Messstelle:                ;Seibersdorf, Br   5964
HZB-Nummer:                ;343780
HD-Nummer:                 ;uw5964
DBMS-Nummer:               ;6003350
PorenGW-Gebiet:            ;337 Safental
Grundwasserkörper:         ;Gruppe Hügelland Raab West [LRR]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Steiermark
Messstellenbetreiber:      ;Privat
Höhenangaben [m ü.A.]:     ;gültig seit: ;10.10.2017
 Geländehöhe:              ;392,84
 Messpunkthöhe:            ;393,24
 Sohllage:                 ;381,14
 T-Messtiefe u.GOK:        ;11,00
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  18.05.2004               ;15 59 11                 ;47 19 44
Exportzeitreihe:           ;GWS,I,Mit,M,1,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Hinweis:                   ;Der Intervallwert gilt bis zum nächsten Zeitpunkt mit einem Wert oder Lücke
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
01.01.2004 00:00:00   ;   385,57 ;     
01.02.2004 00:00:00   ;   385,57 ;     
01.03.2004 00:00:00   ;   385,82 ;     
01.04.2004 00:00:00   ;   386,07 ;     
01.05.2004 00:00:00   ;   386,22 ;     
01.06.2004 00:00:00   ;   386,49 ;     
01.07.2004 00:00:00   ;   386,62 ;     
01.08.2004 00:00:00   ;   386,31 ;     
01.09.2004 00:00:00   ;   386,23 ;     
01.10.2004 00:00:00   ;   386,27 ;     
01.11.2004 00:00:00   ;   386,36 ;     
01.12.2004 00:00:00   ;   386,09 ;     
01.01.2005 00:00:00   ;   386,20 ;     
01.02.2005 00:00:00   ;   386,01 ;     
01.03.2005 00:00:00   ;   386,06 ;     
01.04.2005 00:00:00   ;   386,36 ;     
