Messstelle:                ;Klagenfurt, Bl 266
HZB-Nummer:                ;360511
HD-Nummer:                 ;
DBMS-Nummer:               ;2900061
PorenGW-Gebiet:            ;442 Klagenfurter Becken
Grundwasserkörper:         ;Klagenfurter Becken [DRA]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Kärnten
Messstellenbetreiber:      ;Privat
Höhenangaben [m ü.A.]:     ;gültig seit: ;08.04.2019
 Geländehöhe:              ;439,82
 Messpunkthöhe:            ;440,67
 Sohllage:                 ;435,18
 T-Messtiefe u.GOK:        ;4,31
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  28.11.2014               ;14 17 35                 ;46 36 22
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch für ein Jahr:
  2015 HG14 fehlende Monatsmittel zufolge Datensammlerausfall
Exportzeitreihe:           ;GWS,I,Mit,M,1,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Hinweis:                   ;Der Intervallwert gilt bis zum nächsten Zeitpunkt mit einem Wert oder Lücke
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
01.02.2015 00:00:00   ;   436,50 ;     
01.03.2015 00:00:00   ;   436,47 ;     
01.04.2015 00:00:00   ;   436,44 ;     
01.05.2015 00:00:00   ;   436,44 ;     
01.06.2015 00:00:00   ;   436,59 ;     
01.07.2015 00:00:00   ;   436,57 ;     
01.08.2015 00:00:00   ;   436,55 ;     
01.09.2015 00:00:00   ;   436,60 ;     
01.10.2015 00:00:00   ;   436,89 ;     
01.11.2015 00:00:00   ;   436,75 ;     
01.12.2015 00:00:00   ;   436,56 ;     
01.01.2016 00:00:00   ;   436,52 ;     
01.02.2016 00:00:00   ;   436,61 ;     
01.03.2016 00:00:00   ;   436,79 ;     
01.04.2016 00:00:00   ;   436,62 ;     
01.05.2016 00:00:00   ;   436,69 ;     
01.06.2016 00:00:00   ;   436,66 ;     
01.07.2016 00:00:00   ;   436,65 ;     
01.08.2016 00:00:00   ;   436,90 ;     
01.09.2016 00:00:00   ;   436,92 ;     
01.10.2016 00:00:00   ;   436,76 ;     
01.11.2016 00:00:00   ;   436,84 ;     
01.12.2016 00:00:00   ;   436,72 ;     
01.01.2017 00:00:00   ;   436,58 ;     
01.02.2017 00:00:00   ;   436,51 ;     
01.03.2017 00:00:00   ;   436,57 ;     
01.04.2017 00:00:00   ;   436,49 ;     
01.05.2017 00:00:00   ;   436,57 ;     
01.06.2017 00:00:00   ;   436,59 ;     
01.07.2017 00:00:00   ;   436,65 ;     
01.08.2017 00:00:00   ;   436,67 ;     
