Messstelle:                ;Mitterberg, Bl 54.11
HZB-Nummer:                ;374983
HD-Nummer:                 ;V54.11
DBMS-Nummer:               ;4003032
PorenGW-Gebiet:            ;110 Traun-Agergebiet
Grundwasserkörper:         ;Gruppe Traun und Zubringertäler [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Energie AG Oberösterreich
Höhenangaben [m ü.A.]:     ;gültig seit: ;04.01.1993
 Geländehöhe:              ;394,02
 Messpunkthöhe:            ;394,62
 Sohllage:                 ;343,01
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;13 49 59                 ;48 02 48
  01.01.2003               ;13 50 03                 ;48 02 52
Exportzeitreihe:           ;GWS,I,Mit,M,1,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Hinweis:                   ;Der Intervallwert gilt bis zum nächsten Zeitpunkt mit einem Wert oder Lücke
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
01.01.1993 00:00:00   ;   358,12 ;     
01.02.1993 00:00:00   ;   357,87 ;     
01.03.1993 00:00:00   ;   358,08 ;     
01.04.1993 00:00:00   ;   358,43 ;     
01.05.1993 00:00:00   ;   358,54 ;     
01.06.1993 00:00:00   ;   358,53 ;     
01.07.1993 00:00:00   ;   358,75 ;     
01.08.1993 00:00:00   ;   358,44 ;     
01.09.1993 00:00:00   ;   358,45 ;     
01.10.1993 00:00:00   ;   358,11 ;     
01.11.1993 00:00:00   ;   357,91 ;     
01.12.1993 00:00:00   ;   358,02 ;     
01.01.1994 00:00:00   ;   358,07 ;     
01.02.1994 00:00:00   ;   357,89 ;     
01.03.1994 00:00:00   ;   358,30 ;     
01.04.1994 00:00:00   ;   358,68 ;     
01.05.1994 00:00:00   ;   358,88 ;     
01.06.1994 00:00:00   ;   358,66 ;     
01.07.1994 00:00:00   ;   358,21 ;     
01.08.1994 00:00:00   ;   358,19 ;     
01.09.1994 00:00:00   ;   358,08 ;     
01.10.1994 00:00:00   ;   357,90 ;     
01.11.1994 00:00:00   ;   358,22 ;     
01.12.1994 00:00:00   ;   358,09 ;     
01.01.1995 00:00:00   ;   358,00 ;     
01.02.1995 00:00:00   ;   358,13 ;     
01.03.1995 00:00:00   ;   357,98 ;     
01.04.1995 00:00:00   ;   358,70 ;     
01.05.1995 00:00:00   ;   358,78 ;     
01.06.1995 00:00:00   ;   358,83 ;     
01.07.1995 00:00:00   ;   358,50 ;     
01.08.1995 00:00:00   ;   358,14 ;     
01.09.1995 00:00:00   ;   358,71 ;     
01.10.1995 00:00:00   ;   358,06 ;     
01.11.1995 00:00:00   ;   358,13 ;     
01.12.1995 00:00:00   ;   357,97 ;     
01.01.1996 00:00:00   ;   357,88 ;     
01.02.1996 00:00:00   ;   357,76 ;     
01.03.1996 00:00:00   ;   357,79 ;     
01.04.1996 00:00:00   ;   358,25 ;     
01.05.1996 00:00:00   ;   358,71 ;     
01.06.1996 00:00:00   ;   358,65 ;     
01.07.1996 00:00:00   ;   358,59 ;     
01.08.1996 00:00:00   ;   358,40 ;     
01.09.1996 00:00:00   ;   358,91 ;     
01.10.1996 00:00:00   ;   358,59 ;     
01.11.1996 00:00:00   ;   358,38 ;     
01.12.1996 00:00:00   ;   358,06 ;     
01.01.1997 00:00:00   ;   357,90 ;     
01.02.1997 00:00:00   ;   357,94 ;     
01.03.1997 00:00:00   ;   358,35 ;     
01.04.1997 00:00:00   ;   358,54 ;     
01.05.1997 00:00:00   ;   358,87 ;     
01.06.1997 00:00:00   ;   358,56 ;     
01.07.1997 00:00:00   ;   359,28 ;     
01.08.1997 00:00:00   ;   358,48 ;     
01.09.1997 00:00:00   ;   358,15 ;     
01.10.1997 00:00:00   ;   358,55 ;     
01.11.1997 00:00:00   ;   358,08 ;     
01.12.1997 00:00:00   ;   358,24 ;     
01.01.1998 00:00:00   ;   357,99 ;     
01.02.1998 00:00:00   ;   357,96 ;     
01.03.1998 00:00:00   ;   358,24 ;     
01.04.1998 00:00:00   ;   358,41 ;     
01.05.1998 00:00:00   ;   358,54 ;     
01.06.1998 00:00:00   ;   358,63 ;     
01.07.1998 00:00:00   ;   358,68 ;     
01.08.1998 00:00:00   ;   358,38 ;     
01.09.1998 00:00:00   ;   358,75 ;     
01.10.1998 00:00:00   ;   358,40 ;     
01.11.1998 00:00:00   ;   358,44 ;     
01.12.1998 00:00:00   ;   358,29 ;     
01.01.1999 00:00:00   ;   358,07 ;     
01.02.1999 00:00:00   ;   358,14 ;     
01.03.1999 00:00:00   ;   358,47 ;     
01.04.1999 00:00:00   ;   358,42 ;     
01.05.1999 00:00:00   ;   358,87 ;     
01.06.1999 00:00:00   ;   358,60 ;     
01.07.1999 00:00:00   ;   358,59 ;     
01.08.1999 00:00:00   ;   358,28 ;     
01.09.1999 00:00:00   ;   358,32 ;     
01.10.1999 00:00:00   ;   358,14 ;     
01.11.1999 00:00:00   ;   358,02 ;     
01.12.1999 00:00:00   ;   358,05 ;     
01.01.2000 00:00:00   ;   357,94 ;     
01.02.2000 00:00:00   ;   358,32 ;     
01.03.2000 00:00:00   ;   358,49 ;     
01.04.2000 00:00:00   ;   358,60 ;     
01.05.2000 00:00:00   ;   358,99 ;     
01.06.2000 00:00:00   ;   358,61 ;     
01.07.2000 00:00:00   ;   358,36 ;     
01.08.2000 00:00:00   ;   358,45 ;     
01.09.2000 00:00:00   ;   358,38 ;     
01.10.2000 00:00:00   ;   358,24 ;     
01.11.2000 00:00:00   ;   357,98 ;     
01.12.2000 00:00:00   ;   357,90 ;     
01.01.2001 00:00:00   ;   357,87 ;     
01.02.2001 00:00:00   ;   357,90 ;     
01.03.2001 00:00:00   ;   358,34 ;     
01.04.2001 00:00:00   ;   358,45 ;     
01.05.2001 00:00:00   ;   358,58 ;     
01.06.2001 00:00:00   ;   358,61 ;     
01.07.2001 00:00:00   ;   358,35 ;     
01.08.2001 00:00:00   ;   358,14 ;     
01.09.2001 00:00:00   ;   358,69 ;     
01.10.2001 00:00:00   ;   358,10 ;     
01.11.2001 00:00:00   ;   358,05 ;     
01.12.2001 00:00:00   ;   358,07 ;     
01.01.2002 00:00:00   ;   358,01 ;     
01.02.2002 00:00:00   ;   358,35 ;     
01.03.2002 00:00:00   ;   358,45 ;     
01.04.2002 00:00:00   ;   358,34 ;     
01.05.2002 00:00:00   ;   358,71 ;     
01.06.2002 00:00:00   ;   358,58 ;     
01.07.2002 00:00:00   ;   358,43 ;     
01.08.2002 00:00:00   ;   359,12 ;     
01.09.2002 00:00:00   ;   358,47 ;     
01.10.2002 00:00:00   ;   358,62 ;     
01.11.2002 00:00:00   ;   358,21 ;     
01.12.2002 00:00:00   ;   358,24 ;     
01.01.2003 00:00:00   ;   358,30 ;     
01.02.2003 00:00:00   ;   358,26 ;     
01.03.2003 00:00:00   ;   358,08 ;     
01.04.2003 00:00:00   ;   358,29 ;     
01.05.2003 00:00:00   ;   358,56 ;     
01.06.2003 00:00:00   ;   358,34 ;     
01.07.2003 00:00:00   ;   358,22 ;     
01.08.2003 00:00:00   ;   358,24 ;     
01.09.2003 00:00:00   ;   358,37 ;     
01.10.2003 00:00:00   ;   358,44 ;     
01.11.2003 00:00:00   ;   357,99 ;     
01.12.2003 00:00:00   ;   357,88 ;     
01.01.2004 00:00:00   ;   357,97 ;     
01.02.2004 00:00:00   ;   358,03 ;     
01.03.2004 00:00:00   ;   358,11 ;     
01.04.2004 00:00:00   ;   358,39 ;     
01.05.2004 00:00:00   ;   358,72 ;     
01.06.2004 00:00:00   ;   358,73 ;     
01.07.2004 00:00:00   ;   358,54 ;     
01.08.2004 00:00:00   ;   358,37 ;     
01.09.2004 00:00:00   ;   358,54 ;     
01.10.2004 00:00:00   ;   358,25 ;     
01.11.2004 00:00:00   ;   358,12 ;     
01.12.2004 00:00:00   ;   357,95 ;     
01.01.2005 00:00:00   ;   358,00 ;     
01.02.2005 00:00:00   ;   357,96 ;     
01.03.2005 00:00:00   ;   358,33 ;     
01.04.2005 00:00:00   ;   358,70 ;     
01.05.2005 00:00:00   ;   358,93 ;     
01.06.2005 00:00:00   ;   358,73 ;     
01.07.2005 00:00:00   ;   359,02 ;     
01.08.2005 00:00:00   ;   358,69 ;     
01.09.2005 00:00:00   ;   358,42 ;     
01.10.2005 00:00:00   ;   358,26 ;     
01.11.2005 00:00:00   ;   358,09 ;     
01.12.2005 00:00:00   ;   358,08 ;     
01.01.2006 00:00:00   ;   358,00 ;     
01.02.2006 00:00:00   ;   357,98 ;     
01.03.2006 00:00:00   ;   358,06 ;     
01.04.2006 00:00:00   ;   359,09 ;     
01.05.2006 00:00:00   ;   359,19 ;     
01.06.2006 00:00:00   ;   359,14 ;     
01.07.2006 00:00:00   ;   358,50 ;     
01.08.2006 00:00:00   ;   358,74 ;     
01.09.2006 00:00:00   ;   358,53 ;     
01.10.2006 00:00:00   ;   358,16 ;     
01.11.2006 00:00:00   ;   358,50 ;     
01.12.2006 00:00:00   ;   358,04 ;     
01.01.2007 00:00:00   ;   358,31 ;     
01.02.2007 00:00:00   ;   358,13 ;     
01.03.2007 00:00:00   ;   358,22 ;     
01.04.2007 00:00:00   ;   358,33 ;     
01.05.2007 00:00:00   ;   358,75 ;     
01.06.2007 00:00:00   ;   358,37 ;     
01.07.2007 00:00:00   ;   358,55 ;     
01.08.2007 00:00:00   ;   358,31 ;     
01.09.2007 00:00:00   ;   359,26 ;     
01.10.2007 00:00:00   ;   358,24 ;     
01.11.2007 00:00:00   ;   358,40 ;     
01.12.2007 00:00:00   ;   358,30 ;     
01.01.2008 00:00:00   ;   358,15 ;     
01.02.2008 00:00:00   ;   358,06 ;     
01.03.2008 00:00:00   ;   358,40 ;     
01.04.2008 00:00:00   ;   358,49 ;     
01.05.2008 00:00:00   ;   358,77 ;     
01.06.2008 00:00:00   ;   358,73 ;     
01.07.2008 00:00:00   ;   358,68 ;     
01.08.2008 00:00:00   ;   358,49 ;     
01.09.2008 00:00:00   ;   358,26 ;     
01.10.2008 00:00:00   ;   358,24 ;     
01.11.2008 00:00:00   ;   358,05 ;     
01.12.2008 00:00:00   ;   358,14 ;     
01.01.2009 00:00:00   ;   357,91 ;     
01.02.2009 00:00:00   ;   357,95 ;     
01.03.2009 00:00:00   ;   358,31 ;     
01.04.2009 00:00:00   ;   359,00 ;     
01.05.2009 00:00:00   ;   359,06 ;     
01.06.2009 00:00:00   ;   359,21 ;     
01.07.2009 00:00:00   ;   358,97 ;     
01.08.2009 00:00:00   ;   358,63 ;     
01.09.2009 00:00:00   ;   358,50 ;     
01.10.2009 00:00:00   ;   358,43 ;     
01.11.2009 00:00:00   ;   358,33 ;     
01.12.2009 00:00:00   ;   358,19 ;     
01.01.2010 00:00:00   ;   358,05 ;     
01.02.2010 00:00:00   ;   357,97 ;     
01.03.2010 00:00:00   ;   358,15 ;     
01.04.2010 00:00:00   ;   358,34 ;     
01.05.2010 00:00:00   ;   358,76 ;     
01.06.2010 00:00:00   ;   358,99 ;     
01.07.2010 00:00:00   ;   358,91 ;     
01.08.2010 00:00:00   ;   358,65 ;     
01.09.2010 00:00:00   ;   358,41 ;     
01.10.2010 00:00:00   ;   358,14 ;     
01.11.2010 00:00:00   ;   358,12 ;     
01.12.2010 00:00:00   ;   358,06 ;     
01.01.2011 00:00:00   ;   358,32 ;     
01.02.2011 00:00:00   ;   358,13 ;     
01.03.2011 00:00:00   ;   358,11 ;     
01.04.2011 00:00:00   ;   358,40 ;     
01.05.2011 00:00:00   ;   358,34 ;     
01.06.2011 00:00:00   ;   358,39 ;     
01.07.2011 00:00:00   ;   358,42 ;     
01.08.2011 00:00:00   ;   358,50 ;     
01.09.2011 00:00:00   ;   358,20 ;     
01.10.2011 00:00:00   ;   358,48 ;     
