Messstelle:                ;Bruck, Br 1.2
HZB-Nummer:                ;344978
HD-Nummer:                 ;HD4003303
DBMS-Nummer:               ;4003303
PorenGW-Gebiet:            ;083 Aschach-Hügelland
Grundwasserkörper:         ;Gruppe Schlierhügelland [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Privat
Höhenangaben [m ü.A.]:     ;gültig seit: ;08.05.2012
 Geländehöhe:              ;379,49
 Messpunkthöhe:            ;379,99
 Sohllage:                 ;375,09
 T-Messtiefe u.GOK:        ;4,10
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  08.05.2012               ;13 46 18                 ;48 19 43
Exportzeitreihe:           ;GWS,I,Mit,M,1,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Hinweis:                   ;Der Intervallwert gilt bis zum nächsten Zeitpunkt mit einem Wert oder Lücke
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
01.05.2012 00:00:00   ;   377,61 ;     
01.06.2012 00:00:00   ;   377,90 ;     
01.07.2012 00:00:00   ;   377,75 ;     
01.08.2012 00:00:00   ;   377,71 ;     
01.09.2012 00:00:00   ;   377,70 ;     
01.10.2012 00:00:00   ;   377,61 ;     
01.11.2012 00:00:00   ;   377,63 ;     
01.12.2012 00:00:00   ;   377,98 ;     
01.01.2013 00:00:00   ;   378,11 ;     
01.02.2013 00:00:00   ;   378,23 ;     
01.03.2013 00:00:00   ;   378,06 ;     
01.04.2013 00:00:00   ;   377,88 ;     
01.05.2013 00:00:00   ;   377,96 ;     
01.06.2013 00:00:00   ;   378,16 ;     
01.07.2013 00:00:00   ;   377,87 ;     
01.08.2013 00:00:00   ;   377,65 ;     
01.09.2013 00:00:00   ;   377,59 ;     
01.10.2013 00:00:00   ;   377,55 ;     
01.11.2013 00:00:00   ;   377,70 ;     
01.12.2013 00:00:00   ;   377,62 ;     
01.01.2014 00:00:00   ;   377,60 ;     
01.02.2014 00:00:00   ;   377,60 ;     
01.03.2014 00:00:00   ;   377,44 ;     
01.04.2014 00:00:00   ;   377,34 ;     
01.05.2014 00:00:00   ;   377,48 ;     
01.06.2014 00:00:00   ;   377,51 ;     
01.07.2014 00:00:00   ;   377,44 ;     
01.08.2014 00:00:00   ;   377,59 ;     
01.09.2014 00:00:00   ;   377,68 ;     
01.10.2014 00:00:00   ;   377,82 ;     
01.11.2014 00:00:00   ;   377,61 ;     
01.12.2014 00:00:00   ;   377,68 ;     
01.01.2015 00:00:00   ;   377,92 ;     
01.02.2015 00:00:00   ;   377,75 ;     
01.03.2015 00:00:00   ;   377,77 ;     
01.04.2015 00:00:00   ;   377,75 ;     
01.05.2015 00:00:00   ;   377,93 ;     
01.06.2015 00:00:00   ;   377,74 ;     
01.07.2015 00:00:00   ;   377,66 ;     
01.08.2015 00:00:00   ;   377,48 ;     
01.09.2015 00:00:00   ;   377,30 ;     
01.10.2015 00:00:00   ;   377,18 ;     
01.11.2015 00:00:00   ;   377,19 ;     
01.12.2015 00:00:00   ;   377,42 ;     
01.01.2016 00:00:00   ;   377,66 ;     
01.02.2016 00:00:00   ;   377,96 ;     
01.03.2016 00:00:00   ;   377,70 ;     
01.04.2016 00:00:00   ;   377,55 ;     
01.05.2016 00:00:00   ;   377,70 ;     
01.06.2016 00:00:00   ;   377,96 ;     
01.07.2016 00:00:00   ;   377,87 ;     
01.08.2016 00:00:00   ;   377,79 ;     
01.09.2016 00:00:00   ;   377,74 ;     
01.10.2016 00:00:00   ;   377,67 ;     
01.11.2016 00:00:00   ;   377,86 ;     
01.12.2016 00:00:00   ;   377,63 ;     
01.01.2017 00:00:00   ;   377,63 ;     
01.02.2017 00:00:00   ;   377,90 ;     
01.03.2017 00:00:00   ;   377,93 ;     
01.04.2017 00:00:00   ;   377,85 ;     
01.05.2017 00:00:00   ;   377,89 ;     
01.06.2017 00:00:00   ;   377,70 ;     
01.07.2017 00:00:00   ;   377,59 ;     
01.08.2017 00:00:00   ;   377,56 ;     
01.09.2017 00:00:00   ;   377,56 ;     
