Messstelle:                ;Stadl-Traun, Bl 46.4
HZB-Nummer:                ;316802
HD-Nummer:                 ;V46.4
DBMS-Nummer:               ;4002397
PorenGW-Gebiet:            ;110 Traun-Agergebiet
Grundwasserkörper:         ;Gruppe Traun und Zubringertäler [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Energie AG Oberösterreich
Höhenangaben [m ü.A.]:     ;gültig seit: ;11.12.1998
 Geländehöhe:              ;371,81
 Messpunkthöhe:            ;372,46
 Sohllage:                 ;338,73
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;13 53 06                 ;48 04 41
  01.01.2003               ;13 53 10                 ;48 04 41
  25.05.1981               ;13 53 10                 ;48 04 41
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch:
  2000 bis -> FG41 Daten vor dem Vergleichszeitraum vorhanden, die wegen maßgeblicher hydrologischer Veränderungen nicht ausgewertet werden
Exportzeitreihe:           ;GWS,I,Mit,M,1,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Hinweis:                   ;Der Intervallwert gilt bis zum nächsten Zeitpunkt mit einem Wert oder Lücke
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
01.01.2000 00:00:00   ;   341,95 ;     
01.02.2000 00:00:00   ;   342,28 ;     
01.03.2000 00:00:00   ;   342,46 ;     
01.04.2000 00:00:00   ;   342,53 ;     
01.05.2000 00:00:00   ;   342,60 ;     
01.06.2000 00:00:00   ;   342,37 ;     
01.07.2000 00:00:00   ;   342,22 ;     
01.08.2000 00:00:00   ;   342,24 ;     
01.09.2000 00:00:00   ;   342,17 ;     
01.10.2000 00:00:00   ;   342,21 ;     
01.11.2000 00:00:00   ;   341,97 ;     
01.12.2000 00:00:00   ;   341,91 ;     
01.01.2001 00:00:00   ;   341,94 ;     
01.02.2001 00:00:00   ;   342,02 ;     
01.03.2001 00:00:00   ;   342,24 ;     
01.04.2001 00:00:00   ;   342,48 ;     
01.05.2001 00:00:00   ;   342,43 ;     
01.06.2001 00:00:00   ;   342,43 ;     
01.07.2001 00:00:00   ;   342,28 ;     
01.08.2001 00:00:00   ;   342,16 ;     
01.09.2001 00:00:00   ;   342,49 ;     
01.10.2001 00:00:00   ;   342,21 ;     
01.11.2001 00:00:00   ;   341,99 ;     
01.12.2001 00:00:00   ;   342,14 ;     
01.01.2002 00:00:00   ;   342,17 ;     
01.02.2002 00:00:00   ;   342,30 ;     
01.03.2002 00:00:00   ;   342,40 ;     
01.04.2002 00:00:00   ;   342,46 ;     
01.05.2002 00:00:00   ;   342,37 ;     
01.06.2002 00:00:00   ;   342,32 ;     
01.07.2002 00:00:00   ;   342,16 ;     
01.08.2002 00:00:00   ;   342,63 ;     
01.09.2002 00:00:00   ;   342,07 ;     
01.10.2002 00:00:00   ;   342,20 ;     
01.11.2002 00:00:00   ;   342,47 ;     
01.12.2002 00:00:00   ;   342,15 ;     
01.01.2003 00:00:00   ;   342,33 ;     
01.02.2003 00:00:00   ;   342,28 ;     
01.03.2003 00:00:00   ;   342,10 ;     
01.04.2003 00:00:00   ;   342,10 ;     
01.05.2003 00:00:00   ;   342,19 ;     
01.06.2003 00:00:00   ;   342,08 ;     
01.07.2003 00:00:00   ;   341,96 ;     
01.08.2003 00:00:00   ;   342,00 ;     
01.09.2003 00:00:00   ;   342,04 ;     
01.10.2003 00:00:00   ;   342,13 ;     
01.11.2003 00:00:00   ;   341,88 ;     
01.12.2003 00:00:00   ;   341,72 ;     
01.01.2004 00:00:00   ;   341,84 ;     
01.02.2004 00:00:00   ;   341,98 ;     
01.03.2004 00:00:00   ;   341,96 ;     
01.04.2004 00:00:00   ;   342,23 ;     
01.05.2004 00:00:00   ;   342,31 ;     
01.06.2004 00:00:00   ;   342,46 ;     
01.07.2004 00:00:00   ;   342,27 ;     
01.08.2004 00:00:00   ;   342,16 ;     
01.09.2004 00:00:00   ;   342,16 ;     
01.10.2004 00:00:00   ;   342,16 ;     
01.11.2004 00:00:00   ;   341,94 ;     
01.12.2004 00:00:00   ;   341,85 ;     
01.01.2005 00:00:00   ;   341,89 ;     
01.02.2005 00:00:00   ;   342,03 ;     
01.03.2005 00:00:00   ;   342,10 ;     
01.04.2005 00:00:00   ;   342,38 ;     
