Messstelle:                ;Pinggau, Bl 59991
HZB-Nummer:                ;356253
HD-Nummer:                 ;uw59991
DBMS-Nummer:               ;6003506
Fremdnummer:               ;353
PorenGW-Gebiet:            ;332 Oberes Pinkatal
Grundwasserkörper:         ;Pinkatal [LRR]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Steiermark
Messstellenbetreiber:      ;
Höhenangaben [m ü.A.]:     ;gültig seit: ;13.08.2009
 Geländehöhe:              ;556,47
 Messpunkthöhe:            ;557,17
 Sohllage:                 ;545,17
 T-Messtiefe u.GOK:        ;7,30
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  13.08.2009               ;16 03 28                 ;47 27 17
Exportzeitreihe:           ;GWS,I,Mit,M,1,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Hinweis:                   ;Der Intervallwert gilt bis zum nächsten Zeitpunkt mit einem Wert oder Lücke
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
01.09.2009 00:00:00   ;   554,56 ;     
01.10.2009 00:00:00   ;   554,56 ;     
01.11.2009 00:00:00   ;   554,55 ;     
01.12.2009 00:00:00   ;   554,55 ;     
01.01.2010 00:00:00   ;   554,55 ;     
01.02.2010 00:00:00   ;   554,55 ;     
01.03.2010 00:00:00   ;   554,56 ;     
01.04.2010 00:00:00   ;   554,55 ;     
01.05.2010 00:00:00   ;   554,56 ;     
01.06.2010 00:00:00   ;   554,57 ;     
01.07.2010 00:00:00   ;   554,56 ;     
01.08.2010 00:00:00   ;   554,57 ;     
01.09.2010 00:00:00   ;   554,57 ;     
01.10.2010 00:00:00   ;   554,58 ;     
01.11.2010 00:00:00   ;   554,57 ;     
01.12.2010 00:00:00   ;   554,57 ;     
01.01.2011 00:00:00   ;   554,57 ;     
01.02.2011 00:00:00   ;   554,56 ;     
01.03.2011 00:00:00   ;   554,57 ;     
01.04.2011 00:00:00   ;   554,56 ;     
01.05.2011 00:00:00   ;   554,55 ;     
01.06.2011 00:00:00   ;   554,56 ;     
01.07.2011 00:00:00   ;   554,56 ;     
01.08.2011 00:00:00   ;   554,56 ;     
01.09.2011 00:00:00   ;   554,56 ;     
01.10.2011 00:00:00   ;   554,56 ;     
01.11.2011 00:00:00   ;   554,55 ;     
01.12.2011 00:00:00   ;   554,54 ;     
01.01.2012 00:00:00   ;   554,54 ;     
01.02.2012 00:00:00   ;   554,55 ;     
01.03.2012 00:00:00   ;   554,55 ;     
01.04.2012 00:00:00   ;   554,55 ;     
01.05.2012 00:00:00   ;   554,55 ;     
01.06.2012 00:00:00   ;   554,55 ;     
01.07.2012 00:00:00   ;   554,55 ;     
01.08.2012 00:00:00   ;   554,56 ;     
01.09.2012 00:00:00   ;   554,56 ;     
01.10.2012 00:00:00   ;   554,56 ;     
01.11.2012 00:00:00   ;   554,57 ;     
01.12.2012 00:00:00   ;   554,55 ;     
