Messstelle:                ;Saager, Bl 532
HZB-Nummer:                ;360545
HD-Nummer:                 ;
DBMS-Nummer:               ;2900105
PorenGW-Gebiet:            ;435 Rosental
Grundwasserkörper:         ;Rosental [DRA]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Kärnten
Messstellenbetreiber:      ;Verbund Hydro Power AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;12.01.2022
 Geländehöhe:              ;403,31
 Messpunkthöhe:            ;404,30
 Sohllage:                 ;395,63
 T-Messtiefe u.GOK:        ;6,51
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  29.04.2016               ;14 28 41                 ;46 33 58
Exportzeitreihe:           ;GWS,I,Mit,M,1,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Hinweis:                   ;Der Intervallwert gilt bis zum nächsten Zeitpunkt mit einem Wert oder Lücke
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
01.05.2016 00:00:00   ;   400,55 ;     
01.06.2016 00:00:00   ;   400,23 ;     
01.07.2016 00:00:00   ;   400,10 ;     
01.08.2016 00:00:00   ;   400,11 ;     
01.09.2016 00:00:00   ;   400,13 ;     
01.10.2016 00:00:00   ;   400,06 ;     
01.11.2016 00:00:00   ;   400,28 ;     
01.12.2016 00:00:00   ;   400,19 ;     
01.01.2017 00:00:00   ;   400,03 ;     
01.02.2017 00:00:00   ;   400,08 ;     
01.03.2017 00:00:00   ;   400,21 ;     
01.04.2017 00:00:00   ;   400,09 ;     
01.05.2017 00:00:00   ;   400,08 ;     
01.06.2017 00:00:00   ;   400,02 ;     
01.07.2017 00:00:00   ;   400,01 ;     
01.08.2017 00:00:00   ;   399,98 ;     
01.09.2017 00:00:00   ;   400,24 ;     
01.10.2017 00:00:00   ;   400,23 ;     
01.11.2017 00:00:00   ;   400,27 ;     
01.12.2017 00:00:00   ;   400,48 ;     
01.01.2018 00:00:00   ;   400,45 ;     
01.02.2018 00:00:00   ;   400,29 ;     
01.03.2018 00:00:00   ;   400,41 ;     
01.04.2018 00:00:00   ;   400,33 ;     
01.05.2018 00:00:00   ;   400,38 ;     
01.06.2018 00:00:00   ;   400,26 ;     
01.07.2018 00:00:00   ;   400,12 ;     
01.08.2018 00:00:00   ;   400,05 ;     
01.09.2018 00:00:00   ;   400,16 ;     
01.10.2018 00:00:00   ;   400,07 ;     
01.11.2018 00:00:00   ;   400,24 ;     
01.12.2018 00:00:00   ;   400,16 ;     
01.01.2019 00:00:00   ;   400,06 ;     
01.02.2019 00:00:00   ;   400,26 ;     
01.03.2019 00:00:00   ;   400,18 ;     
01.04.2019 00:00:00   ;   400,16 ;     
01.05.2019 00:00:00   ;   400,26 ;     
01.06.2019 00:00:00   ;   400,36 ;     
01.07.2019 00:00:00   ;   400,11 ;     
01.08.2019 00:00:00   ;   400,02 ;     
01.09.2019 00:00:00   ;   400,03 ;     
01.10.2019 00:00:00   ;   400,01 ;     
01.11.2019 00:00:00   ;   400,48 ;     
01.12.2019 00:00:00   ;   400,47 ;     
01.01.2020 00:00:00   ;   400,30 ;     
01.02.2020 00:00:00   ;   400,14 ;     
01.03.2020 00:00:00   ;   400,26 ;     
01.04.2020 00:00:00   ;   400,15 ;     
01.05.2020 00:00:00   ;   400,08 ;     
01.06.2020 00:00:00   ;   400,09 ;     
01.07.2020 00:00:00   ;   400,16 ;     
01.08.2020 00:00:00   ;   400,18 ;     
01.09.2020 00:00:00   ;   400,31 ;     
01.10.2020 00:00:00   ;   400,58 ;     
01.11.2020 00:00:00   ;   400,27 ;     
01.12.2020 00:00:00   ;   400,38 ;     
01.01.2021 00:00:00   ;   400,39 ;     
01.02.2021 00:00:00   ;   400,52 ;     
01.03.2021 00:00:00   ;   400,33 ;     
01.04.2021 00:00:00   ;   400,19 ;     
01.05.2021 00:00:00   ;   400,22 ;     
01.06.2021 00:00:00   ;   400,34 ;     
01.07.2021 00:00:00   ;   400,15 ;     
01.08.2021 00:00:00   ;   400,06 ;     
01.09.2021 00:00:00   ;   400,00 ;     
01.10.2021 00:00:00   ;   400,00 ;     
01.11.2021 00:00:00   ;   400,03 ;     
01.12.2021 00:00:00   ;   400,13 ;     
01.01.2022 00:00:00   ;Lücke         ; 
