Messstelle:                ;Tatzers, Br 905
HZB-Nummer:                ;351668
HD-Nummer:                 ;
DBMS-Nummer:               ;2002351
PorenGW-Gebiet:            ;447 Lavanttal
Grundwasserkörper:         ;Lavanttal [DRA]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Kärnten
Messstellenbetreiber:      ;
Höhenangaben [m ü.A.]:     ;gültig seit: ;21.07.2004
 Geländehöhe:              ;439,74
 Messpunkthöhe:            ;439,74
 Sohllage:                 ;427,95
 T-Messtiefe u.GOK:        ;11,70
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  21.07.2004               ;14 49 51                 ;46 49 07
Exportzeitreihe:           ;GWS,I,Mit,M,1,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Hinweis:                   ;Der Intervallwert gilt bis zum nächsten Zeitpunkt mit einem Wert oder Lücke
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
01.08.2004 00:00:00   ;   430,96 ;     
01.09.2004 00:00:00   ;   431,22 ;     
01.10.2004 00:00:00   ;   431,29 ;     
01.11.2004 00:00:00   ;   431,12 ;     
01.12.2004 00:00:00   ;   430,85 ;     
01.01.2005 00:00:00   ;   430,54 ;     
01.02.2005 00:00:00   ;   430,29 ;     
01.03.2005 00:00:00   ;   430,07 ;     
01.04.2005 00:00:00   ;   429,87 ;     
01.05.2005 00:00:00   ;   429,75 ;     
01.06.2005 00:00:00   ;   429,67 ;     
01.07.2005 00:00:00   ;   429,74 ;     
01.08.2005 00:00:00   ;   429,99 ;     
01.09.2005 00:00:00   ;   430,28 ;     
01.10.2005 00:00:00   ;   430,47 ;     
01.11.2005 00:00:00   ;   430,55 ;     
01.12.2005 00:00:00   ;   430,53 ;     
01.01.2006 00:00:00   ;   430,43 ;     
01.02.2006 00:00:00   ;   430,31 ;     
01.03.2006 00:00:00   ;   430,27 ;     
01.04.2006 00:00:00   ;   430,45 ;     
01.05.2006 00:00:00   ;   430,51 ;     
01.06.2006 00:00:00   ;   430,52 ;     
01.07.2006 00:00:00   ;   430,39 ;     
01.08.2006 00:00:00   ;   430,24 ;     
01.09.2006 00:00:00   ;   430,05 ;     
01.10.2006 00:00:00   ;   430,04 ;     
01.11.2006 00:00:00   ;   430,01 ;     
01.12.2006 00:00:00   ;   430,02 ;     
01.01.2007 00:00:00   ;   429,91 ;     
01.02.2007 00:00:00   ;   429,76 ;     
01.03.2007 00:00:00   ;   429,64 ;     
01.04.2007 00:00:00   ;   429,51 ;     
01.05.2007 00:00:00   ;   429,38 ;     
01.06.2007 00:00:00   ;   429,40 ;     
01.07.2007 00:00:00   ;   429,31 ;     
01.08.2007 00:00:00   ;   429,25 ;     
01.09.2007 00:00:00   ;   429,23 ;     
01.10.2007 00:00:00   ;   429,22 ;     
01.11.2007 00:00:00   ;   429,19 ;     
01.12.2007 00:00:00   ;   429,14 ;     
01.01.2008 00:00:00   ;   429,08 ;     
01.02.2008 00:00:00   ;   429,00 ;     
01.03.2008 00:00:00   ;   428,90 ;     
01.04.2008 00:00:00   ;   428,80 ;     
01.05.2008 00:00:00   ;   428,71 ;     
01.06.2008 00:00:00   ;   428,70 ;     
01.07.2008 00:00:00   ;   428,80 ;     
01.08.2008 00:00:00   ;   428,90 ;     
01.09.2008 00:00:00   ;   428,96 ;     
01.10.2008 00:00:00   ;   429,01 ;     
01.11.2008 00:00:00   ;   429,02 ;     
01.12.2008 00:00:00   ;   429,09 ;     
01.01.2009 00:00:00   ;   429,48 ;     
01.02.2009 00:00:00   ;   429,92 ;     
01.03.2009 00:00:00   ;   430,43 ;     
