Messstelle:                ;Ochsenbrunnquelle
HZB-Nummer:                ;395491
HD-Nummer:                 ;
DBMS-Nummer:               ;7002303
Fremdnummer:               ;QU70217014
Gebirgsgruppe:             ;2251 Blockkogel
Grundwasserkörper:         ;Gruppe Zentralzone [DBJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;QU
Dienststelle:              ;HD-Tirol
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.08.1993
 Geländehöhe-Hauptquelle:  ;1408,00
 Pegelnullpunkt:           ;1407,36
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.08.1993               ;10 51 51                 ;47 02 52
Exportzeitreihe:           ;QUWLF,I,MIT,T,1,F,Z,0,,,
Exportqualität:            ;MAXQUAL (0)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2021 00:00
Hinweis:                   ;Der Intervallwert gilt bis zum nächsten Zeitpunkt mit einem Wert oder Lücke
Werteformat:               ;1 Nachkommastelle
Einheit:                   ;µS/cm
Werte:
04.08.1993 12:00:00   ;    69,0 ;     
05.08.1993 12:00:00   ;    69,0 ;     
06.08.1993 12:00:00   ;    70,0 ;     
07.08.1993 12:00:00   ;    70,0 ;     
08.08.1993 12:00:00   ;    69,0 ;     
09.08.1993 12:00:00   ;    69,0 ;     
10.08.1993 12:00:00   ;    70,0 ;     
11.08.1993 12:00:00   ;    69,0 ;     
12.08.1993 12:00:00   ;    71,0 ;     
13.08.1993 12:00:00   ;    70,0 ;     
14.08.1993 12:00:00   ;    69,0 ;     
15.08.1993 12:00:00   ;    70,0 ;     
16.08.1993 12:00:00   ;    70,0 ;     
17.08.1993 12:00:00   ;    69,0 ;     
18.08.1993 12:00:00   ;    69,0 ;     
19.08.1993 12:00:00   ;    69,0 ;     
20.08.1993 12:00:00   ;    69,0 ;     
21.08.1993 12:00:00   ;    69,0 ;     
22.08.1993 12:00:00   ;    69,0 ;     
23.08.1993 12:00:00   ;    69,0 ;     
24.08.1993 12:00:00   ;    69,0 ;     
25.08.1993 12:00:00   ;    67,0 ;     
26.08.1993 12:00:00   ;    67,0 ;     
27.08.1993 12:00:00   ;    68,0 ;     
28.08.1993 12:00:00   ;    69,0 ;     
29.08.1993 12:00:00   ;    70,0 ;     
30.08.1993 12:00:00   ;    72,0 ;     
31.08.1993 12:00:00   ;    71,0 ;     
01.09.1993 12:00:00   ;    69,0 ;     
02.09.1993 12:00:00   ;    69,0 ;     
03.09.1993 12:00:00   ;    69,0 ;     
04.09.1993 12:00:00   ;    70,0 ;     
05.09.1993 12:00:00   ;    70,0 ;     
06.09.1993 12:00:00   ;    70,0 ;     
07.09.1993 12:00:00   ;    70,0 ;     
08.09.1993 12:00:00   ;    70,0 ;     
09.09.1993 12:00:00   ;    70,0 ;     
10.09.1993 12:00:00   ;    70,0 ;     
11.09.1993 12:00:00   ;    70,0 ;     
12.09.1993 12:00:00   ;    71,0 ;     
13.09.1993 12:00:00   ;    71,0 ;     
14.09.1993 12:00:00   ;    70,0 ;     
15.09.1993 12:00:00   ;    70,0 ;     
16.09.1993 12:00:00   ;    71,0 ;     
17.09.1993 12:00:00   ;    70,0 ;     
18.09.1993 12:00:00   ;    70,0 ;     
19.09.1993 12:00:00   ;    70,0 ;     
20.09.1993 12:00:00   ;    70,0 ;     
21.09.1993 12:00:00   ;    70,0 ;     
22.09.1993 12:00:00   ;    70,0 ;     
23.09.1993 12:00:00   ;    70,0 ;     
24.09.1993 12:00:00   ;    70,0 ;     
25.09.1993 12:00:00   ;    70,0 ;     
26.09.1993 12:00:00   ;    70,0 ;     
27.09.1993 12:00:00   ;    70,0 ;     
28.09.1993 12:00:00   ;    70,0 ;     
29.09.1993 12:00:00   ;    70,0 ;     
30.09.1993 12:00:00   ;    71,0 ;     
01.10.1993 12:00:00   ;    71,0 ;     
02.10.1993 12:00:00   ;    71,0 ;     
03.10.1993 12:00:00   ;    71,0 ;     
04.10.1993 12:00:00   ;    71,0 ;     
05.10.1993 12:00:00   ;    71,0 ;     
06.10.1993 12:00:00   ;    71,0 ;     
07.10.1993 12:00:00   ;    71,0 ;     
08.10.1993 12:00:00   ;    71,0 ;     
09.10.1993 12:00:00   ;    71,0 ;     
10.10.1993 12:00:00   ;    71,0 ;     
11.10.1993 12:00:00   ;    71,0 ;     
12.10.1993 12:00:00   ;    71,0 ;     
13.10.1993 12:00:00   ;    71,0 ;     
14.10.1993 12:00:00   ;    71,0 ;     
15.10.1993 12:00:00   ;    71,0 ;     
16.10.1993 12:00:00   ;    71,0 ;     
17.10.1993 12:00:00   ;    71,0 ;     
18.10.1993 12:00:00   ;    71,0 ;     
19.10.1993 12:00:00   ;    71,0 ;     
20.10.1993 12:00:00   ;    71,0 ;     
21.10.1993 12:00:00   ;    70,0 ;     
22.10.1993 12:00:00   ;    71,0 ;     
23.10.1993 12:00:00   ;    70,0 ;     
24.10.1993 12:00:00   ;    70,0 ;     
25.10.1993 12:00:00   ;    71,0 ;     
26.10.1993 12:00:00   ;    72,0 ;     
27.10.1993 12:00:00   ;    69,0 ;     
28.10.1993 12:00:00   ;    70,0 ;     
29.10.1993 12:00:00   ;    70,0 ;     
30.10.1993 12:00:00   ;    70,0 ;     
31.10.1993 12:00:00   ;    71,0 ;     
01.11.1993 12:00:00   ;    71,0 ;     
02.11.1993 12:00:00   ;    71,0 ;     
03.11.1993 12:00:00   ;    69,0 ;     
04.11.1993 12:00:00   ;    69,0 ;     
05.11.1993 12:00:00   ;    70,0 ;     
06.11.1993 12:00:00   ;    70,0 ;     
07.11.1993 12:00:00   ;    69,0 ;     
08.11.1993 12:00:00   ;    69,0 ;     
09.11.1993 12:00:00   ;    69,0 ;     
10.11.1993 12:00:00   ;    70,0 ;     
11.11.1993 12:00:00   ;    70,0 ;     
12.11.1993 12:00:00   ;    69,0 ;     
13.11.1993 12:00:00   ;    70,0 ;     
14.11.1993 12:00:00   ;    70,0 ;     
15.11.1993 12:00:00   ;    70,0 ;     
16.11.1993 12:00:00   ;    70,0 ;     
17.11.1993 12:00:00   ;    70,0 ;     
18.11.1993 12:00:00   ;    70,0 ;     
19.11.1993 12:00:00   ;    70,0 ;     
20.11.1993 12:00:00   ;    70,0 ;     
21.11.1993 12:00:00   ;    70,0 ;     
22.11.1993 12:00:00   ;    71,0 ;     
23.11.1993 12:00:00   ;    71,0 ;     
24.11.1993 12:00:00   ;    71,0 ;     
25.11.1993 12:00:00   ;    72,0 ;     
26.11.1993 12:00:00   ;    73,0 ;     
27.11.1993 12:00:00   ;    72,0 ;     
28.11.1993 12:00:00   ;    71,0 ;     
29.11.1993 12:00:00   ;    72,0 ;     
30.11.1993 12:00:00   ;    72,0 ;     
01.12.1993 12:00:00   ;    73,0 ;     
02.12.1993 12:00:00   ;    73,0 ;     
03.12.1993 12:00:00   ;    73,0 ;     
04.12.1993 12:00:00   ;    73,0 ;     
05.12.1993 12:00:00   ;    73,0 ;     
06.12.1993 12:00:00   ;    73,0 ;     
07.12.1993 12:00:00   ;    73,0 ;     
08.12.1993 12:00:00   ;    73,0 ;     
