Messstelle:                ;Grafenschachen, Bl 1
HZB-Nummer:                ;326504
HD-Nummer:                 ;
DBMS-Nummer:               ;1002209
PorenGW-Gebiet:            ;329 Stögersbachtal
Grundwasserkörper:         ;Gruppe Hügelland Raab Ost [LRR]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Burgenland
Messstellenbetreiber:      ;
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.01.1992
 Geländehöhe:              ;402,06
 Messpunkthöhe:            ;402,66
 Sohllage:                 ;379,61
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.1988               ;16 03 48                 ;47 22 25
  31.12.1987               ;16 03 44                 ;47 22 24
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
30.07.1988 07:01:00   ;   401,89 ;     
02.09.1989 07:01:00   ;   401,70 ;     
22.09.1990 07:01:00   ;   401,59 ;     
07.09.1991 07:01:00   ;   401,42 ;     
22.08.1992 07:01:00   ;   401,93 ;     
20.11.1993 07:01:00   ;   401,84 ;     
16.07.1994 07:01:00   ;   401,89 ;     
27.05.1995 07:01:00   ;   402,02 ;     
01.01.1996 00:00:05   ;   402,06 ;     
01.01.1997 00:00:05   ;   402,06 ;     
16.05.1998 08:00:00   ;   401,64 ;     
03.07.1999 11:00:00   ;   401,80 ;     
01.07.2000 11:00:00   ;   401,74 ;     
18.08.2001 11:00:00   ;   401,32 ;     
01.01.2002 00:00:05   ;   401,61 ;     
23.08.2003 11:00:00   ;   401,68 ;     
31.01.2004 11:00:00   ;   401,85 ;     
15.10.2005 11:00:00   ;   401,45 ;     
22.07.2006 11:00:00   ;   401,53 ;     
22.07.2007 11:00:00   ;   401,35 ;     
31.05.2008 11:00:00   ;   401,31 ;     
01.11.2009 11:00:00   ;   401,23 ;     
10.07.2010 09:25:00   ;   401,18 ;     
03.12.2011 08:45:00   ;   401,18 ;     
17.06.2012 09:10:00   ;   401,06 ;     
04.08.2013 09:00:00   ;   401,00 ;     
28.06.2014 09:25:00   ;   401,16 ;     
15.08.2015 08:55:00   ;   401,03 ;     
16.04.2016 08:55:00   ;   401,11 ;     
21.01.2017 14:35:00   ;   401,10 ;     
13.05.2018 09:15:00   ;   401,21 ;     
21.10.2019 09:40:00   ;   401,22 ;     
25.05.2020 09:10:00   ;   401,14 ;     
25.07.2021 09:10:00   ;   401,23 ;     
