Messstelle:                ;Sachsenburg, Bl 415
HZB-Nummer:                ;317990
HD-Nummer:                 ;
DBMS-Nummer:               ;2002083
PorenGW-Gebiet:            ;410 Oberes Drautal
Grundwasserkörper:         ;Drautal [DRA]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Kärnten
Messstellenbetreiber:      ;
Höhenangaben [m ü.A.]:     ;gültig seit: ;06.03.1987
 Geländehöhe:              ;558,03
 Messpunkthöhe:            ;558,98
 Sohllage:                 ;549,98
 T-Messtiefe u.GOK:        ;4,85
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  06.03.1987               ;13 20 55                 ;46 49 47
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch für ein Jahr:
  2008 HG13 fehlende Monatsmittel zufolge Beobachterausfall
  2016 HG28 gerätetechnisch bedingte Datenausfälle
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
31.12.1988 23:59:55   ;   554,00 ;     
07.02.1989 07:01:00   ;   553,86 ;     
12.02.1990 07:01:00   ;   553,96 ;     
31.12.1991 23:59:55   ;   554,11 ;     
21.02.1992 07:01:00   ;   553,97 ;     
19.03.1993 07:01:00   ;   554,11 ;     
24.02.1994 07:01:00   ;   554,12 ;     
23.03.1995 07:01:00   ;   554,01 ;     
07.03.1996 07:01:00   ;   553,94 ;     
31.12.1997 23:59:55   ;   554,11 ;     
26.03.1998 07:30:00   ;   553,95 ;     
25.03.1999 07:30:00   ;   554,03 ;     
12.01.2000 07:30:00   ;   554,03 ;     
31.12.2001 23:59:55   ;   554,07 ;     
02.01.2002 07:30:00   ;   554,05 ;     
16.04.2003 07:30:00   ;   554,16 ;     
09.03.2004 07:30:00   ;   554,05 ;     
09.03.2005 07:30:00   ;   554,06 ;     
31.12.2006 23:59:55   ;   554,01 ;     
31.12.2007 23:59:55   ;   553,84 ;     
04.01.2008 07:30:00   ;   553,78 ;     
14.02.2009 20:14:30   ;   554,07 ;     
15.03.2010 12:00:00   ;   554,01 ;     
31.12.2011 23:59:55   ;   553,92 ;     
30.01.2012 09:00:00   ;   553,79 ;     
05.03.2013 21:00:00   ;   554,05 ;     
04.01.2014 20:00:00   ;   554,16 ;     
31.12.2015 23:59:55   ;   553,81 ;     
25.01.2016 15:00:00   ;   553,73 ;     
30.01.2017 14:00:00   ;   553,67 ;     
01.03.2018 15:00:00   ;   553,74 ;     
26.01.2019 21:00:00   ;   553,96 ;     
23.02.2020 03:00:00   ;   554,04 ;     
28.12.2021 15:00:00   ;   553,81 ;     
