Messstelle:                ;Langacker, Bl 96.5
HZB-Nummer:                ;378604
HD-Nummer:                 ;96.5
DBMS-Nummer:               ;4002708
PorenGW-Gebiet:            ;177 Nördliches Machland
Grundwasserkörper:         ;Machland [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Verbund Hydro Power AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;17.09.2007
 Geländehöhe:              ;234,22
 Messpunkthöhe:            ;235,12
 Sohllage:                 ;228,47
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 41 04                 ;48 10 14
  17.09.2007               ;14 41 08                 ;48 10 16
  01.01.2003               ;14 41 14                 ;48 10 19
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
24.06.1966 07:01:00   ;   231,42 ;     
18.12.1967 07:01:00   ;   231,13 ;     
15.01.1968 07:01:00   ;   231,09 ;     
31.12.1969 23:59:55   ;   231,16 ;     
12.01.1970 07:01:00   ;   231,02 ;     
31.05.1971 07:01:00   ;   231,08 ;     
24.01.1972 07:01:00   ;   231,05 ;     
29.01.1973 07:01:00   ;   231,00 ;     
13.05.1974 07:01:00   ;   231,03 ;     
31.12.1975 23:59:55   ;   230,90 ;     
31.12.1976 23:59:55   ;   230,86 ;     
31.12.1977 23:59:55   ;   230,80 ;     
13.03.1978 07:01:00   ;   230,74 ;     
15.01.1979 07:01:00   ;   230,76 ;     
15.12.1980 07:01:00   ;   230,75 ;     
02.02.1981 07:01:00   ;   230,74 ;     
07.06.1982 07:01:00   ;   230,67 ;     
12.12.1983 07:01:00   ;   230,57 ;     
16.01.1984 07:01:00   ;   230,57 ;     
27.05.1985 07:01:00   ;   230,64 ;     
23.12.1986 07:01:00   ;   230,49 ;     
21.02.1987 07:01:00   ;   230,47 ;     
08.07.1988 07:01:00   ;   230,53 ;     
15.12.1989 07:01:00   ;   230,51 ;     
09.02.1990 07:01:00   ;   230,47 ;     
06.04.1991 07:01:00   ;   230,50 ;     
17.09.1992 07:01:00   ;   230,45 ;     
24.02.1993 07:01:00   ;   230,47 ;     
09.11.1994 07:01:00   ;   230,45 ;     
18.01.1995 07:01:00   ;   230,45 ;     
06.03.1996 07:01:00   ;   230,49 ;     
06.10.1997 07:01:00   ;   230,46 ;     
04.05.1998 07:01:00   ;   230,45 ;     
01.12.1999 07:01:00   ;   230,43 ;     
01.01.2000 00:00:05   ;   230,45 ;     
08.01.2001 07:01:00   ;   230,44 ;     
03.01.2002 07:01:00   ;   230,45 ;     
28.08.2003 07:01:00   ;   230,50 ;     
01.01.2004 07:01:00   ;   230,52 ;     
15.12.2005 07:01:00   ;   230,49 ;     
02.02.2006 07:01:00   ;   230,47 ;     
22.11.2007 07:01:00   ;   230,45 ;     
04.12.2008 07:01:00   ;   230,41 ;     
07.01.2009 07:01:00   ;   230,40 ;     
11.02.2010 07:01:00   ;   230,42 ;     
31.12.2011 23:59:55   ;   230,41 ;     
05.01.2012 07:01:00   ;   230,40 ;     
21.02.2013 07:01:00   ;   230,65 ;     
27.11.2014 07:01:00   ;   230,63 ;     
01.01.2015 00:00:05   ;   230,64 ;     
30.12.2016 07:01:00   ;   230,62 ;     
26.01.2017 07:01:00   ;   230,61 ;     
13.12.2018 07:01:00   ;   230,58 ;     
05.12.2019 07:01:00   ;   230,54 ;     
02.01.2020 07:01:00   ;   230,60 ;     
25.02.2021 07:01:00   ;   230,65 ;     
