Messstelle:                ;Ehenbichl, Bl  4
HZB-Nummer:                ;334839
HD-Nummer:                 ;
DBMS-Nummer:               ;7002160
Fremdnummer:               ;GW70806033
PorenGW-Gebiet:            ;012 Unteres Lechtal
Grundwasserkörper:         ;Lechtal [DBJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Tirol
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.05.2019
 Geländehöhe:              ;857,03
 Messpunkthöhe:            ;857,93
 Sohllage:                 ;851,63
 T-Messtiefe u.GOK:        ;4,10
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.1990               ;10 41 41                 ;47 28 09
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
15.01.1990 07:01:00   ;   854,20 ;     
16.12.1991 07:01:00   ;   854,30 ;     
27.01.1992 07:01:00   ;   854,38 ;     
08.03.1993 07:01:00   ;   854,37 ;     
07.11.1994 07:01:00   ;   854,61 ;     
18.12.1995 07:01:00   ;   854,36 ;     
26.02.1996 07:01:00   ;   854,26 ;     
08.12.1997 07:01:00   ;   854,36 ;     
09.02.1998 07:01:00   ;   854,33 ;     
29.11.1999 07:01:00   ;   854,34 ;     
31.12.2000 23:59:55   ;   854,20 ;     
22.01.2001 07:01:00   ;   854,14 ;     
21.01.2002 13:00:00   ;   854,33 ;     
17.02.2003 12:30:00   ;   854,32 ;     
27.12.2004 10:30:00   ;   854,38 ;     
07.03.2005 10:30:00   ;   854,30 ;     
06.03.2006 09:00:00   ;   854,30 ;     
01.01.2007 08:40:00   ;   854,54 ;     
15.12.2008 07:50:00   ;   854,43 ;     
02.02.2009 07:40:00   ;   854,38 ;     
15.02.2010 07:05:00   ;   854,36 ;     
07.03.2011 07:45:00   ;   854,44 ;     
13.12.2012 17:30:00   ;   854,40 ;     
27.02.2013 02:00:00   ;   854,38 ;     
13.02.2014 01:45:00   ;   854,19 ;     
19.11.2015 01:45:00   ;   854,18 ;     
31.12.2016 23:00:00   ;   853,92 ;     
07.01.2017 04:00:00   ;   853,90 ;     
01.12.2018 17:00:00   ;   853,93 ;     
06.02.2019 21:30:00   ;   853,95 ;     
12.12.2020 12:00:00   ;   854,01 ;     
29.11.2021 00:00:00   ;   853,84 ;     
