Messstelle:                ;Eckersdorf, Br 68.4
HZB-Nummer:                ;316927
HD-Nummer:                 ;68.4
DBMS-Nummer:               ;4002605
PorenGW-Gebiet:            ;091 Mühlgebiet
Grundwasserkörper:         ;Gruppe Böhmische Masse [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;
Höhenangaben [m ü.A.]:     ;gültig seit: ;22.10.2020
 Geländehöhe:              ;711,90
 Messpunkthöhe:            ;712,36
 Sohllage:                 ;705,20
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 06 14                 ;48 30 37
  01.01.2003               ;14 06 15                 ;48 30 31
  01.01.1996               ;14 06 15                 ;48 30 31
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
26.02.1996 07:01:00   ;   709,07 ;     
13.10.1997 07:01:00   ;   708,92 ;     
14.09.1998 07:01:00   ;   709,02 ;     
15.11.1999 07:01:00   ;   708,86 ;     
17.07.2000 07:01:00   ;   709,10 ;     
06.08.2001 07:01:00   ;   709,02 ;     
05.08.2002 07:01:00   ;   708,61 ;     
29.09.2003 07:01:00   ;   708,43 ;     
01.01.2004 00:00:05   ;   708,84 ;     
03.12.2005 07:01:00   ;   709,11 ;     
11.11.2006 07:01:00   ;   709,13 ;     
01.09.2007 07:01:00   ;   708,77 ;     
16.08.2008 07:01:00   ;   709,01 ;     
10.10.2009 07:01:00   ;   709,16 ;     
13.11.2010 07:01:00   ;   709,20 ;     
09.07.2011 07:01:00   ;   709,04 ;     
26.05.2012 07:01:00   ;   709,20 ;     
12.10.2013 07:01:00   ;   708,92 ;     
26.04.2014 07:01:00   ;   709,18 ;     
03.10.2015 07:01:00   ;   708,64 ;     
29.10.2016 07:01:00   ;   709,21 ;     
28.10.2017 07:01:00   ;   709,01 ;     
01.12.2018 07:01:00   ;   708,28 ;     
05.10.2019 07:01:00   ;   708,99 ;     
30.05.2020 07:01:00   ;   709,05 ;     
06.11.2021 07:01:00   ;   709,09 ;     
