Messstelle:                ;Pucking I, Bl 15.8
HZB-Nummer:                ;375717
HD-Nummer:                 ;W15.8
DBMS-Nummer:               ;4002743
PorenGW-Gebiet:            ;122 Welser Heide
Grundwasserkörper:         ;Gruppe Zwischen Alm und Krems [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Energie AG Oberösterreich
Höhenangaben [m ü.A.]:     ;gültig seit: ;06.01.1991
 Geländehöhe:              ;288,72
 Messpunkthöhe:            ;289,06
 Sohllage:                 ;278,56
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 13 30                 ;48 11 24
  01.01.2003               ;14 13 35                 ;48 11 25
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
24.06.1991 07:01:00   ;   282,26 ;     
24.08.1992 07:01:00   ;   281,85 ;     
17.10.1993 07:01:00   ;   282,07 ;     
22.08.1994 07:01:00   ;   281,93 ;     
14.01.1995 07:01:00   ;   281,98 ;     
04.10.1996 07:01:00   ;   282,86 ;     
27.11.1997 07:01:00   ;   282,61 ;     
11.08.1998 07:01:00   ;   282,11 ;     
05.10.1999 07:01:00   ;   282,12 ;     
17.01.2000 07:01:00   ;   281,81 ;     
29.10.2001 07:01:00   ;   282,59 ;     
29.07.2002 07:01:00   ;   282,56 ;     
27.10.2003 07:01:00   ;   281,99 ;     
01.01.2004 00:00:05   ;   282,26 ;     
25.11.2005 07:01:00   ;   282,51 ;     
15.11.2006 07:01:00   ;   282,06 ;     
09.05.2007 07:01:00   ;   281,88 ;     
03.09.2008 07:01:00   ;   282,19 ;     
04.11.2009 07:01:00   ;   282,72 ;     
11.11.2010 07:01:00   ;   282,48 ;     
02.11.2011 07:01:00   ;   282,22 ;     
15.08.2012 07:01:00   ;   282,49 ;     
06.11.2013 07:01:00   ;   282,17 ;     
25.02.2014 07:01:00   ;   282,39 ;     
28.10.2015 07:01:00   ;   282,33 ;     
13.04.2016 07:01:00   ;   282,27 ;     
12.07.2017 07:01:00   ;   282,65 ;     
05.11.2018 07:01:00   ;   282,08 ;     
18.11.2019 07:01:00   ;   282,22 ;     
10.08.2020 07:01:00   ;   282,39 ;     
31.05.2021 07:01:00   ;   282,26 ;     
