Messstelle:                ;Pernau, Br 27.1
HZB-Nummer:                ;376095
HD-Nummer:                 ;W27.1
DBMS-Nummer:               ;4002971
PorenGW-Gebiet:            ;122 Welser Heide
Grundwasserkörper:         ;Welser Heide [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Energie AG Oberösterreich
Höhenangaben [m ü.A.]:     ;gültig seit: ;05.01.1978
 Geländehöhe:              ;306,36
 Messpunkthöhe:            ;306,41
 Sohllage:                 ;298,76
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 03 58                 ;48 09 54
  01.01.2003               ;14 04 02                 ;48 09 57
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch:
  1988 bis -> FG41 Daten vor dem Vergleichszeitraum vorhanden, die wegen maßgeblicher hydrologischer Veränderungen nicht ausgewertet werden
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
24.11.1988 07:01:00   ;   301,04 ;     
21.12.1989 07:01:00   ;   301,27 ;     
08.02.1990 07:01:00   ;   301,23 ;     
25.04.1991 07:01:00   ;   301,37 ;     
20.11.1992 07:01:00   ;   301,47 ;     
16.12.1993 07:01:00   ;   301,56 ;     
10.11.1994 07:01:00   ;   301,29 ;     
01.01.1995 00:00:05   ;   301,38 ;     
28.03.1996 07:01:00   ;   301,55 ;     
06.02.1997 07:01:00   ;   301,47 ;     
05.03.1998 07:01:00   ;   301,55 ;     
16.12.1999 07:01:00   ;   301,27 ;     
30.12.2000 07:01:00   ;   301,17 ;     
01.01.2001 00:00:05   ;   301,17 ;     
01.08.2002 07:01:00   ;   301,54 ;     
31.12.2003 23:59:55   ;   301,18 ;     
08.01.2004 07:01:00   ;   301,15 ;     
20.01.2005 07:01:00   ;   301,30 ;     
29.12.2006 07:01:00   ;   301,33 ;     
18.01.2007 07:01:00   ;   301,27 ;     
20.11.2008 07:01:00   ;   301,21 ;     
29.01.2009 07:01:00   ;   301,26 ;     
25.02.2010 07:01:00   ;   301,26 ;     
28.12.2011 07:01:00   ;   301,28 ;     
20.12.2012 07:01:00   ;   301,22 ;     
01.01.2013 00:00:05   ;   301,40 ;     
20.03.2014 07:01:00   ;   301,15 ;     
31.12.2015 23:59:55   ;   301,19 ;     
28.01.2016 07:01:00   ;   301,11 ;     
13.02.2017 07:01:00   ;   301,26 ;     
26.11.2018 07:01:00   ;   301,04 ;     
20.12.2019 07:01:00   ;   301,06 ;     
31.01.2020 07:01:00   ;   301,07 ;     
29.11.2021 07:01:00   ;   301,23 ;     
