Messstelle:                ;Pernau, Br 28.5
HZB-Nummer:                ;376236
HD-Nummer:                 ;W28.5
DBMS-Nummer:               ;4002975
PorenGW-Gebiet:            ;122 Welser Heide
Grundwasserkörper:         ;Welser Heide [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Energie AG Oberösterreich
Höhenangaben [m ü.A.]:     ;gültig seit: ;05.01.1978
 Geländehöhe:              ;310,03
 Messpunkthöhe:            ;310,18
 Sohllage:                 ;299,88
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 03 10                 ;48 09 52
  01.01.2003               ;14 03 17                 ;48 09 53
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
23.02.1978 07:01:00   ;   301,97 ;     
29.01.1979 07:01:00   ;   301,67 ;     
09.12.1980 07:01:00   ;   302,58 ;     
16.06.1981 07:01:00   ;   302,71 ;     
14.12.1982 07:01:00   ;   302,18 ;     
22.12.1983 07:01:00   ;   302,20 ;     
01.01.1984 00:00:05   ;   302,35 ;     
25.01.1985 07:01:00   ;   302,25 ;     
11.12.1986 07:01:00   ;   302,42 ;     
01.01.1987 00:00:05   ;   302,48 ;     
24.11.1988 07:01:00   ;   302,61 ;     
14.12.1989 07:01:00   ;   302,84 ;     
08.02.1990 07:01:00   ;   302,78 ;     
25.04.1991 07:01:00   ;   302,91 ;     
12.11.1992 07:01:00   ;   303,01 ;     
16.12.1993 07:01:00   ;   302,83 ;     
10.11.1994 07:01:00   ;   302,54 ;     
01.01.1995 00:00:05   ;   302,71 ;     
21.03.1996 07:01:00   ;   302,84 ;     
23.01.1997 07:01:00   ;   302,79 ;     
19.02.1998 07:01:00   ;   302,84 ;     
31.12.1999 23:59:55   ;   302,57 ;     
28.12.2000 07:01:00   ;   302,49 ;     
01.01.2001 00:00:05   ;   302,50 ;     
01.08.2002 07:01:00   ;   302,85 ;     
31.12.2003 23:59:55   ;   302,50 ;     
08.01.2004 07:01:00   ;   302,46 ;     
13.01.2005 07:01:00   ;   302,64 ;     
31.12.2006 23:59:55   ;   302,65 ;     
11.01.2007 07:01:00   ;   302,58 ;     
11.12.2008 07:01:00   ;   302,51 ;     
29.01.2009 07:01:00   ;   302,61 ;     
18.02.2010 07:01:00   ;   302,55 ;     
31.12.2011 23:59:55   ;   302,60 ;     
20.12.2012 07:01:00   ;   302,56 ;     
01.01.2013 00:00:05   ;   302,73 ;     
20.03.2014 07:01:00   ;   302,48 ;     
31.12.2015 23:59:55   ;   302,52 ;     
28.01.2016 07:01:00   ;   302,45 ;     
13.02.2017 07:01:00   ;   302,61 ;     
19.11.2018 07:01:00   ;   302,41 ;     
27.12.2019 07:01:00   ;   302,41 ;     
01.01.2020 00:00:05   ;   302,42 ;     
26.11.2021 07:01:00   ;   302,52 ;     
