Messstelle:                ;Moosbrunn-M I, Bl 26
HZB-Nummer:                ;317354
HD-Nummer:                 ;
DBMS-Nummer:               ;11002056
PorenGW-Gebiet:            ;250 Südliches Wiener Becken
Grundwasserkörper:         ;Südl. Wiener Becken [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;Magistratsabteilung 31
Bundesland:                ;Niederösterreich
Messstellenbetreiber:      ;Stadt Wien, Magistratsabteilung 31 - Wasserwerke
Höhenangaben [m ü.A.]:     ;gültig seit: ;15.01.2016
 Geländehöhe:              ;189,18
 Messpunkthöhe:            ;189,68
 Sohllage:                 ;182,95
 T-Messtiefe u.GOK:        ;4,50
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  16.04.1962               ;16 26 57                 ;47 59 22
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch:
  2004 bis -> FG05 durch Entnahme zeitweise beeinflusst
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch für ein Jahr:
  2002 durch Pumpbetrieb vom 28. 10. - 4. 11. beeinflusst
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
13.07.1970 07:01:00   ;   187,21 ;     
16.08.1971 07:01:00   ;   187,11 ;     
31.01.1972 07:01:00   ;   187,25 ;     
20.08.1973 07:01:00   ;   187,16 ;     
04.07.1974 07:01:00   ;   187,13 ;     
03.03.1975 07:01:00   ;   187,12 ;     
19.07.1976 07:01:00   ;   187,09 ;     
07.07.1977 07:01:00   ;   187,16 ;     
11.09.1978 07:01:00   ;   187,08 ;     
10.09.1979 07:01:00   ;   187,15 ;     
28.08.1980 07:01:00   ;   186,82 ;     
09.07.1981 07:01:00   ;   186,58 ;     
15.07.1982 07:01:00   ;   187,18 ;     
25.08.1983 07:01:00   ;   186,96 ;     
03.09.1984 07:01:00   ;   187,14 ;     
17.01.1985 07:01:00   ;   187,25 ;     
04.08.1986 07:01:00   ;   187,21 ;     
20.07.1987 07:01:00   ;   187,23 ;     
01.08.1988 07:01:00   ;   187,10 ;     
24.07.1989 07:01:00   ;   187,32 ;     
30.08.1990 07:01:00   ;   187,04 ;     
11.07.1991 07:01:00   ;   187,23 ;     
20.08.1992 07:01:00   ;   187,00 ;     
19.07.1993 07:01:00   ;   187,15 ;     
15.08.1994 07:01:00   ;   187,06 ;     
07.08.1995 07:01:00   ;   187,14 ;     
12.08.1996 07:01:00   ;   187,38 ;     
27.10.1997 07:01:00   ;   187,38 ;     
17.08.1998 07:01:00   ;   186,99 ;     
05.07.1999 07:01:00   ;   187,26 ;     
22.06.2000 07:01:00   ;   187,05 ;     
02.07.2001 07:01:00   ;   187,10 ;     
11.07.2002 07:01:00   ;   187,06 ;     
25.09.2003 07:01:00   ;   186,98 ;     
19.08.2004 07:01:00   ;   187,24 ;     
30.06.2005 07:01:00   ;   187,05 ;     
27.07.2006 07:01:00   ;   187,07 ;     
23.07.2007 07:01:00   ;   186,96 ;     
01.06.2008 14:00:00   ;   187,24 ;     
19.06.2009 08:00:00   ;   187,22 ;     
14.07.2010 20:00:00   ;   187,21 ;     
06.10.2011 22:00:00   ;   187,15 ;     
03.07.2012 17:00:00   ;   186,96 ;     
18.08.2013 16:00:00   ;   187,03 ;     
29.06.2014 11:00:00   ;   187,11 ;     
14.08.2015 15:00:00   ;   186,89 ;     
30.09.2016 17:00:00   ;   187,16 ;     
08.07.2017 15:00:00   ;   186,99 ;     
22.08.2018 18:00:00   ;   187,02 ;     
26.07.2019 11:00:00   ;   187,00 ;     
02.08.2020 03:00:00   ;   187,00 ;     
08.07.2021 20:00:00   ;   186,86 ;     
