Messstelle:                ;Höll, Bl 8
HZB-Nummer:                ;326371
HD-Nummer:                 ;
DBMS-Nummer:               ;1002196
PorenGW-Gebiet:            ;338 Unteres Pinkatal
Grundwasserkörper:         ;Pinkatal [LRR]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Burgenland
Messstellenbetreiber:      ;
Höhenangaben [m ü.A.]:     ;gültig seit: ;31.07.2009
 Geländehöhe:              ;221,12
 Messpunkthöhe:            ;221,67
 Sohllage:                 ;217,31
 T-Messtiefe u.GOK:        ;2,95
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  23.06.1981               ;16 26 50                 ;47 08 30
  22.06.1981               ;16 26 50                 ;47 08 30
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
22.06.1983 07:01:00   ;   218,54 ;     
22.08.1988 07:01:00   ;   218,79 ;     
19.06.1989 07:01:00   ;   218,91 ;     
05.03.1990 07:01:00   ;   219,00 ;     
23.09.1991 07:01:00   ;   218,73 ;     
31.08.1992 07:01:00   ;   218,65 ;     
21.08.1993 07:01:00   ;   218,57 ;     
06.08.1994 07:01:00   ;   218,80 ;     
26.08.1995 07:01:00   ;   218,89 ;     
24.08.1996 07:01:00   ;   218,90 ;     
18.10.1997 14:30:00   ;   218,86 ;     
10.06.1998 22:45:00   ;   218,85 ;     
26.10.1999 02:00:00   ;   218,98 ;     
29.08.2000 22:45:00   ;   218,71 ;     
31.12.2001 23:59:55   ;   218,72 ;     
07.09.2002 14:30:00   ;   218,57 ;     
27.08.2003 12:45:00   ;   218,45 ;     
21.11.2004 15:30:00   ;   218,57 ;     
26.11.2005 02:30:00   ;   218,86 ;     
20.08.2006 19:15:00   ;   218,73 ;     
27.08.2007 14:00:00   ;   218,64 ;     
31.05.2008 14:30:00   ;   218,83 ;     
20.06.2009 14:30:00   ;   218,77 ;     
03.08.2010 00:00:00   ;   219,02 ;     
03.04.2011 09:00:00   ;   218,97 ;     
01.09.2012 12:00:00   ;   218,53 ;     
21.08.2013 16:00:00   ;   218,70 ;     
22.01.2014 06:00:00   ;   218,95 ;     
30.08.2015 19:00:00   ;   218,77 ;     
15.08.2016 11:00:00   ;   218,93 ;     
31.08.2017 19:00:00   ;   218,64 ;     
23.08.2018 20:00:00   ;   218,91 ;     
27.07.2019 17:00:00   ;   218,77 ;     
07.06.2020 15:00:00   ;   218,72 ;     
05.09.2021 16:00:00   ;   218,80 ;     
