Messstelle:                ;Göfis, Bl 02.42.09
HZB-Nummer:                ;347427
HD-Nummer:                 ;02.42.09
DBMS-Nummer:               ;8002371
PorenGW-Gebiet:            ;004 Rheintal
Grundwasserkörper:         ;Gruppe Helvetikum [RHE]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Vorarlberg
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;07.06.2005
 Geländehöhe:              ;493,25
 Messpunkthöhe:            ;494,24
 Sohllage:                 ;476,05
 T-Messtiefe u.GOK:        ;12,01
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  07.06.2005               ;09 39 05                 ;47 15 06
  01.04.1988               ;09 39 05                 ;47 15 06
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
03.07.1989 07:01:00   ;   482,70 ;     
27.08.1990 07:01:00   ;   482,65 ;     
23.09.1991 07:01:00   ;   482,62 ;     
24.08.1992 07:01:00   ;   482,41 ;     
31.08.1998 07:01:00   ;   482,36 ;     
29.11.1999 07:01:00   ;   482,11 ;     
24.01.2000 07:01:00   ;   482,00 ;     
04.06.2001 07:01:00   ;   482,28 ;     
22.04.2002 07:01:00   ;   482,85 ;     
06.10.2003 07:01:00   ;   482,11 ;     
13.12.2004 07:01:00   ;   482,54 ;     
05.12.2005 07:01:00   ;   482,34 ;     
31.07.2006 07:01:00   ;   482,50 ;     
11.06.2007 07:01:00   ;   482,69 ;     
05.07.2008 07:01:00   ;   482,67 ;     
11.10.2009 07:01:00   ;   482,66 ;     
28.02.2010 07:01:00   ;   482,74 ;     
12.12.2011 07:01:00   ;   482,45 ;     
18.08.2012 07:01:00   ;   482,57 ;     
23.08.2013 07:01:00   ;   482,71 ;     
22.06.2014 07:01:00   ;   482,61 ;     
12.09.2015 11:00:00   ;   482,64 ;     
31.12.2016 02:00:00   ;   482,62 ;     
27.01.2017 21:00:00   ;   482,47 ;     
01.08.2018 10:00:00   ;   482,32 ;     
26.07.2019 23:00:00   ;   482,71 ;     
01.05.2020 18:00:00   ;   482,69 ;     
06.07.2021 21:00:00   ;   482,67 ;     
