Messstelle:                ;Moosbrunn-M I, Bl 37
HZB-Nummer:                ;317347
HD-Nummer:                 ;
DBMS-Nummer:               ;11002055
PorenGW-Gebiet:            ;250 Südliches Wiener Becken
Grundwasserkörper:         ;Südl. Wiener Becken [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;Magistratsabteilung 31
Bundesland:                ;Niederösterreich
Messstellenbetreiber:      ;Stadt Wien, Magistratsabteilung 31 - Wasserwerke
Höhenangaben [m ü.A.]:     ;gültig seit: ;10.02.2015
 Geländehöhe:              ;187,10
 Messpunkthöhe:            ;188,15
 Sohllage:                 ;181,67
 T-Messtiefe u.GOK:        ;3,95
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  16.04.1962               ;16 26 53                 ;47 59 46
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch:
  2004 bis -> FG05 durch Entnahme zeitweise beeinflusst
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch für ein Jahr:
  2002 durch Pumpbetrieb vom 28. 10. - 4. 11. beeinflusst
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
13.07.1970 07:01:00   ;   186,30 ;     
23.08.1971 07:01:00   ;   186,21 ;     
31.01.1972 07:01:00   ;   186,36 ;     
20.08.1973 07:01:00   ;   186,25 ;     
06.06.1974 07:01:00   ;   186,23 ;     
03.03.1975 07:01:00   ;   186,15 ;     
19.07.1976 07:01:00   ;   186,17 ;     
04.07.1977 07:01:00   ;   186,23 ;     
30.01.1978 07:01:00   ;   186,18 ;     
13.09.1979 07:01:00   ;   186,22 ;     
07.08.1980 07:01:00   ;   185,92 ;     
09.07.1981 07:01:00   ;   185,62 ;     
15.07.1982 07:01:00   ;   186,29 ;     
25.08.1983 07:01:00   ;   186,00 ;     
03.09.1984 07:01:00   ;   186,24 ;     
24.01.1985 07:01:00   ;   186,31 ;     
04.08.1986 07:01:00   ;   186,26 ;     
20.07.1987 07:01:00   ;   186,27 ;     
28.07.1988 07:01:00   ;   186,17 ;     
24.07.1989 07:01:00   ;   186,45 ;     
30.08.1990 07:01:00   ;   186,12 ;     
15.07.1991 07:01:00   ;   186,26 ;     
20.08.1992 07:01:00   ;   186,02 ;     
23.08.1993 07:01:00   ;   186,21 ;     
08.08.1994 07:01:00   ;   186,13 ;     
07.08.1995 07:01:00   ;   186,19 ;     
12.08.1996 07:01:00   ;   186,46 ;     
03.07.1997 07:01:00   ;   186,46 ;     
17.08.1998 07:01:00   ;   186,03 ;     
05.07.1999 07:01:00   ;   186,29 ;     
22.06.2000 07:01:00   ;   186,09 ;     
20.08.2001 07:01:00   ;   186,19 ;     
11.07.2002 07:01:00   ;   186,07 ;     
25.09.2003 07:01:00   ;   186,00 ;     
19.08.2004 07:01:00   ;   186,32 ;     
25.07.2005 07:01:00   ;   186,10 ;     
27.07.2006 19:21:15   ;   186,06 ;     
21.07.2007 19:30:00   ;   185,95 ;     
25.06.2008 21:47:00   ;   186,28 ;     
18.06.2009 22:38:00   ;   186,21 ;     
15.07.2010 21:48:00   ;   186,25 ;     
06.10.2011 23:45:00   ;   186,18 ;     
02.07.2012 21:15:00   ;   185,97 ;     
08.08.2013 21:00:00   ;   186,05 ;     
29.06.2014 13:30:00   ;   186,12 ;     
14.08.2015 16:00:00   ;   185,90 ;     
30.09.2016 18:00:00   ;   186,16 ;     
07.07.2017 18:00:00   ;   186,01 ;     
23.08.2018 18:00:00   ;   186,04 ;     
26.07.2019 14:00:00   ;   186,00 ;     
02.08.2020 05:00:00   ;   186,03 ;     
13.07.2021 14:00:00   ;   185,87 ;     
