Messstelle:                ;Haschendorf, Bl 205
HZB-Nummer:                ;317628
HD-Nummer:                 ;
DBMS-Nummer:               ;3002616
PorenGW-Gebiet:            ;250 Südliches Wiener Becken
Grundwasserkörper:         ;Südl. Wiener Becken [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Niederösterreich
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.04.1974
 Geländehöhe:              ;262,05
 Messpunkthöhe:            ;262,85
 Sohllage:                 ;221,93
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2019               ;16 16 44                 ;47 53 40
  01.01.2009               ;16 16 44                 ;47 53 40
  01.04.1974               ;16 16 52                 ;47 53 40
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
16.12.1974 07:01:00   ;   236,68 ;     
25.03.1975 07:01:00   ;   236,59 ;     
27.12.1976 07:01:00   ;   236,88 ;     
31.12.1977 23:59:55   ;   236,75 ;     
31.12.1978 23:59:55   ;   236,03 ;     
12.03.1979 07:01:00   ;   235,84 ;     
31.03.1980 07:01:00   ;   236,35 ;     
14.09.1981 07:01:00   ;   236,40 ;     
04.01.1982 07:01:00   ;   236,39 ;     
31.12.1983 23:59:55   ;   236,52 ;     
31.12.1984 23:59:55   ;   235,89 ;     
28.01.1985 07:01:00   ;   235,71 ;     
29.12.1986 07:01:00   ;   236,87 ;     
16.02.1987 07:01:00   ;   236,48 ;     
28.03.1988 07:01:00   ;   236,95 ;     
10.04.1989 07:01:00   ;   236,86 ;     
31.12.1990 23:59:55   ;   236,81 ;     
18.02.1991 07:01:00   ;   236,41 ;     
30.03.1992 07:01:00   ;   237,68 ;     
27.12.1993 07:01:00   ;   237,75 ;     
31.12.1994 23:59:55   ;   237,17 ;     
13.03.1995 07:01:00   ;   236,96 ;     
08.01.1996 07:01:00   ;   237,35 ;     
31.12.1997 23:59:55   ;   237,82 ;     
30.03.1998 07:01:00   ;   237,23 ;     
08.03.1999 07:01:00   ;   237,35 ;     
31.12.2000 23:59:55   ;   237,04 ;     
03.12.2001 07:01:00   ;   236,51 ;     
18.03.2002 07:01:00   ;   236,32 ;     
29.08.2003 07:01:00   ;   237,24 ;     
05.03.2004 07:01:00   ;   237,04 ;     
04.02.2005 07:01:00   ;   236,98 ;     
10.02.2006 07:01:00   ;   237,20 ;     
07.09.2007 07:01:00   ;   237,17 ;     
20.06.2008 07:01:00   ;   237,62 ;     
06.03.2009 07:01:00   ;   237,54 ;     
02.04.2010 07:01:00   ;   237,38 ;     
31.12.2011 23:59:55   ;   236,76 ;     
03.02.2012 07:01:00   ;   236,56 ;     
04.01.2013 07:01:00   ;   236,91 ;     
28.04.2014 07:01:00   ;   237,24 ;     
25.12.2015 07:01:00   ;   237,29 ;     
06.05.2016 07:01:00   ;   236,94 ;     
31.03.2017 07:01:00   ;   237,06 ;     
02.03.2018 07:01:00   ;   236,93 ;     
08.11.2019 07:01:00   ;   237,10 ;     
26.06.2020 07:01:00   ;   236,36 ;     
17.12.2021 07:01:00   ;   236,17 ;     
