Messstelle:                ;Tobaj, Bl 11
HZB-Nummer:                ;345017
HD-Nummer:                 ;
DBMS-Nummer:               ;1002305
PorenGW-Gebiet:            ;334 Stremtal
Grundwasserkörper:         ;Stremtal [LRR]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Burgenland
Messstellenbetreiber:      ;keine Information
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.01.1995
 Geländehöhe:              ;218,06
 Messpunkthöhe:            ;218,71
 Sohllage:                 ;212,53
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.1995               ;16 18 41                 ;47 04 41
  31.12.1994               ;16 33 46                 ;47 48 52
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
20.08.1995 07:01:00   ;   216,48 ;     
11.08.1996 07:01:00   ;   216,60 ;     
18.05.1997 13:00:00   ;   216,64 ;     
09.08.1998 13:00:00   ;   216,63 ;     
15.08.1999 13:00:00   ;   216,72 ;     
06.08.2000 13:00:00   ;   216,16 ;     
02.09.2001 13:00:00   ;   216,17 ;     
15.09.2002 13:00:00   ;   215,89 ;     
24.08.2003 13:00:00   ;   215,85 ;     
03.10.2004 13:00:00   ;   216,12 ;     
26.06.2005 13:00:00   ;   216,21 ;     
12.11.2006 13:00:00   ;   216,00 ;     
19.08.2007 13:00:00   ;   216,00 ;     
28.09.2008 13:00:00   ;   216,36 ;     
14.06.2009 13:00:00   ;   216,32 ;     
25.07.2010 14:00:00   ;   216,77 ;     
18.09.2011 13:00:00   ;   216,74 ;     
23.09.2012 13:00:00   ;   216,04 ;     
01.09.2013 13:00:00   ;   215,99 ;     
20.07.2014 13:00:00   ;   216,61 ;     
13.09.2015 13:00:00   ;   215,93 ;     
02.10.2016 13:00:00   ;   216,36 ;     
03.09.2017 13:00:00   ;   215,91 ;     
26.08.2018 13:00:00   ;   216,19 ;     
08.09.2019 13:00:00   ;   216,17 ;     
21.06.2020 13:00:00   ;   216,52 ;     
29.08.2021 13:00:00   ;   216,09 ;     
