Messstelle:                ;Langenzersdorf, Blt 397
HZB-Nummer:                ;331777
HD-Nummer:                 ;
DBMS-Nummer:               ;3002867
PorenGW-Gebiet:            ;200 Nördliches Tullner Feld
Grundwasserkörper:         ;Marchfeld [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Niederösterreich
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;25.09.1989
 Geländehöhe:              ;164,37
 Messpunkthöhe:            ;165,42
 Sohllage:                 ;152,01
 T-Messtiefe u.GOK:        ;7,00
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2019               ;16 21 58                 ;48 17 22
  25.09.1989               ;16 21 59                 ;48 17 22
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
04.10.1990 07:01:00   ;   157,96 ;     
15.05.1991 07:01:00   ;   157,95 ;     
01.10.1992 07:01:00   ;   158,05 ;     
15.07.1993 07:01:00   ;   158,13 ;     
04.12.1994 07:01:00   ;   158,06 ;     
05.03.1995 07:01:00   ;   158,03 ;     
28.01.1996 07:01:00   ;   158,33 ;     
10.03.1997 07:01:00   ;   158,45 ;     
19.04.1998 07:01:00   ;   158,31 ;     
19.09.1999 07:01:00   ;   158,34 ;     
10.12.2000 07:01:00   ;   158,29 ;     
27.05.2001 07:01:00   ;   158,25 ;     
28.04.2002 07:01:00   ;   158,29 ;     
21.12.2003 07:01:00   ;   158,27 ;     
11.01.2004 07:01:00   ;   158,27 ;     
09.01.2005 07:01:00   ;   158,30 ;     
03.02.2006 07:01:00   ;   158,43 ;     
19.03.2007 07:01:00   ;   158,41 ;     
12.12.2008 07:01:00   ;   158,43 ;     
16.01.2009 07:01:00   ;   158,41 ;     
05.03.2010 07:01:00   ;   158,54 ;     
31.12.2011 23:59:55   ;   158,40 ;     
14.12.2012 07:01:00   ;   158,35 ;     
04.01.2013 07:01:00   ;   158,37 ;     
04.04.2014 07:01:00   ;   158,29 ;     
31.12.2015 23:59:55   ;   158,39 ;     
22.01.2016 07:01:00   ;   158,36 ;     
13.03.2017 07:01:00   ;   158,37 ;     
16.03.2018 07:01:00   ;   158,39 ;     
20.12.2019 07:01:00   ;   158,44 ;     
10.04.2020 07:01:00   ;   158,42 ;     
09.04.2021 07:01:00   ;   158,39 ;     
