Messstelle:                ;Stadl-Hausruck, Bl 52.5
HZB-Nummer:                ;374900
HD-Nummer:                 ;V52.5
DBMS-Nummer:               ;4003025
PorenGW-Gebiet:            ;110 Traun-Agergebiet
Grundwasserkörper:         ;Gruppe Traun und Zubringertäler [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Energie AG Oberösterreich
Höhenangaben [m ü.A.]:     ;gültig seit: ;04.01.1993
 Geländehöhe:              ;400,93
 Messpunkthöhe:            ;401,85
 Sohllage:                 ;346,77
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;13 49 25                 ;48 03 48
  01.01.2003               ;13 49 28                 ;48 03 51
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
06.12.1993 07:01:00   ;   355,21 ;     
07.11.1994 07:01:00   ;   355,20 ;     
16.01.1995 07:01:00   ;   355,11 ;     
18.03.1996 07:01:00   ;   355,13 ;     
10.02.1997 07:01:00   ;   355,21 ;     
09.02.1998 07:01:00   ;   355,25 ;     
01.11.1999 07:01:00   ;   355,17 ;     
13.12.2000 07:01:00   ;   355,12 ;     
07.02.2001 07:01:00   ;   354,81 ;     
17.07.2002 07:01:00   ;   355,40 ;     
23.10.2003 07:01:00   ;   355,05 ;     
31.12.2004 23:59:55   ;   355,05 ;     
02.01.2005 07:01:00   ;   355,04 ;     
29.12.2006 07:01:00   ;   355,20 ;     
01.01.2007 00:00:05   ;   355,21 ;     
08.08.2008 07:01:00   ;   355,07 ;     
17.01.2009 07:01:00   ;   355,00 ;     
23.02.2010 12:00:00   ;   355,13 ;     
06.12.2011 12:00:00   ;   355,03 ;     
04.12.2012 12:00:00   ;   355,00 ;     
09.04.2013 12:00:00   ;   355,32 ;     
11.03.2014 12:00:00   ;   355,21 ;     
24.11.2015 12:00:00   ;   355,14 ;     
07.01.2016 12:00:00   ;   355,12 ;     
31.01.2017 12:00:00   ;   355,15 ;     
21.11.2018 12:00:00   ;   355,07 ;     
17.12.2019 12:00:00   ;   355,12 ;     
28.01.2020 12:00:00   ;   355,14 ;     
22.12.2021 12:00:00   ;   355,09 ;     
