Messstelle:                ;Stadl-Hausruck, Bl 50.3
HZB-Nummer:                ;374769
HD-Nummer:                 ;V50.3
DBMS-Nummer:               ;4003018
PorenGW-Gebiet:            ;110 Traun-Agergebiet
Grundwasserkörper:         ;Gruppe Traun und Zubringertäler [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Energie AG Oberösterreich
Höhenangaben [m ü.A.]:     ;gültig seit: ;22.02.1984
 Geländehöhe:              ;353,21
 Messpunkthöhe:            ;353,91
 Sohllage:                 ;340,51
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;13 50 41                 ;48 04 28
  01.01.2003               ;13 50 43                 ;48 04 30
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
31.12.1984 23:59:55   ;   348,88 ;     
22.01.1985 07:01:00   ;   348,77 ;     
16.12.1986 07:01:00   ;   348,99 ;     
03.02.1987 07:01:00   ;   349,05 ;     
25.01.1988 07:01:00   ;   349,31 ;     
13.02.1989 07:01:00   ;   349,41 ;     
22.01.1990 07:01:00   ;   349,41 ;     
18.02.1991 07:01:00   ;   349,62 ;     
19.10.1992 07:01:00   ;   350,00 ;     
08.03.1993 07:01:00   ;   350,13 ;     
24.10.1994 07:01:00   ;   349,94 ;     
23.01.1995 07:01:00   ;   350,06 ;     
11.03.1996 07:01:00   ;   349,99 ;     
10.02.1997 07:01:00   ;   350,34 ;     
09.02.1998 07:01:00   ;   350,53 ;     
01.11.1999 07:01:00   ;   350,55 ;     
06.12.2000 07:01:00   ;   350,61 ;     
07.11.2001 07:01:00   ;   350,47 ;     
11.12.2002 07:01:00   ;   350,54 ;     
08.01.2003 07:01:00   ;   350,82 ;     
12.12.2004 07:01:00   ;   350,56 ;     
02.01.2005 07:01:00   ;   350,70 ;     
15.12.2006 07:01:00   ;   351,08 ;     
27.12.2007 07:00:00   ;   351,04 ;     
11.12.2008 07:00:00   ;   350,97 ;     
20.02.2009 07:00:00   ;   350,94 ;     
02.12.2010 10:00:00   ;   350,89 ;     
24.11.2011 07:01:00   ;   350,78 ;     
13.12.2012 07:01:00   ;   349,96 ;     
28.03.2013 07:01:00   ;   350,09 ;     
05.02.2014 07:01:00   ;   350,99 ;     
31.12.2015 23:59:55   ;   350,86 ;     
07.01.2016 07:01:00   ;   350,85 ;     
21.12.2017 07:01:00   ;   350,76 ;     
22.11.2018 07:01:00   ;   350,54 ;     
14.02.2019 07:01:00   ;   350,60 ;     
23.01.2020 07:01:00   ;   350,65 ;     
14.01.2021 07:01:00   ;   350,70 ;     
