Messstelle:                ;Pulgarn, Br 2123.011
HZB-Nummer:                ;323089
HD-Nummer:                 ;Br2123.011
DBMS-Nummer:               ;4002410
PorenGW-Gebiet:            ;143 Nördliches Linzer Feld
Grundwasserkörper:         ;Linzer Becken [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Österreichische Donaukraftwerke AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;13.02.1975
 Geländehöhe:              ;248,99
 Messpunkthöhe:            ;249,39
 Sohllage:                 ;244,09
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 24 20                 ;48 16 30
  01.01.2003               ;14 24 14                 ;48 16 39
  13.02.1975               ;14 24 14                 ;48 16 39
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch:
  1980 bis -> FG41 Daten vor dem Vergleichszeitraum vorhanden, die wegen maßgeblicher hydrologischer Veränderungen nicht ausgewertet werden
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
08.12.1980 07:01:00   ;   245,28 ;     
22.06.1981 07:01:00   ;   245,02 ;     
09.08.1982 07:01:00   ;   245,10 ;     
13.06.1983 07:01:00   ;   245,12 ;     
26.03.1984 07:01:00   ;   245,16 ;     
29.07.1985 07:01:00   ;   245,19 ;     
13.10.1986 07:01:00   ;   245,19 ;     
19.10.1987 07:01:00   ;   245,32 ;     
30.05.1988 07:01:00   ;   245,28 ;     
11.12.1989 07:01:00   ;   245,14 ;     
05.02.1990 07:01:00   ;   245,04 ;     
04.03.1991 07:01:00   ;   245,19 ;     
19.08.1992 07:01:00   ;   245,27 ;     
10.07.1993 07:01:00   ;   245,28 ;     
17.09.1994 07:01:00   ;   245,33 ;     
26.08.1995 07:01:00   ;   245,46 ;     
05.10.1996 07:01:00   ;   245,59 ;     
05.07.1997 07:01:00   ;   245,55 ;     
29.08.1998 07:01:00   ;   245,51 ;     
30.10.1999 07:01:00   ;   245,49 ;     
14.09.2000 07:01:00   ;   245,61 ;     
18.08.2001 07:01:00   ;   245,64 ;     
27.07.2002 07:01:00   ;   245,57 ;     
03.10.2003 07:01:00   ;   245,56 ;     
01.10.2004 07:01:00   ;   245,57 ;     
16.12.2005 07:01:00   ;   245,67 ;     
29.12.2006 07:01:00   ;   245,55 ;     
17.08.2007 07:01:00   ;   245,46 ;     
31.10.2008 07:01:00   ;   245,55 ;     
30.01.2009 07:01:00   ;   245,53 ;     
15.10.2010 07:01:00   ;   245,58 ;     
01.07.2011 07:01:00   ;   245,50 ;     
25.05.2012 07:01:00   ;   245,54 ;     
12.09.2013 11:29:00   ;   245,63 ;     
17.07.2014 15:00:00   ;   245,51 ;     
01.09.2015 13:42:00   ;   245,40 ;     
08.01.2016 07:01:00   ;   245,53 ;     
07.07.2017 07:01:00   ;   245,45 ;     
24.08.2018 07:01:00   ;   245,28 ;     
04.10.2019 07:01:00   ;   245,33 ;     
22.05.2020 07:01:00   ;   245,35 ;     
11.06.2021 07:01:00   ;   245,40 ;     
