Messstelle:                ;Unterpremstätten, Blt 35465
HZB-Nummer:                ;329573
HD-Nummer:                 ;uw35465
DBMS-Nummer:               ;6002610
PorenGW-Gebiet:            ;380 Grazer Feld
Grundwasserkörper:         ;Grazer Feld (Graz/Andritz - Wildon) [MUR]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Steiermark
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.01.1984
 Geländehöhe:              ;332,67
 Messpunkthöhe:            ;333,67
 Sohllage:                 ;322,57
 T-Messtiefe u.GOK:        ;9,00
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2003               ;15 25 33                 ;46 58 28
  01.01.1984               ;15 25 35                 ;46 58 28
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
24.12.1984 07:01:00   ;   325,34 ;     
25.03.1985 07:01:00   ;   325,24 ;     
01.01.1986 00:00:05   ;   325,61 ;     
09.02.1987 07:01:00   ;   325,74 ;     
22.08.1988 07:01:00   ;   325,98 ;     
17.04.1989 07:01:00   ;   325,78 ;     
29.10.1990 07:01:00   ;   326,08 ;     
01.04.1991 07:01:00   ;   326,05 ;     
26.10.1992 07:01:00   ;   326,01 ;     
18.10.1993 07:01:00   ;   325,37 ;     
14.11.1994 07:01:00   ;   325,73 ;     
20.02.1995 07:01:00   ;   325,77 ;     
25.03.1996 07:01:00   ;   326,18 ;     
14.07.1997 07:01:00   ;   326,34 ;     
07.09.1998 07:01:00   ;   326,04 ;     
17.05.1999 07:01:00   ;   326,07 ;     
02.10.2000 07:01:00   ;   325,80 ;     
31.12.2001 23:59:55   ;   325,44 ;     
29.07.2002 07:01:00   ;   324,91 ;     
31.12.2003 23:59:55   ;   325,12 ;     
17.03.2004 07:01:00   ;   325,00 ;     
14.03.2005 07:01:00   ;   325,76 ;     
31.12.2006 23:59:55   ;   325,97 ;     
31.12.2007 07:01:00   ;   325,51 ;     
08.12.2008 07:01:00   ;   325,03 ;     
01.01.2009 00:00:05   ;   325,12 ;     
22.11.2010 07:01:00   ;   326,42 ;     
31.12.2011 23:59:55   ;   325,85 ;     
21.05.2012 07:01:00   ;   325,46 ;     
10.02.2013 21:00:00   ;   326,07 ;     
31.01.2014 15:00:00   ;   326,51 ;     
06.10.2015 18:00:00   ;   326,54 ;     
14.02.2016 09:00:00   ;   326,42 ;     
23.12.2017 03:00:00   ;   325,83 ;     
28.01.2018 21:00:00   ;   325,85 ;     
02.11.2019 18:00:00   ;   325,48 ;     
14.06.2020 12:00:00   ;   325,20 ;     
30.12.2021 21:00:00   ;   325,86 ;     
