Messstelle:                ;Kleinmünchen, Bl 27.46
HZB-Nummer:                ;377705
HD-Nummer:                 ;2127.046
DBMS-Nummer:               ;4002899
PorenGW-Gebiet:            ;154 Südliches Linzer Feld
Grundwasserkörper:         ;Welser Heide [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Verbund Hydro Power AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;07.01.1993
 Geländehöhe:              ;258,68
 Messpunkthöhe:            ;259,58
 Sohllage:                 ;249,08
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 18 36                 ;48 16 05
  01.01.2003               ;14 18 40                 ;48 16 07
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
08.07.1993 07:01:00   ;   251,96 ;     
05.08.1994 07:01:00   ;   252,18 ;     
01.01.1995 00:00:05   ;   252,37 ;     
01.02.1996 07:01:00   ;   252,72 ;     
23.10.1997 07:01:00   ;   252,78 ;     
15.05.1998 07:01:00   ;   252,74 ;     
08.10.1999 07:01:00   ;   253,06 ;     
21.12.2000 07:01:00   ;   252,77 ;     
08.03.2001 07:01:00   ;   252,58 ;     
21.06.2002 07:01:00   ;   252,88 ;     
05.09.2003 07:01:00   ;   253,19 ;     
03.12.2004 07:01:00   ;   251,82 ;     
14.01.2005 07:01:00   ;   251,75 ;     
10.02.2006 07:01:00   ;   252,20 ;     
03.05.2007 07:01:00   ;   251,65 ;     
18.12.2008 07:01:00   ;   252,33 ;     
03.12.2009 07:01:00   ;   252,09 ;     
13.05.2010 07:01:00   ;   251,93 ;     
30.06.2011 07:01:00   ;   251,91 ;     
27.12.2012 07:01:00   ;   252,11 ;     
01.01.2013 00:00:05   ;   252,21 ;     
07.03.2014 07:01:00   ;   252,30 ;     
26.11.2015 07:01:00   ;   251,89 ;     
29.04.2016 07:01:00   ;   251,79 ;     
31.01.2017 07:01:00   ;   252,16 ;     
23.11.2018 07:01:00   ;   251,68 ;     
25.04.2019 07:01:00   ;   251,49 ;     
29.05.2020 07:01:00   ;   251,25 ;     
05.03.2021 07:01:00   ;   251,19 ;     
