Messstelle:                ;Altenmarkt, Br  5823
HZB-Nummer:                ;328575
HD-Nummer:                 ;uw5823
DBMS-Nummer:               ;6002512
PorenGW-Gebiet:            ;340 Feistritztal
Grundwasserkörper:         ;Feistritztal [LRR]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Steiermark
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;10.11.1974
 Geländehöhe:              ;256,84
 Messpunkthöhe:            ;257,14
 Sohllage:                 ;254,14
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2003               ;16 03 37                 ;47 03 45
  10.11.1974               ;16 03 38                 ;47 03 45
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
16.06.1980 07:01:00   ;   254,84 ;     
14.09.1981 07:01:00   ;   254,73 ;     
09.08.1982 07:01:00   ;   254,85 ;     
29.08.1983 07:01:00   ;   254,63 ;     
17.09.1984 07:01:00   ;   254,66 ;     
04.11.1985 07:01:00   ;   254,64 ;     
17.11.1986 07:01:00   ;   254,62 ;     
19.01.1987 07:01:00   ;   254,62 ;     
15.08.1988 07:01:00   ;   254,60 ;     
20.02.1989 07:01:00   ;   254,57 ;     
15.10.1990 07:01:00   ;   254,58 ;     
05.03.1991 07:01:00   ;   254,77 ;     
01.10.1992 07:01:00   ;   254,43 ;     
27.09.1993 07:01:00   ;   254,44 ;     
24.10.1994 07:01:00   ;   254,58 ;     
18.12.1995 07:01:00   ;   254,57 ;     
01.01.1996 00:00:05   ;   254,76 ;     
16.06.1997 07:01:00   ;   254,66 ;     
08.06.1998 07:01:00   ;   254,61 ;     
08.11.1999 07:01:00   ;   254,71 ;     
15.09.2000 07:01:00   ;   254,51 ;     
03.09.2001 07:01:00   ;   254,46 ;     
29.07.2002 07:01:00   ;   254,46 ;     
01.09.2003 07:01:00   ;   254,45 ;     
29.11.2004 07:01:00   ;   254,53 ;     
07.02.2005 07:01:00   ;   254,52 ;     
18.12.2006 07:01:00   ;   254,58 ;     
20.08.2007 07:01:00   ;   254,52 ;     
01.12.2008 07:01:00   ;   254,55 ;     
11.05.2009 07:01:00   ;   254,80 ;     
02.08.2010 07:01:00   ;   254,67 ;     
12.12.2011 07:01:00   ;   254,55 ;     
06.02.2012 07:01:00   ;   254,54 ;     
02.09.2013 07:01:00   ;   254,55 ;     
21.07.2014 07:01:00   ;   254,76 ;     
21.09.2015 07:01:00   ;   254,46 ;     
11.01.2016 07:01:00   ;   254,57 ;     
04.09.2017 07:01:00   ;   254,50 ;     
19.11.2018 07:01:00   ;   254,64 ;     
28.10.2019 07:01:00   ;   254,44 ;     
15.06.2020 07:01:00   ;   254,52 ;     
02.08.2021 07:01:00   ;   254,60 ;     
