Messstelle:                ;Graz  4, Bl  3406
HZB-Nummer:                ;332825
HD-Nummer:                 ;uw3406
DBMS-Nummer:               ;6002685
PorenGW-Gebiet:            ;380 Grazer Feld
Grundwasserkörper:         ;Grazer Feld (Graz/Andritz - Wildon) [MUR]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Steiermark
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;23.04.2018
 Geländehöhe:              ;364,14
 Messpunkthöhe:            ;364,14
 Sohllage:                 ;342,04
 T-Messtiefe u.GOK:        ;22,00
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  15.01.2020               ;15 24 55                 ;47 04 33
  01.01.2003               ;15 24 55                 ;47 04 33
  01.09.1987               ;15 24 54                 ;47 04 33
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
05.04.1988 07:01:00   ;   343,31 ;     
13.03.1989 07:01:00   ;   343,54 ;     
02.04.1990 07:01:00   ;   343,57 ;     
18.03.1991 07:01:00   ;   343,70 ;     
13.04.1992 07:01:00   ;   344,14 ;     
13.04.1993 07:01:00   ;   343,93 ;     
11.04.1994 07:01:00   ;   343,79 ;     
27.02.1995 07:01:00   ;   343,83 ;     
25.03.1996 07:01:00   ;   343,76 ;     
21.04.1997 07:01:00   ;   343,91 ;     
06.04.1998 07:01:00   ;   343,67 ;     
06.04.1999 07:01:00   ;   343,88 ;     
13.03.2000 07:01:00   ;   343,78 ;     
31.12.2001 23:59:55   ;   343,76 ;     
18.03.2002 07:01:00   ;   343,48 ;     
05.05.2003 07:01:00   ;   343,75 ;     
22.03.2004 07:01:00   ;   343,66 ;     
21.03.2005 07:01:00   ;   343,80 ;     
27.03.2006 07:01:00   ;   343,79 ;     
19.03.2007 07:01:00   ;   343,76 ;     
21.04.2008 07:01:00   ;   343,58 ;     
16.03.2009 07:01:00   ;   343,92 ;     
26.04.2010 07:01:00   ;   344,23 ;     
31.12.2011 23:59:55   ;   343,78 ;     
12.03.2012 07:01:00   ;   343,49 ;     
25.02.2013 07:01:00   ;   344,03 ;     
10.02.2014 07:01:00   ;   344,22 ;     
20.04.2015 07:01:00   ;   343,97 ;     
04.04.2016 07:01:00   ;   343,74 ;     
24.04.2017 07:01:00   ;   343,68 ;     
12.03.2018 07:01:00   ;   343,66 ;     
04.04.2019 06:00:00   ;   343,45 ;     
07.05.2020 12:00:00   ;   344,04 ;     
06.05.2021 00:00:00   ;   344,23 ;     
