Messstelle:                ;Marchtrenk, Br 23.3
HZB-Nummer:                ;375725
HD-Nummer:                 ;W23.3
DBMS-Nummer:               ;4002955
PorenGW-Gebiet:            ;122 Welser Heide
Grundwasserkörper:         ;Welser Heide [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Energie AG Oberösterreich
Höhenangaben [m ü.A.]:     ;gültig seit: ;08.01.1993
 Geländehöhe:              ;297,06
 Messpunkthöhe:            ;297,31
 Sohllage:                 ;287,51
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 06 57                 ;48 10 48
  01.01.2003               ;14 06 59                 ;48 10 50
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
09.09.1993 07:01:00   ;   290,63 ;     
22.12.1994 07:01:00   ;   290,50 ;     
12.01.1995 07:01:00   ;   290,54 ;     
14.03.1996 07:01:00   ;   290,61 ;     
13.02.1997 07:01:00   ;   290,49 ;     
17.12.1998 07:01:00   ;   290,52 ;     
19.08.1999 07:01:00   ;   290,40 ;     
07.12.2000 07:01:00   ;   290,38 ;     
18.01.2001 07:01:00   ;   290,39 ;     
01.08.2002 07:01:00   ;   290,57 ;     
25.09.2003 07:01:00   ;   290,44 ;     
31.12.2004 23:59:55   ;   290,40 ;     
20.01.2005 07:01:00   ;   290,37 ;     
28.09.2006 07:01:00   ;   290,42 ;     
23.08.2007 07:01:00   ;   290,36 ;     
20.11.2008 07:01:00   ;   290,43 ;     
05.02.2009 07:01:00   ;   290,41 ;     
05.01.2011 07:01:00   ;   290,45 ;     
13.12.2012 07:01:00   ;   290,43 ;     
05.12.2013 07:01:00   ;   290,55 ;     
30.04.2014 07:01:00   ;   290,45 ;     
01.10.2015 07:01:00   ;   290,44 ;     
21.01.2016 07:01:00   ;   290,41 ;     
06.02.2017 07:01:00   ;   290,37 ;     
17.12.2018 07:01:00   ;   290,34 ;     
27.12.2019 07:01:00   ;   290,33 ;     
10.01.2020 07:01:00   ;   290,32 ;     
15.01.2021 07:01:00   ;   290,52 ;     
