Messstelle:                ;Puchham, Br 2153.008
HZB-Nummer:                ;307397
HD-Nummer:                 ;2153.008
DBMS-Nummer:               ;4002082
Fremdnummer:               ;O161
PorenGW-Gebiet:            ;096 Südliches Eferdinger Becken
Grundwasserkörper:         ;Eferdinger Becken [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Österreichische Donaukraftwerke AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.10.2002
 Geländehöhe:              ;270,39
 Messpunkthöhe:            ;270,99
 Sohllage:                 ;259,31
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 03 38                 ;48 16 35
  01.01.2003               ;14 03 45                 ;48 16 41
  01.01.1963               ;14 03 45                 ;48 16 41
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch:
  2016 bis -> FG39 durch Wasserhaltung und Entnahme bei nahegelegener Schottergrube beeinflusst
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
30.12.1963 07:01:00   ;   260,49 ;     
27.10.1964 07:01:00   ;   260,30 ;     
04.01.1965 07:01:00   ;   260,68 ;     
01.02.1966 07:01:00   ;   261,39 ;     
26.12.1967 07:01:00   ;   261,05 ;     
31.12.1968 23:59:55   ;   260,98 ;     
29.12.1969 07:01:00   ;   260,36 ;     
09.02.1970 07:01:00   ;   260,28 ;     
31.12.1971 23:59:55   ;   260,45 ;     
17.04.1972 07:01:00   ;   260,20 ;     
03.12.1973 07:01:00   ;   260,37 ;     
01.01.1974 00:00:05   ;   260,43 ;     
31.12.1975 23:59:55   ;   261,24 ;     
15.11.1976 07:01:00   ;   260,70 ;     
31.12.1977 23:59:55   ;   260,77 ;     
18.12.1978 07:01:00   ;   260,21 ;     
29.01.1979 07:01:00   ;   260,13 ;     
01.12.1980 07:01:00   ;   261,12 ;     
19.10.1981 07:01:00   ;   261,19 ;     
31.12.1982 23:59:55   ;   260,83 ;     
27.12.1983 07:01:00   ;   260,27 ;     
23.12.1984 07:01:00   ;   260,14 ;     
28.01.1985 07:01:00   ;   260,10 ;     
29.12.1986 07:01:00   ;   260,65 ;     
01.01.1987 00:00:05   ;   260,67 ;     
01.01.1988 00:00:05   ;   261,17 ;     
11.12.1989 07:01:00   ;   260,75 ;     
19.11.1990 07:01:00   ;   260,63 ;     
23.12.1991 07:01:00   ;   260,46 ;     
16.11.1992 07:01:00   ;   260,31 ;     
13.12.1993 07:01:00   ;   260,38 ;     
01.01.1994 00:00:05   ;   260,49 ;     
23.01.1995 07:01:00   ;   260,56 ;     
01.01.1996 00:00:05   ;   260,71 ;     
10.02.1997 07:01:00   ;   260,79 ;     
19.10.1998 07:01:00   ;   260,51 ;     
31.12.1999 23:59:55   ;   260,61 ;     
29.01.2000 07:01:00   ;   260,59 ;     
12.01.2001 07:01:00   ;   260,63 ;     
01.01.2002 00:00:05   ;   260,77 ;     
31.12.2003 23:59:55   ;   260,85 ;     
31.12.2004 23:59:55   ;   260,71 ;     
11.01.2005 07:01:00   ;   260,66 ;     
27.01.2006 07:01:00   ;   260,82 ;     
09.11.2007 07:01:00   ;   260,55 ;     
26.12.2008 07:01:00   ;   260,44 ;     
13.02.2009 07:01:00   ;   260,37 ;     
31.12.2010 23:59:55   ;   260,90 ;     
03.12.2011 07:01:00   ;   260,47 ;     
01.01.2012 00:00:05   ;   260,48 ;     
01.01.2013 00:00:05   ;   260,58 ;     
20.09.2014 07:01:00   ;   260,37 ;     
31.12.2015 23:59:55   ;   260,27 ;     
01.04.2016 07:01:00   ;   260,16 ;     
09.09.2017 07:01:00   ;   260,50 ;     
31.12.2018 23:59:55   ;   260,20 ;     
31.12.2019 23:59:55   ;   260,03 ;     
26.01.2020 07:01:00   ;   260,00 ;     
01.01.2021 00:00:05   ;   260,14 ;     
01.01.2022 00:00:05   ;   260,52 ;     
