Messstelle:                ;Kemmelbach, Br 2057.010
HZB-Nummer:                ;322644
HD-Nummer:                 ;
DBMS-Nummer:               ;3002659
PorenGW-Gebiet:            ;185 Ybbstal
Grundwasserkörper:         ;Ybbstal / Ybbser Scheibe [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Niederösterreich
Messstellenbetreiber:      ;Verbund Hydro Power AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;02.01.1977
 Geländehöhe:              ;222,84
 Messpunkthöhe:            ;223,04
 Sohllage:                 ;217,34
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2019               ;15 05 33                 ;48 09 19
  01.01.2009               ;15 05 33                 ;48 09 19
  01.01.1977               ;15 05 32                 ;48 09 22
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
08.10.1977 07:01:00   ;   218,07 ;     
22.07.1978 07:01:00   ;   218,07 ;     
13.10.1979 07:01:00   ;   218,11 ;     
14.06.1980 07:01:00   ;   218,06 ;     
13.08.1981 07:01:00   ;   218,12 ;     
13.11.1982 07:01:00   ;   218,15 ;     
17.12.1983 07:01:00   ;   218,10 ;     
11.08.1984 07:01:00   ;   218,07 ;     
19.04.1985 07:01:00   ;   218,04 ;     
08.12.1986 07:01:00   ;   218,09 ;     
16.11.1987 07:01:00   ;   218,13 ;     
25.07.1988 07:01:00   ;   218,12 ;     
17.07.1989 07:01:00   ;   218,14 ;     
03.09.1990 07:01:00   ;   218,11 ;     
21.10.1991 07:01:00   ;   218,09 ;     
20.10.1992 07:01:00   ;   218,14 ;     
10.08.1993 07:01:00   ;   218,10 ;     
24.10.1994 07:01:00   ;   218,12 ;     
08.08.1995 07:01:00   ;   218,16 ;     
30.07.1996 07:01:00   ;   218,21 ;     
04.11.1997 07:01:00   ;   218,15 ;     
09.06.1998 07:01:00   ;   218,18 ;     
10.11.1999 07:01:00   ;   218,06 ;     
12.09.2000 07:01:00   ;   218,12 ;     
07.08.2001 07:01:00   ;   218,06 ;     
05.06.2002 07:01:00   ;   218,15 ;     
28.10.2003 07:01:00   ;   218,08 ;     
14.09.2004 07:01:00   ;   218,07 ;     
01.01.2005 00:00:05   ;   218,09 ;     
29.09.2006 07:01:00   ;   218,11 ;     
20.07.2007 07:01:00   ;   218,11 ;     
27.11.2008 07:01:00   ;   218,10 ;     
12.06.2009 07:01:00   ;   218,15 ;     
13.10.2010 07:01:00   ;   218,15 ;     
24.11.2011 07:01:00   ;   218,09 ;     
16.11.2012 07:01:00   ;   218,09 ;     
25.10.2013 07:01:00   ;   218,10 ;     
13.03.2014 07:01:00   ;   218,10 ;     
15.08.2015 07:01:00   ;   218,06 ;     
09.01.2016 07:01:00   ;   218,06 ;     
27.10.2017 07:01:00   ;   218,08 ;     
17.10.2018 07:01:00   ;   218,02 ;     
20.09.2019 07:01:00   ;   218,02 ;     
18.12.2020 07:01:00   ;   218,04 ;     
01.12.2021 07:01:00   ;   218,09 ;     
