Messstelle:                ;Gattendorf, Bl 27
HZB-Nummer:                ;345140
HD-Nummer:                 ;
DBMS-Nummer:               ;1002318
PorenGW-Gebiet:            ;288 Heideboden
Grundwasserkörper:         ;Heideboden [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Burgenland
Messstellenbetreiber:      ;
Höhenangaben [m ü.A.]:     ;gültig seit: ;26.09.2009
 Geländehöhe:              ;134,34
 Messpunkthöhe:            ;134,94
 Sohllage:                 ;121,94
 T-Messtiefe u.GOK:        ;10,50
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.08.1995               ;17 01 53                 ;48 00 55
  31.07.1995               ;17 01 53                 ;48 00 55
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
01.08.1995 07:01:00   ;   132,54 ;     
05.08.1996 07:01:00   ;   132,99 ;     
29.09.1997 16:00:00   ;   132,88 ;     
17.08.1998 16:00:00   ;   132,50 ;     
05.07.1999 16:00:00   ;   133,00 ;     
21.08.2000 16:00:00   ;   132,57 ;     
16.07.2001 16:00:00   ;   132,29 ;     
15.07.2002 16:00:00   ;   132,29 ;     
01.09.2003 16:00:00   ;   132,21 ;     
14.09.2004 19:45:00   ;   132,42 ;     
07.07.2005 23:30:00   ;   132,63 ;     
09.10.2006 16:00:00   ;   132,84 ;     
19.08.2007 17:00:00   ;   132,17 ;     
07.07.2008 16:00:00   ;   132,84 ;     
19.06.2009 12:00:00   ;   132,91 ;     
23.07.2010 20:00:00   ;   132,99 ;     
05.10.2011 16:00:00   ;   132,45 ;     
12.09.2012 15:00:00   ;   132,30 ;     
04.08.2013 13:00:00   ;   132,58 ;     
22.07.2014 14:00:00   ;   132,48 ;     
16.08.2015 19:00:00   ;   132,17 ;     
04.09.2016 12:00:00   ;   132,43 ;     
06.08.2017 03:00:00   ;   131,83 ;     
01.08.2018 01:00:00   ;   132,29 ;     
23.08.2019 20:00:00   ;   132,23 ;     
11.08.2020 06:00:00   ;   132,28 ;     
16.07.2021 05:00:00   ;   132,17 ;     
