Messstelle:                ;Ebental, Blt 223
HZB-Nummer:                ;338715
HD-Nummer:                 ;
DBMS-Nummer:               ;2002137
PorenGW-Gebiet:            ;442 Klagenfurter Becken
Grundwasserkörper:         ;Klagenfurter Becken [DRA]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Kärnten
Messstellenbetreiber:      ;
Höhenangaben [m ü.A.]:     ;gültig seit: ;23.05.2019
 Geländehöhe:              ;420,79
 Messpunkthöhe:            ;421,65
 Sohllage:                 ;409,45
 T-Messtiefe u.GOK:        ;7,74
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  25.11.1991               ;14 23 57                 ;46 36 38
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
12.10.1992 07:01:00   ;   413,96 ;     
20.09.1993 07:01:00   ;   413,99 ;     
12.09.1994 07:01:00   ;   414,18 ;     
25.12.1995 07:01:00   ;   414,05 ;     
19.02.1996 07:01:00   ;   414,00 ;     
10.11.1997 07:30:00   ;   413,98 ;     
08.06.1998 07:30:00   ;   413,88 ;     
05.07.1999 07:30:00   ;   414,15 ;     
18.09.2000 07:30:00   ;   414,11 ;     
31.12.2001 23:59:55   ;   414,05 ;     
25.03.2002 07:30:00   ;   413,91 ;     
25.08.2003 07:30:00   ;   414,01 ;     
15.03.2004 07:30:00   ;   414,14 ;     
11.04.2005 07:30:00   ;   414,20 ;     
31.12.2006 23:59:55   ;   414,12 ;     
10.12.2007 07:30:00   ;   414,00 ;     
27.10.2008 07:30:00   ;   413,94 ;     
01.01.2009 00:00:05   ;   414,22 ;     
02.08.2010 07:30:00   ;   414,15 ;     
03.10.2011 07:30:00   ;   414,16 ;     
09.07.2012 07:30:00   ;   413,98 ;     
27.10.2013 16:00:00   ;   414,18 ;     
01.01.2014 00:00:05   ;   414,43 ;     
01.09.2015 13:00:00   ;   414,21 ;     
07.08.2016 06:00:00   ;   414,26 ;     
16.07.2017 06:00:00   ;   414,12 ;     
30.12.2018 16:00:00   ;   414,04 ;     
28.10.2019 09:00:00   ;   413,96 ;     
17.08.2020 22:00:00   ;   414,08 ;     
26.11.2021 16:14:15   ;   414,01 ;     
