Messstelle:                ;Mauthausen, Bl 2112.001
HZB-Nummer:                ;376145
HD-Nummer:                 ;Bl2112.001
DBMS-Nummer:               ;4002647
PorenGW-Gebiet:            ;177 Nördliches Machland
Grundwasserkörper:         ;Machland [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Verbund Hydro Power AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;07.01.1992
 Geländehöhe:              ;244,68
 Messpunkthöhe:            ;245,38
 Sohllage:                 ;238,88
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 31 20                 ;48 14 22
  01.01.2003               ;14 31 27                 ;48 14 26
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
17.10.1992 07:01:00   ;   240,02 ;     
20.02.1993 07:01:00   ;   240,14 ;     
05.11.1994 07:01:00   ;   240,09 ;     
14.10.1995 07:01:00   ;   240,13 ;     
10.02.1996 07:01:00   ;   240,23 ;     
29.11.1997 07:01:00   ;   240,21 ;     
24.01.1998 07:01:00   ;   240,06 ;     
06.11.1999 07:01:00   ;   240,25 ;     
29.12.2000 07:01:00   ;   240,32 ;     
01.01.2001 00:00:05   ;   240,33 ;     
19.01.2002 07:01:00   ;   240,37 ;     
12.12.2003 07:01:00   ;   240,06 ;     
09.01.2004 07:01:00   ;   239,96 ;     
02.12.2005 07:01:00   ;   240,01 ;     
27.10.2006 07:01:00   ;   240,04 ;     
01.01.2007 00:00:05   ;   240,23 ;     
19.12.2008 07:01:00   ;   240,29 ;     
09.10.2009 07:01:00   ;   240,26 ;     
19.02.2010 07:01:00   ;   240,28 ;     
18.03.2011 07:01:00   ;   240,13 ;     
14.12.2012 07:01:00   ;   240,33 ;     
16.08.2013 07:01:00   ;   240,31 ;     
07.03.2014 07:01:00   ;   240,28 ;     
06.11.2015 07:01:00   ;   240,18 ;     
01.01.2016 00:00:05   ;   240,24 ;     
04.08.2017 07:01:00   ;   240,24 ;     
30.11.2018 07:01:00   ;   240,21 ;     
29.11.2019 07:01:00   ;   240,24 ;     
31.12.2020 23:59:55   ;   240,26 ;     
22.01.2021 07:01:00   ;   240,24 ;     
