Messstelle:                ;Klagenfurt, Blt 222
HZB-Nummer:                ;338699
HD-Nummer:                 ;
DBMS-Nummer:               ;2002136
PorenGW-Gebiet:            ;442 Klagenfurter Becken
Grundwasserkörper:         ;Klagenfurter Becken [DRA]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Kärnten
Messstellenbetreiber:      ;
Höhenangaben [m ü.A.]:     ;gültig seit: ;07.12.2022
 Geländehöhe:              ;429,32
 Messpunkthöhe:            ;430,31
 Sohllage:                 ;421,43
 T-Messtiefe u.GOK:        ;6,01
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  25.11.1991               ;14 23 21                 ;46 37 41
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
12.10.1992 07:01:00   ;   424,45 ;     
28.09.1993 07:01:00   ;   424,30 ;     
24.10.1994 07:01:00   ;   424,72 ;     
31.12.1995 23:59:55   ;   424,40 ;     
04.03.1996 07:01:00   ;   424,21 ;     
09.12.1997 07:30:00   ;   424,25 ;     
08.06.1998 07:30:00   ;   423,90 ;     
05.07.1999 07:30:00   ;   424,71 ;     
25.09.2000 07:30:00   ;   424,62 ;     
31.12.2001 23:59:55   ;   424,48 ;     
01.07.2002 07:30:00   ;   424,14 ;     
25.08.2003 07:30:00   ;   424,46 ;     
15.03.2004 07:30:00   ;   424,56 ;     
04.04.2005 07:30:00   ;   424,70 ;     
31.12.2006 23:59:55   ;   424,58 ;     
19.03.2007 07:30:00   ;   424,36 ;     
24.11.2008 07:30:00   ;   424,09 ;     
01.01.2009 00:00:05   ;   424,74 ;     
13.09.2010 07:30:00   ;   424,63 ;     
03.10.2011 07:30:00   ;   424,76 ;     
09.07.2012 07:30:00   ;   424,34 ;     
08.11.2013 14:00:00   ;   424,73 ;     
08.08.2014 11:00:00   ;   425,30 ;     
23.09.2015 13:00:00   ;   424,81 ;     
13.10.2016 08:00:00   ;   424,98 ;     
09.09.2017 10:00:00   ;   424,61 ;     
31.12.2018 23:59:55   ;   424,61 ;     
29.01.2019 04:00:00   ;   424,51 ;     
19.08.2020 10:00:00   ;   424,67 ;     
27.09.2021 06:00:00   ;   424,90 ;     
