Messstelle:                ;Gattendorf, Bl 55
HZB-Nummer:                ;335877
HD-Nummer:                 ;
DBMS-Nummer:               ;1002291
PorenGW-Gebiet:            ;309 Parndorfer Platte
Grundwasserkörper:         ;Parndorfer Platte [LRR]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Burgenland
Messstellenbetreiber:      ;
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.01.1994
 Geländehöhe:              ;172,79
 Messpunkthöhe:            ;173,69
 Sohllage:                 ;150,54
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.1994               ;16 56 32                 ;47 58 43
  31.12.1993               ;16 56 29                 ;47 58 42
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
26.12.1994 07:01:00   ;   168,55 ;     
01.01.1995 00:00:05   ;   168,57 ;     
31.12.1996 23:59:55   ;   167,77 ;     
01.12.1997 16:00:00   ;   162,79 ;     
05.10.1998 16:00:00   ;   160,18 ;     
15.11.1999 16:00:00   ;   162,28 ;     
31.12.2000 23:59:55   ;   159,77 ;     
31.12.2001 23:59:55   ;   156,03 ;     
25.11.2002 16:00:00   ;   153,88 ;     
01.01.2003 00:00:05   ;   154,03 ;     
02.02.2004 16:00:00   ;   154,54 ;     
07.03.2005 16:00:00   ;   155,34 ;     
01.01.2006 00:00:05   ;   156,75 ;     
03.09.2007 16:00:00   ;   156,19 ;     
17.11.2008 16:00:00   ;   157,78 ;     
01.01.2009 00:00:05   ;   158,16 ;     
01.02.2010 16:00:00   ;   158,29 ;     
31.12.2011 23:59:55   ;   157,26 ;     
24.12.2012 16:00:00   ;   155,59 ;     
01.01.2013 00:00:05   ;   155,59 ;     
21.08.2014 16:00:00   ;   157,89 ;     
30.12.2015 16:00:00   ;   158,78 ;     
29.12.2016 01:00:00   ;   158,17 ;     
19.11.2017 22:00:00   ;   157,05 ;     
01.01.2018 00:00:05   ;   157,13 ;     
01.01.2019 00:00:05   ;   158,53 ;     
03.10.2020 14:00:00   ;   157,07 ;     
31.12.2021 02:00:00   ;   158,27 ;     
