Messstelle:                ;Klagenfurt, Bl 206
HZB-Nummer:                ;318105
HD-Nummer:                 ;
DBMS-Nummer:               ;2002093
PorenGW-Gebiet:            ;442 Klagenfurter Becken
Grundwasserkörper:         ;Klagenfurter Becken [DRA]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Kärnten
Messstellenbetreiber:      ;keine Information
Höhenangaben [m ü.A.]:     ;gültig seit: ;15.11.1990
 Geländehöhe:              ;440,25
 Messpunkthöhe:            ;441,03
 Sohllage:                 ;431,50
 T-Messtiefe u.GOK:        ;9,00
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  14.11.1990               ;14 20 10                 ;46 37 47
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
07.03.1991 07:01:00   ;   433,38 ;     
16.10.1992 07:01:00   ;   433,10 ;     
17.07.1993 07:01:00   ;   432,96 ;     
31.12.1994 23:59:55   ;   433,31 ;     
31.12.1995 23:59:55   ;   432,85 ;     
15.03.1996 07:01:00   ;   432,56 ;     
28.11.1997 07:30:00   ;   432,89 ;     
29.05.1998 07:30:00   ;   432,53 ;     
07.05.1999 07:30:00   ;   433,11 ;     
21.04.2000 07:30:00   ;   433,21 ;     
31.12.2001 23:59:55   ;   432,84 ;     
10.05.2002 07:30:00   ;   432,39 ;     
16.05.2003 07:30:00   ;   433,06 ;     
12.03.2004 07:30:00   ;   433,29 ;     
08.04.2005 07:30:00   ;   433,23 ;     
29.12.2006 07:30:00   ;   433,11 ;     
16.03.2007 07:30:00   ;   432,89 ;     
25.04.2008 07:30:00   ;   432,57 ;     
16.01.2009 07:30:00   ;   433,51 ;     
06.08.2010 07:30:00   ;   433,34 ;     
31.12.2011 23:59:55   ;   433,30 ;     
11.05.2012 07:30:00   ;   432,77 ;     
08.11.2013 07:30:00   ;   433,42 ;     
01.01.2014 00:00:05   ;   433,83 ;     
04.09.2015 07:30:00   ;   433,45 ;     
12.02.2016 07:30:00   ;   433,66 ;     
23.06.2017 07:30:00   ;   433,49 ;     
31.12.2018 23:59:55   ;   433,29 ;     
01.02.2019 07:30:00   ;   433,17 ;     
29.05.2020 22:13:00   ;   433,43 ;     
18.12.2021 14:06:00   ;   433,38 ;     
