Messstelle:                ;Moosbrunn-M I, Bl 45
HZB-Nummer:                ;317412
HD-Nummer:                 ;
DBMS-Nummer:               ;11002062
PorenGW-Gebiet:            ;250 Südliches Wiener Becken
Grundwasserkörper:         ;Südl. Wiener Becken [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;Magistratsabteilung 31
Bundesland:                ;Niederösterreich
Messstellenbetreiber:      ;Stadt Wien, Magistratsabteilung 31 - Wasserwerke
Höhenangaben [m ü.A.]:     ;gültig seit: ;11.02.2015
 Geländehöhe:              ;186,11
 Messpunkthöhe:            ;187,07
 Sohllage:                 ;180,12
 T-Messtiefe u.GOK:        ;4,04
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  16.04.1962               ;16 27 08                 ;48 00 00
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch:
  2004 bis -> FG05 durch Entnahme zeitweise beeinflusst
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch für ein Jahr:
  2002 durch Pumpbetrieb vom 28. 10. - 4. 11. beeinflusst
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
29.06.1970 07:01:00   ;   185,39 ;     
23.08.1971 07:01:00   ;   185,31 ;     
31.01.1972 07:01:00   ;   185,44 ;     
20.08.1973 07:01:00   ;   185,30 ;     
06.06.1974 07:01:00   ;   185,30 ;     
03.03.1975 07:01:00   ;   185,23 ;     
05.07.1976 07:01:00   ;   185,26 ;     
04.07.1977 07:01:00   ;   185,32 ;     
11.09.1978 07:01:00   ;   185,29 ;     
14.06.1979 07:01:00   ;   185,31 ;     
04.08.1980 07:01:00   ;   185,06 ;     
09.07.1981 07:01:00   ;   184,81 ;     
15.07.1982 07:01:00   ;   185,36 ;     
25.08.1983 07:01:00   ;   185,16 ;     
12.07.1984 07:01:00   ;   185,38 ;     
24.01.1985 07:01:00   ;   185,46 ;     
04.08.1986 07:01:00   ;   185,38 ;     
20.07.1987 07:01:00   ;   185,38 ;     
01.08.1988 07:01:00   ;   185,33 ;     
24.07.1989 07:01:00   ;   185,54 ;     
06.08.1990 07:01:00   ;   185,23 ;     
11.07.1991 07:01:00   ;   185,34 ;     
31.08.1992 07:01:00   ;   185,14 ;     
19.07.1993 07:01:00   ;   185,29 ;     
08.08.1994 07:01:00   ;   185,22 ;     
07.08.1995 07:01:00   ;   185,27 ;     
12.08.1996 07:01:00   ;   185,49 ;     
10.03.1997 07:01:00   ;   185,50 ;     
13.08.1998 07:01:00   ;   185,14 ;     
05.07.1999 07:01:00   ;   185,35 ;     
22.06.2000 07:01:00   ;   185,18 ;     
26.06.2001 00:30:00   ;   185,22 ;     
10.07.2002 18:15:00   ;   185,26 ;     
26.09.2003 05:00:00   ;   185,10 ;     
16.08.2004 23:15:00   ;   185,31 ;     
28.06.2005 21:45:00   ;   185,13 ;     
27.07.2006 21:38:55   ;   185,15 ;     
21.07.2007 20:37:00   ;   185,04 ;     
31.05.2008 21:11:00   ;   185,36 ;     
18.06.2009 20:44:00   ;   185,32 ;     
15.07.2010 21:07:00   ;   185,33 ;     
17.07.2011 21:57:05   ;   185,24 ;     
01.07.2012 21:37:25   ;   185,11 ;     
08.08.2013 21:45:00   ;   185,18 ;     
29.06.2014 14:45:00   ;   185,22 ;     
14.08.2015 16:00:00   ;   185,01 ;     
30.09.2016 18:00:00   ;   185,27 ;     
08.07.2017 18:00:00   ;   185,12 ;     
23.08.2018 18:00:00   ;   185,15 ;     
26.07.2019 15:00:00   ;   185,11 ;     
02.08.2020 13:00:00   ;   185,15 ;     
13.07.2021 14:00:00   ;   185,00 ;     
