Messstelle:                ;Kolsass, Bl 10
HZB-Nummer:                ;339333
HD-Nummer:                 ;
DBMS-Nummer:               ;7002209
Fremdnummer:               ;GW70322012
PorenGW-Gebiet:            ;020 Unterinntal
Grundwasserkörper:         ;Inntal [DBJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Tirol
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.02.2018
 Geländehöhe:              ;549,88
 Messpunkthöhe:            ;550,73
 Sohllage:                 ;540,13
 T-Messtiefe u.GOK:        ;8,95
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.12.1991               ;11 37 41                 ;47 18 01
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
31.12.1992 07:01:00   ;   542,65 ;     
16.02.1993 07:01:00   ;   542,33 ;     
31.12.1994 23:59:55   ;   542,80 ;     
05.01.1995 07:01:00   ;   542,77 ;     
16.04.1996 07:01:00   ;   542,64 ;     
16.02.1997 12:00:00   ;   542,84 ;     
03.03.1998 12:00:00   ;   542,78 ;     
16.02.1999 12:00:00   ;   542,82 ;     
10.01.2000 12:00:00   ;   542,92 ;     
13.02.2001 12:00:00   ;   542,92 ;     
13.02.2002 12:00:00   ;   542,74 ;     
31.12.2003 12:00:00   ;   542,74 ;     
03.01.2004 12:00:00   ;   542,72 ;     
15.03.2005 12:00:00   ;   542,71 ;     
31.12.2006 23:59:55   ;   542,64 ;     
09.01.2007 12:00:00   ;   542,60 ;     
12.02.2008 12:00:00   ;   542,67 ;     
31.01.2009 12:00:00   ;   542,78 ;     
15.03.2010 12:00:00   ;   542,64 ;     
10.03.2011 12:00:00   ;   542,74 ;     
02.01.2012 12:00:00   ;   542,78 ;     
13.04.2013 04:00:00   ;   542,74 ;     
11.03.2014 18:00:00   ;   542,78 ;     
31.12.2015 18:00:00   ;   542,65 ;     
18.01.2016 15:00:00   ;   542,57 ;     
21.02.2017 01:00:00   ;   542,61 ;     
04.04.2018 00:00:00   ;   542,82 ;     
04.01.2019 02:00:00   ;   542,87 ;     
02.02.2020 16:00:00   ;   542,97 ;     
31.12.2021 23:59:55   ;   542,81 ;     
