Messstelle:                ;Stephanshart, Bl 2089.002
HZB-Nummer:                ;302380
HD-Nummer:                 ;
DBMS-Nummer:               ;3002196
PorenGW-Gebiet:            ;178 Südliches Machland
Grundwasserkörper:         ;Südl. Machland [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Niederösterreich
Messstellenbetreiber:      ;Verbund Hydro Power AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;09.08.2012
 Geländehöhe:              ;233,02
 Messpunkthöhe:            ;233,72
 Sohllage:                 ;226,65
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2019               ;14 46 03                 ;48 10 39
  01.01.2009               ;14 46 03                 ;48 10 39
  07.11.1947               ;14 46 04                 ;48 10 40
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
07.11.1947 07:01:00   ;   226,07 ;     
30.12.1957 07:01:00   ;   226,54 ;     
06.01.1958 07:01:00   ;   226,49 ;     
21.12.1959 07:01:00   ;   226,68 ;     
22.02.1960 07:01:00   ;   226,88 ;     
11.12.1961 07:01:00   ;   226,74 ;     
10.12.1962 07:01:00   ;   226,63 ;     
30.12.1963 07:01:00   ;   226,73 ;     
16.03.1964 07:01:00   ;   226,69 ;     
15.03.1965 07:01:00   ;   226,89 ;     
10.12.1966 07:01:00   ;   227,17 ;     
23.12.1967 07:01:00   ;   226,77 ;     
31.12.1968 23:59:55   ;   226,87 ;     
31.12.1969 23:59:55   ;   226,52 ;     
10.01.1970 07:01:00   ;   226,50 ;     
13.11.1971 07:01:00   ;   226,58 ;     
12.02.1972 07:01:00   ;   226,57 ;     
27.01.1973 07:01:00   ;   226,50 ;     
12.01.1974 07:01:00   ;   226,90 ;     
27.12.1975 07:01:00   ;   226,71 ;     
01.01.1976 00:00:05   ;   226,72 ;     
22.01.1977 07:01:00   ;   226,66 ;     
24.02.1978 07:01:00   ;   226,80 ;     
27.01.1979 07:01:00   ;   226,71 ;     
10.12.1980 07:01:00   ;   226,95 ;     
03.02.1981 07:01:00   ;   226,92 ;     
13.12.1982 07:01:00   ;   226,91 ;     
29.11.1983 07:01:00   ;   226,72 ;     
17.12.1984 07:01:00   ;   226,74 ;     
21.01.1985 07:01:00   ;   226,65 ;     
15.12.1986 07:01:00   ;   226,75 ;     
14.11.1987 07:01:00   ;   226,95 ;     
11.11.1988 07:01:00   ;   226,90 ;     
15.12.1989 07:01:00   ;   226,90 ;     
09.02.1990 07:01:00   ;   226,85 ;     
20.12.1991 07:01:00   ;   226,78 ;     
23.10.1992 07:01:00   ;   226,84 ;     
10.12.1993 07:01:00   ;   227,02 ;     
11.11.1994 07:01:00   ;   226,80 ;     
22.12.1995 07:01:00   ;   227,08 ;     
15.03.1996 07:01:00   ;   226,76 ;     
28.11.1997 07:01:00   ;   226,88 ;     
06.03.1998 07:01:00   ;   226,84 ;     
03.12.1999 07:01:00   ;   227,00 ;     
29.12.2000 07:01:00   ;   226,98 ;     
02.11.2001 07:01:00   ;   226,89 ;     
18.01.2002 07:01:00   ;   226,99 ;     
26.12.2003 07:01:00   ;   226,62 ;     
01.01.2004 00:00:05   ;   226,65 ;     
02.12.2005 07:01:00   ;   226,70 ;     
03.02.2006 07:01:00   ;   226,64 ;     
01.01.2007 00:00:05   ;   226,76 ;     
07.11.2008 07:01:00   ;   226,90 ;     
06.02.2009 07:01:00   ;   226,90 ;     
19.02.2010 07:01:00   ;   226,94 ;     
01.12.2011 07:01:00   ;   226,83 ;     
13.12.2012 07:01:00   ;   227,17 ;     
31.12.2013 23:59:55   ;   227,09 ;     
13.03.2014 07:01:00   ;   226,90 ;     
13.11.2015 07:01:00   ;   226,82 ;     
08.01.2016 07:01:00   ;   226,82 ;     
27.01.2017 07:01:00   ;   226,77 ;     
30.11.2018 07:01:00   ;   226,77 ;     
20.12.2019 07:01:00   ;   227,02 ;     
24.01.2020 07:01:00   ;   227,03 ;     
24.09.2021 07:01:00   ;   226,86 ;     
