Messstelle:                ;Acharting, Bl 2
HZB-Nummer:                ;320937
HD-Nummer:                 ;
DBMS-Nummer:               ;5002062
PorenGW-Gebiet:            ;040 Unteres Salzachtal
Grundwasserkörper:         ;Unteres Salzachtal [DBJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Salzburg
Messstellenbetreiber:      ;
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.08.1994
 Geländehöhe:              ;399,69
 Messpunkthöhe:            ;400,49
 Sohllage:                 ;393,51
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.08.1994               ;12 58 29                 ;47 53 52
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
14.03.1995 07:01:00   ;   396,53 ;     
18.03.1996 07:01:00   ;   396,06 ;     
08.12.1997 08:04:00   ;   395,58 ;     
26.01.1998 08:30:00   ;   395,04 ;     
15.02.1999 09:10:00   ;   396,50 ;     
18.12.2000 15:00:00   ;   396,56 ;     
21.11.2001 10:30:00   ;   396,51 ;     
21.01.2002 10:30:00   ;   396,61 ;     
31.12.2003 23:59:55   ;   396,20 ;     
05.01.2004 10:00:00   ;   396,19 ;     
29.11.2005 15:05:00   ;   396,18 ;     
13.02.2006 07:00:00   ;   396,03 ;     
01.01.2007 00:00:05   ;   396,12 ;     
15.12.2008 08:40:00   ;   396,02 ;     
23.02.2009 07:00:00   ;   395,96 ;     
29.11.2010 07:00:00   ;   396,28 ;     
12.12.2011 12:10:00   ;   396,22 ;     
20.02.2012 10:05:00   ;   396,43 ;     
31.12.2013 23:59:55   ;   396,42 ;     
27.01.2014 09:00:00   ;   396,30 ;     
28.12.2015 11:00:00   ;   396,07 ;     
18.01.2016 08:30:00   ;   396,09 ;     
30.01.2017 09:00:00   ;   396,17 ;     
26.11.2018 07:00:00   ;   396,30 ;     
04.11.2019 14:00:00   ;   396,53 ;     
27.01.2020 14:00:00   ;   396,44 ;     
04.01.2021 09:15:00   ;   396,43 ;     
