Messstelle:                ;Klagenfurt, Bl 216
HZB-Nummer:                ;318204
HD-Nummer:                 ;
DBMS-Nummer:               ;2002103
PorenGW-Gebiet:            ;442 Klagenfurter Becken
Grundwasserkörper:         ;Klagenfurter Becken [DRA]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Kärnten
Messstellenbetreiber:      ;keine Information
Höhenangaben [m ü.A.]:     ;gültig seit: ;15.11.1990
 Geländehöhe:              ;440,21
 Messpunkthöhe:            ;440,85
 Sohllage:                 ;436,07
 T-Messtiefe u.GOK:        ;3,90
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  14.11.1990               ;14 17 17                 ;46 36 26
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch für ein Jahr:
  2006 HG05 durch Baustelle teilweise beeinflusst
  2016 HG28 gerätetechnisch bedingte Datenausfälle
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
11.10.1991 07:01:00   ;   436,90 ;     
25.09.1992 07:01:00   ;   436,79 ;     
23.07.1993 07:01:00   ;   436,79 ;     
05.08.1994 07:01:00   ;   436,88 ;     
08.12.1995 07:01:00   ;   436,80 ;     
01.03.1996 07:01:00   ;   436,79 ;     
07.11.1997 07:30:00   ;   436,84 ;     
29.05.1998 07:30:00   ;   436,77 ;     
16.07.1999 07:30:00   ;   436,87 ;     
25.02.2000 07:30:00   ;   436,91 ;     
28.12.2001 07:30:00   ;   436,84 ;     
05.04.2002 07:30:00   ;   436,78 ;     
09.05.2003 07:30:00   ;   436,91 ;     
12.03.2004 07:30:00   ;   436,92 ;     
31.12.2005 23:59:55   ;   436,83 ;     
29.09.2006 07:30:00   ;   436,13 ;     
12.01.2007 07:30:00   ;   436,52 ;     
01.02.2008 07:30:00   ;   436,54 ;     
05.06.2009 07:30:00   ;   436,75 ;     
30.07.2010 07:30:00   ;   436,70 ;     
06.05.2011 07:30:00   ;   436,71 ;     
23.03.2012 07:30:00   ;   436,64 ;     
18.10.2013 07:30:00   ;   436,76 ;     
05.11.2014 09:00:00   ;   436,91 ;     
12.03.2015 10:00:00   ;   436,90 ;     
08.01.2016 04:00:00   ;   437,01 ;     
22.06.2017 18:00:00   ;   437,01 ;     
20.08.2018 23:00:00   ;   437,10 ;     
02.04.2019 16:00:00   ;   437,09 ;     
03.06.2020 16:00:00   ;   437,07 ;     
30.10.2021 08:00:00   ;   437,13 ;     
