Messstelle:                ;Eizendorf, Bl 2086.005
HZB-Nummer:                ;309054
HD-Nummer:                 ;2086.005
DBMS-Nummer:               ;4002248
PorenGW-Gebiet:            ;177 Nördliches Machland
Grundwasserkörper:         ;Machland [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Österreichische Donaukraftwerke AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;12.12.2002
 Geländehöhe:              ;229,15
 Messpunkthöhe:            ;230,06
 Sohllage:                 ;222,40
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 47 28                 ;48 11 36
  12.12.2002               ;14 47 32                 ;48 11 38
  01.01.1958               ;14 47 32                 ;48 11 43
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
06.01.1958 07:01:00   ;   226,13 ;     
21.12.1959 07:01:00   ;   226,17 ;     
08.02.1960 07:01:00   ;   226,18 ;     
09.12.1961 07:01:00   ;   226,06 ;     
29.10.1962 07:01:00   ;   226,09 ;     
16.12.1963 07:01:00   ;   226,09 ;     
13.01.1964 07:01:00   ;   226,09 ;     
02.11.1965 07:01:00   ;   226,08 ;     
31.01.1966 07:01:00   ;   226,28 ;     
04.12.1967 07:01:00   ;   226,13 ;     
31.12.1968 23:59:55   ;   226,17 ;     
09.12.1969 07:01:00   ;   226,08 ;     
02.02.1970 07:01:00   ;   226,05 ;     
23.08.1971 07:01:00   ;   226,01 ;     
07.02.1972 07:01:00   ;   226,01 ;     
10.09.1973 07:01:00   ;   226,00 ;     
14.01.1974 07:01:00   ;   226,12 ;     
15.12.1975 07:01:00   ;   226,17 ;     
19.07.1976 07:01:00   ;   226,10 ;     
31.10.1977 07:01:00   ;   226,10 ;     
04.09.1978 07:01:00   ;   226,09 ;     
29.01.1979 07:01:00   ;   226,10 ;     
06.10.1980 07:01:00   ;   226,25 ;     
13.07.1981 07:01:00   ;   226,18 ;     
27.09.1982 07:01:00   ;   226,19 ;     
21.11.1983 07:01:00   ;   226,10 ;     
31.12.1984 23:59:55   ;   226,20 ;     
07.01.1985 07:01:00   ;   226,18 ;     
13.10.1986 07:01:00   ;   226,20 ;     
07.02.1987 07:01:00   ;   226,28 ;     
25.02.1988 07:01:00   ;   226,36 ;     
27.10.1989 07:01:00   ;   226,35 ;     
01.09.1990 07:01:00   ;   226,25 ;     
08.02.1991 07:01:00   ;   226,30 ;     
23.09.1992 07:01:00   ;   226,29 ;     
20.01.1993 07:01:00   ;   226,42 ;     
18.08.1994 07:01:00   ;   226,38 ;     
18.01.1995 07:01:00   ;   226,44 ;     
27.02.1996 07:01:00   ;   226,43 ;     
26.09.1997 07:01:00   ;   226,37 ;     
11.02.1998 07:01:00   ;   226,38 ;     
09.12.1999 07:01:00   ;   226,37 ;     
31.12.2000 23:59:55   ;   226,40 ;     
03.01.2001 07:01:00   ;   226,39 ;     
01.08.2002 07:01:00   ;   226,46 ;     
31.12.2003 23:59:55   ;   226,26 ;     
08.01.2004 07:01:00   ;   226,24 ;     
01.01.2005 00:00:05   ;   226,35 ;     
09.02.2006 07:01:00   ;   226,28 ;     
03.05.2007 07:01:00   ;   226,32 ;     
11.09.2008 07:00:00   ;   226,39 ;     
15.01.2009 07:00:00   ;   226,44 ;     
04.02.2010 07:00:00   ;   226,41 ;     
24.11.2011 07:00:00   ;   226,39 ;     
23.02.2012 07:00:00   ;   226,50 ;     
26.12.2013 07:01:00   ;   226,45 ;     
09.01.2014 07:01:00   ;   226,44 ;     
04.09.2015 07:01:00   ;   226,40 ;     
01.01.2016 00:00:05   ;   226,44 ;     
26.01.2017 07:01:00   ;   226,43 ;     
21.08.2018 08:21:00   ;   226,40 ;     
26.09.2019 07:01:00   ;   226,41 ;     
16.01.2020 07:01:00   ;   226,42 ;     
25.11.2021 07:01:00   ;   226,44 ;     
