Messstelle:                ;Haslach, Bl  3787
HZB-Nummer:                ;336503
HD-Nummer:                 ;uw3787
DBMS-Nummer:               ;6002753
PorenGW-Gebiet:            ;390 Leibnitzer Feld
Grundwasserkörper:         ;Leibnitzer Feld [MUR]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Steiermark
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.01.1990
 Geländehöhe:              ;279,46
 Messpunkthöhe:            ;280,36
 Sohllage:                 ;273,26
 T-Messtiefe u.GOK:        ;6,00
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2003               ;15 34 32                 ;46 50 33
  01.01.1990               ;15 34 31                 ;46 50 33
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
13.08.1990 07:01:00   ;   277,28 ;     
25.02.1991 07:01:00   ;   277,39 ;     
31.08.1992 07:01:00   ;   277,20 ;     
19.07.1993 07:01:00   ;   277,19 ;     
08.08.1994 07:01:00   ;   277,31 ;     
07.08.1995 07:01:00   ;   277,31 ;     
12.08.1996 07:01:00   ;   277,34 ;     
19.05.1997 07:01:00   ;   277,23 ;     
01.06.1998 07:01:00   ;   277,16 ;     
12.04.1999 07:01:00   ;   277,26 ;     
28.08.2000 07:01:00   ;   277,06 ;     
03.09.2001 07:01:00   ;   277,15 ;     
03.08.2002 12:00:00   ;   277,05 ;     
23.07.2003 12:00:00   ;   277,09 ;     
18.09.2004 13:00:00   ;   277,17 ;     
30.06.2005 09:48:00   ;   277,18 ;     
13.09.2006 18:00:00   ;   277,11 ;     
27.07.2007 16:00:00   ;   277,02 ;     
26.04.2008 19:00:00   ;   277,17 ;     
12.05.2009 15:00:00   ;   277,35 ;     
04.08.2010 10:00:00   ;   277,05 ;     
14.09.2011 14:00:00   ;   277,02 ;     
17.02.2012 00:00:00   ;   277,07 ;     
13.08.2013 12:00:00   ;   277,01 ;     
29.06.2014 06:00:00   ;   277,22 ;     
15.08.2015 10:00:00   ;   277,07 ;     
15.09.2016 12:00:00   ;   277,11 ;     
28.08.2017 06:00:00   ;   277,06 ;     
13.10.2018 20:00:00   ;   277,18 ;     
13.10.2019 06:00:00   ;   277,15 ;     
03.06.2020 07:00:00   ;   277,16 ;     
01.08.2021 01:00:00   ;   277,05 ;     
