Messstelle:                ;Moosbrunn-M I, Bl 44
HZB-Nummer:                ;317404
HD-Nummer:                 ;
DBMS-Nummer:               ;11002061
PorenGW-Gebiet:            ;250 Südliches Wiener Becken
Grundwasserkörper:         ;Südl. Wiener Becken [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;Magistratsabteilung 31
Bundesland:                ;Niederösterreich
Messstellenbetreiber:      ;Stadt Wien, Magistratsabteilung 31 - Wasserwerke
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.01.1990
 Geländehöhe:              ;186,29
 Messpunkthöhe:            ;186,97
 Sohllage:                 ;180,17
 T-Messtiefe u.GOK:        ;1,68
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  16.04.1962               ;16 27 27                 ;47 59 49
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch:
  2004 bis -> FG05 durch Entnahme zeitweise beeinflusst
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch für ein Jahr:
  2002 durch Pumpbetrieb vom 28. 10. - 4. 11. beeinflusst
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
13.07.1970 07:01:00   ;   185,31 ;     
23.08.1971 07:01:00   ;   185,24 ;     
31.01.1972 07:01:00   ;   185,37 ;     
20.08.1973 07:01:00   ;   185,27 ;     
06.06.1974 07:01:00   ;   185,26 ;     
07.03.1975 07:01:00   ;   185,23 ;     
19.07.1976 07:01:00   ;   185,20 ;     
07.07.1977 07:01:00   ;   185,25 ;     
30.01.1978 07:01:00   ;   185,20 ;     
11.06.1979 07:01:00   ;   185,26 ;     
07.08.1980 07:01:00   ;   184,94 ;     
09.07.1981 07:01:00   ;   184,72 ;     
15.07.1982 07:01:00   ;   185,30 ;     
25.08.1983 07:01:00   ;   185,07 ;     
06.09.1984 07:01:00   ;   185,27 ;     
29.07.1985 07:01:00   ;   185,37 ;     
04.08.1986 07:01:00   ;   185,31 ;     
20.07.1987 07:01:00   ;   185,30 ;     
25.07.1988 07:01:00   ;   185,23 ;     
24.07.1989 07:01:00   ;   185,44 ;     
30.08.1990 07:01:00   ;   185,19 ;     
11.07.1991 07:01:00   ;   185,30 ;     
20.08.1992 07:01:00   ;   185,11 ;     
19.07.1993 07:01:00   ;   185,25 ;     
08.08.1994 07:01:00   ;   185,17 ;     
07.08.1995 07:01:00   ;   185,23 ;     
12.08.1996 07:01:00   ;   185,46 ;     
03.07.1997 07:01:00   ;   185,46 ;     
13.08.1998 07:01:00   ;   185,10 ;     
05.07.1999 07:01:00   ;   185,35 ;     
22.06.2000 07:01:00   ;   185,15 ;     
09.07.2001 07:01:00   ;   185,23 ;     
11.07.2002 07:01:00   ;   185,14 ;     
25.09.2003 07:01:00   ;   185,09 ;     
19.08.2004 07:01:00   ;   185,35 ;     
25.07.2005 07:01:00   ;   185,11 ;     
27.07.2006 07:01:00   ;   185,15 ;     
19.07.2007 07:01:00   ;   185,07 ;     
21.04.2008 07:01:00   ;   185,36 ;     
18.06.2009 07:01:00   ;   185,30 ;     
15.07.2010 07:01:00   ;   185,32 ;     
14.07.2011 07:01:00   ;   185,27 ;     
02.07.2012 07:01:00   ;   185,07 ;     
08.08.2013 07:01:00   ;   185,14 ;     
26.06.2014 07:01:00   ;   185,23 ;     
13.08.2015 07:01:00   ;   185,01 ;     
29.09.2016 07:01:00   ;   185,26 ;     
06.07.2017 07:01:00   ;   185,10 ;     
23.08.2018 07:01:00   ;   185,13 ;     
25.07.2019 07:01:00   ;   185,11 ;     
21.05.2020 07:01:00   ;   185,12 ;     
08.07.2021 07:01:00   ;   184,97 ;     
