Messstelle:                ;Lebern, Br  3500
HZB-Nummer:                ;310482
HD-Nummer:                 ;uw3500
DBMS-Nummer:               ;6002058
PorenGW-Gebiet:            ;380 Grazer Feld
Grundwasserkörper:         ;Grazer Feld (Graz/Andritz - Wildon) [MUR]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Steiermark
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.01.1964
 Geländehöhe:              ;334,56
 Messpunkthöhe:            ;334,96
 Sohllage:                 ;326,01
 T-Messtiefe u.GOK:        ;8,00
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2003               ;15 26 57                 ;47 00 32
  14.11.1947               ;15 26 55                 ;47 00 33
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
31.12.1948 07:01:00   ;   327,79 ;     
17.02.1949 07:01:00   ;   327,69 ;     
14.09.1950 07:01:00   ;   327,66 ;     
31.12.1951 07:01:00   ;   327,96 ;     
21.02.1952 07:01:00   ;   327,66 ;     
31.12.1953 07:01:00   ;   327,54 ;     
01.03.1954 07:01:00   ;   327,22 ;     
19.12.1955 07:01:00   ;   327,86 ;     
01.03.1956 07:01:00   ;   327,53 ;     
30.12.1957 07:01:00   ;   327,55 ;     
13.02.1958 07:01:00   ;   327,30 ;     
24.12.1959 07:01:00   ;   327,53 ;     
25.02.1960 07:01:00   ;   327,30 ;     
19.10.1961 07:01:00   ;   327,36 ;     
01.03.1962 07:01:00   ;   327,24 ;     
27.12.1963 07:01:00   ;   327,43 ;     
19.03.1964 07:01:00   ;   326,99 ;     
04.03.1965 07:01:00   ;   327,53 ;     
16.06.1966 07:01:00   ;   327,77 ;     
31.12.1967 23:59:55   ;   327,02 ;     
26.02.1968 07:01:00   ;   326,78 ;     
24.02.1969 07:01:00   ;   326,79 ;     
09.02.1970 07:01:00   ;   326,98 ;     
31.12.1971 23:59:55   ;   326,49 ;     
07.02.1972 07:01:00   ;   326,19 ;     
31.12.1973 23:59:55   ;   327,08 ;     
30.12.1974 07:01:00   ;   326,93 ;     
17.03.1975 07:01:00   ;   326,55 ;     
31.12.1976 23:59:55   ;   326,96 ;     
31.12.1977 23:59:55   ;   326,23 ;     
16.01.1978 07:01:00   ;   326,14 ;     
05.02.1979 07:01:00   ;   326,25 ;     
06.10.1980 07:01:00   ;   327,17 ;     
02.03.1981 07:01:00   ;   327,06 ;     
01.03.1982 07:01:00   ;   326,70 ;     
26.12.1983 07:01:00   ;   326,63 ;     
27.02.1984 07:01:00   ;   326,40 ;     
18.03.1985 07:01:00   ;   326,29 ;     
10.03.1986 07:01:00   ;   326,64 ;     
09.02.1987 07:01:00   ;   326,51 ;     
14.03.1988 07:01:00   ;   327,02 ;     
20.02.1989 07:01:00   ;   327,09 ;     
05.02.1990 07:01:00   ;   327,27 ;     
25.02.1991 07:01:00   ;   327,21 ;     
23.03.1992 07:01:00   ;   327,49 ;     
15.03.1993 07:01:00   ;   327,39 ;     
31.12.1994 23:59:55   ;   327,60 ;     
06.02.1995 07:01:00   ;   327,45 ;     
04.03.1996 07:01:00   ;   327,56 ;     
01.12.1997 07:01:00   ;   327,86 ;     
23.03.1998 07:01:00   ;   327,66 ;     
22.02.1999 07:01:00   ;   327,59 ;     
28.02.2000 07:01:00   ;   327,58 ;     
31.12.2001 07:01:00   ;   327,19 ;     
29.01.2002 07:01:00   ;   327,13 ;     
29.12.2003 07:01:00   ;   327,24 ;     
01.03.2004 07:01:00   ;   327,09 ;     
03.03.2005 07:01:00   ;   327,33 ;     
27.03.2006 07:01:00   ;   327,08 ;     
31.12.2007 23:59:55   ;   327,50 ;     
10.03.2008 07:01:00   ;   327,24 ;     
26.01.2009 07:01:00   ;   327,49 ;     
22.12.2010 16:00:00   ;   327,80 ;     
12.03.2011 22:00:00   ;   327,63 ;     
08.03.2012 08:00:00   ;   327,76 ;     
26.01.2013 18:00:00   ;   328,10 ;     
01.02.2014 10:00:00   ;   328,18 ;     
10.10.2015 18:00:00   ;   328,07 ;     
08.02.2016 12:00:00   ;   327,91 ;     
05.12.2017 10:00:00   ;   327,78 ;     
28.01.2018 12:00:00   ;   327,77 ;     
04.10.2019 14:00:00   ;   327,56 ;     
13.02.2020 12:00:00   ;   327,62 ;     
15.10.2021 15:00:00   ;   327,77 ;     
