Messstelle:                ;Hagensdorf i.Bgld., Bl 1
HZB-Nummer:                ;335331
HD-Nummer:                 ;
DBMS-Nummer:               ;1002241
PorenGW-Gebiet:            ;334 Stremtal
Grundwasserkörper:         ;Stremtal [LRR]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Burgenland
Messstellenbetreiber:      ;keine Information
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.01.1990
 Geländehöhe:              ;200,72
 Messpunkthöhe:            ;201,97
 Sohllage:                 ;194,51
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.1990               ;16 27 04                 ;47 00 59
  31.12.1989               ;16 27 00                 ;47 00 58
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
02.09.1990 07:01:00   ;   197,88 ;     
27.10.1991 07:01:00   ;   198,68 ;     
30.08.1992 07:01:00   ;   197,65 ;     
19.09.1993 07:01:00   ;   197,44 ;     
25.09.1994 07:01:00   ;   197,79 ;     
27.08.1995 07:01:00   ;   197,81 ;     
01.01.1996 00:00:05   ;   198,44 ;     
23.11.1997 08:00:00   ;   197,76 ;     
06.09.1998 08:00:00   ;   198,54 ;     
14.11.1999 08:00:00   ;   197,94 ;     
03.09.2000 08:00:00   ;   197,65 ;     
26.08.2001 08:00:00   ;   197,49 ;     
14.04.2002 08:00:00   ;   196,41 ;     
31.08.2003 08:00:00   ;   197,12 ;     
01.01.2004 00:00:05   ;   197,33 ;     
26.06.2005 08:00:00   ;   197,56 ;     
31.12.2006 08:00:00   ;   198,02 ;     
21.01.2007 08:00:00   ;   197,99 ;     
05.10.2008 08:00:00   ;   197,79 ;     
07.06.2009 08:00:00   ;   198,25 ;     
06.06.2010 08:00:00   ;   198,52 ;     
09.10.2011 08:00:00   ;   198,18 ;     
09.09.2012 08:00:00   ;   197,70 ;     
01.09.2013 08:00:00   ;   197,72 ;     
22.06.2014 08:00:00   ;   197,96 ;     
20.09.2015 08:00:00   ;   197,43 ;     
09.10.2016 08:00:00   ;   198,00 ;     
06.08.2017 08:00:00   ;   197,78 ;     
04.11.2018 08:00:00   ;   197,99 ;     
03.11.2019 08:00:00   ;   197,53 ;     
23.02.2020 08:00:00   ;   197,29 ;     
19.12.2021 08:00:00   ;   197,77 ;     
