Messstelle:                ;Leibnitz, Br 38188
HZB-Nummer:                ;336354
HD-Nummer:                 ;uw38188
DBMS-Nummer:               ;6002738
PorenGW-Gebiet:            ;390 Leibnitzer Feld
Grundwasserkörper:         ;Leibnitzer Feld [MUR]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Steiermark
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.07.1989
 Geländehöhe:              ;271,18
 Messpunkthöhe:            ;271,48
 Sohllage:                 ;265,98
 T-Messtiefe u.GOK:        ;5,20
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2003               ;15 32 59                 ;46 46 57
  01.07.1989               ;15 32 59                 ;46 46 57
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
15.10.1990 07:01:00   ;   266,13 ;     
25.03.1991 07:01:00   ;   266,44 ;     
28.09.1992 07:01:00   ;   266,30 ;     
27.09.1993 07:01:00   ;   266,08 ;     
24.10.1994 07:01:00   ;   266,59 ;     
25.12.1995 07:01:00   ;   266,59 ;     
01.01.1996 00:00:05   ;   266,60 ;     
28.11.1997 07:01:00   ;   266,30 ;     
08.06.1998 07:01:00   ;   266,26 ;     
03.05.1999 07:01:00   ;   266,74 ;     
02.10.2000 07:01:00   ;   266,33 ;     
31.12.2001 23:59:55   ;   266,19 ;     
18.02.2002 07:01:00   ;   266,03 ;     
15.12.2003 03:00:00   ;   266,06 ;     
23.02.2004 03:00:00   ;   266,06 ;     
08.03.2005 07:01:00   ;   266,34 ;     
31.12.2006 23:59:55   ;   266,61 ;     
12.02.2007 07:01:00   ;   266,49 ;     
19.05.2008 07:01:00   ;   266,24 ;     
19.01.2009 07:01:00   ;   266,81 ;     
26.07.2010 07:01:00   ;   266,56 ;     
31.12.2011 23:59:55   ;   266,24 ;     
26.03.2012 07:01:00   ;   266,03 ;     
04.11.2013 07:01:00   ;   266,78 ;     
07.07.2014 07:01:00   ;   266,93 ;     
28.12.2015 07:01:00   ;   266,54 ;     
01.02.2016 07:01:00   ;   266,46 ;     
10.09.2017 12:00:00   ;   266,29 ;     
31.12.2018 23:59:55   ;   266,46 ;     
02.04.2019 01:02:00   ;   266,19 ;     
14.06.2020 12:00:00   ;   266,18 ;     
05.10.2021 21:00:00   ;   266,38 ;     
