Messstelle:                ;Alkoven, Br 2149.006
HZB-Nummer:                ;314120
HD-Nummer:                 ;2149.006
DBMS-Nummer:               ;4002278
Fremdnummer:               ;O 181
PorenGW-Gebiet:            ;096 Südliches Eferdinger Becken
Grundwasserkörper:         ;Eferdinger Becken [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Österreichische Donaukraftwerke AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;02.02.1995
 Geländehöhe:              ;259,88
 Messpunkthöhe:            ;260,33
 Sohllage:                 ;256,03
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 06 48                 ;48 17 48
  01.01.2003               ;14 06 51                 ;48 17 50
  01.01.1967               ;14 06 51                 ;48 17 50
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch:
  1985 bis -> FG41 Daten vor dem Vergleichszeitraum vorhanden, die wegen maßgeblicher hydrologischer Veränderungen nicht ausgewertet werden
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
21.01.1985 07:01:00   ;   256,70 ;     
15.12.1986 07:01:00   ;   256,92 ;     
16.12.1987 07:01:00   ;   257,14 ;     
24.10.1988 07:01:00   ;   257,17 ;     
11.12.1989 07:01:00   ;   256,98 ;     
17.09.1990 07:01:00   ;   256,91 ;     
10.06.1991 07:01:00   ;   256,89 ;     
19.10.1992 07:01:00   ;   256,73 ;     
12.07.1993 07:01:00   ;   256,87 ;     
07.11.1994 07:01:00   ;   256,89 ;     
23.01.1995 07:01:00   ;   256,91 ;     
11.03.1996 07:01:00   ;   256,99 ;     
24.11.1997 07:01:00   ;   257,00 ;     
31.08.1998 07:01:00   ;   256,88 ;     
11.12.1999 07:01:00   ;   256,89 ;     
08.12.2000 07:01:00   ;   256,96 ;     
03.08.2001 07:01:00   ;   257,01 ;     
24.05.2002 07:01:00   ;   256,85 ;     
31.12.2003 23:59:55   ;   256,98 ;     
09.01.2004 07:01:00   ;   256,97 ;     
01.01.2005 00:00:05   ;   257,03 ;     
03.02.2006 07:01:00   ;   257,08 ;     
16.08.2007 07:01:00   ;   256,92 ;     
14.11.2008 07:01:00   ;   256,85 ;     
06.02.2009 07:01:00   ;   256,84 ;     
03.12.2010 07:01:00   ;   257,15 ;     
26.11.2011 07:01:00   ;   256,91 ;     
06.11.2012 07:01:00   ;   256,93 ;     
21.12.2013 07:01:00   ;   257,16 ;     
19.07.2014 07:01:00   ;   256,91 ;     
31.12.2015 23:59:55   ;   256,64 ;     
09.01.2016 07:01:00   ;   256,56 ;     
24.08.2017 07:01:00   ;   256,94 ;     
24.11.2018 07:01:00   ;   256,60 ;     
19.10.2019 07:01:00   ;   256,59 ;     
25.01.2020 07:01:00   ;   256,78 ;     
01.01.2021 00:00:05   ;   257,08 ;     
