Messstelle:                ;St. Margarethen im Bgld., Bl 32
HZB-Nummer:                ;345173
HD-Nummer:                 ;
DBMS-Nummer:               ;1002321
PorenGW-Gebiet:            ;313 Wulkatal
Grundwasserkörper:         ;Gruppe Wulkatal [LRR]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Burgenland
Messstellenbetreiber:      ;
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.05.1995
 Geländehöhe:              ;153,35
 Messpunkthöhe:            ;154,10
 Sohllage:                 ;145,20
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.05.1995               ;16 37 06                 ;47 47 04
  30.04.1995               ;16 37 01                 ;47 47 02
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
11.12.1995 07:01:00   ;   149,75 ;     
01.01.1996 00:00:05   ;   150,42 ;     
24.11.1997 08:00:00   ;   149,92 ;     
04.09.1998 08:00:00   ;   149,33 ;     
05.07.1999 07:30:00   ;   150,13 ;     
27.11.2000 07:30:00   ;   149,70 ;     
03.11.2001 08:00:00   ;   149,38 ;     
30.09.2002 08:00:00   ;   149,18 ;     
29.12.2003 08:00:00   ;   149,26 ;     
31.12.2004 23:59:55   ;   149,26 ;     
15.08.2005 09:00:00   ;   149,13 ;     
25.12.2006 09:00:00   ;   149,47 ;     
20.08.2007 09:00:00   ;   149,14 ;     
23.06.2008 09:00:00   ;   149,88 ;     
02.11.2009 09:00:00   ;   150,23 ;     
19.07.2010 18:10:00   ;   150,06 ;     
31.12.2011 23:59:55   ;   149,75 ;     
23.07.2012 16:25:00   ;   149,42 ;     
01.01.2013 00:00:05   ;   149,76 ;     
28.07.2014 15:50:00   ;   149,94 ;     
12.10.2015 14:50:00   ;   149,63 ;     
14.11.2016 15:10:00   ;   149,16 ;     
11.12.2017 15:00:00   ;   148,77 ;     
01.01.2018 00:00:05   ;   148,80 ;     
19.11.2019 16:30:00   ;   149,03 ;     
05.10.2020 17:45:00   ;   148,66 ;     
27.12.2021 16:40:00   ;   148,71 ;     
