Messstelle:                ;Marchtrenk, Br 23.11
HZB-Nummer:                ;375600
HD-Nummer:                 ;W23.11
DBMS-Nummer:               ;4002959
PorenGW-Gebiet:            ;122 Welser Heide
Grundwasserkörper:         ;Welser Heide [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Energie AG Oberösterreich
Höhenangaben [m ü.A.]:     ;gültig seit: ;08.05.1992
 Geländehöhe:              ;304,32
 Messpunkthöhe:            ;304,77
 Sohllage:                 ;294,01
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 06 25                 ;48 11 42
  01.01.2003               ;14 06 27                 ;48 11 44
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
29.07.1993 07:01:00   ;   295,51 ;     
18.11.1994 07:01:00   ;   295,30 ;     
01.01.1995 00:00:05   ;   295,46 ;     
14.03.1996 07:01:00   ;   295,57 ;     
13.02.1997 07:01:00   ;   295,70 ;     
27.10.1998 07:01:00   ;   295,33 ;     
16.12.1999 07:01:00   ;   295,17 ;     
07.12.2000 07:01:00   ;   295,28 ;     
01.01.2001 00:00:05   ;   295,30 ;     
01.08.2002 07:01:00   ;   295,36 ;     
31.12.2003 23:59:55   ;   295,17 ;     
31.12.2004 23:59:55   ;   295,12 ;     
20.01.2005 07:01:00   ;   295,06 ;     
16.02.2006 07:01:00   ;   295,30 ;     
11.01.2007 07:01:00   ;   295,34 ;     
13.11.2008 07:01:00   ;   295,28 ;     
19.02.2009 07:01:00   ;   295,14 ;     
09.12.2010 07:01:00   ;   295,50 ;     
28.12.2011 07:01:00   ;   295,29 ;     
01.01.2012 00:00:05   ;   295,30 ;     
01.01.2013 00:00:05   ;   295,49 ;     
08.05.2014 07:01:00   ;   295,31 ;     
31.12.2015 23:59:55   ;   295,16 ;     
21.01.2016 07:01:00   ;   295,10 ;     
27.02.2017 07:01:00   ;   295,02 ;     
03.12.2018 07:01:00   ;   294,90 ;     
20.12.2019 07:01:00   ;   294,90 ;     
31.01.2020 07:01:00   ;   294,91 ;     
10.12.2021 07:01:00   ;   295,43 ;     
01.01.2022 00:00:05   ;   295,56 ;     
