Messstelle:                ;Schwaz, Bl 10
HZB-Nummer:                ;339325
HD-Nummer:                 ;
DBMS-Nummer:               ;7002208
Fremdnummer:               ;GW70926044
PorenGW-Gebiet:            ;020 Unterinntal
Grundwasserkörper:         ;Inntal [DBJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Tirol
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;06.02.2018
 Geländehöhe:              ;535,72
 Messpunkthöhe:            ;536,42
 Sohllage:                 ;509,62
 T-Messtiefe u.GOK:        ;10,30
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.1991               ;11 42 38                 ;47 21 21
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
25.02.1991 07:01:00   ;   530,87 ;     
03.02.1992 07:01:00   ;   530,90 ;     
01.02.1993 07:01:00   ;   530,98 ;     
21.02.1994 07:01:00   ;   531,02 ;     
31.12.1995 23:59:55   ;   530,99 ;     
11.03.1996 07:01:00   ;   530,89 ;     
31.12.1997 23:59:55   ;   530,98 ;     
05.01.1998 07:01:00   ;   530,96 ;     
25.01.1999 07:01:00   ;   531,04 ;     
06.03.2000 08:50:00   ;   531,03 ;     
29.01.2001 07:01:00   ;   531,09 ;     
21.01.2002 08:40:00   ;   530,94 ;     
29.12.2003 08:35:00   ;   530,91 ;     
15.03.2004 07:50:00   ;   530,91 ;     
14.03.2005 08:45:00   ;   530,88 ;     
31.12.2006 23:59:55   ;   530,58 ;     
08.01.2007 08:40:00   ;   530,53 ;     
11.02.2008 08:25:00   ;   530,62 ;     
26.01.2009 08:00:00   ;   530,84 ;     
15.03.2010 11:00:00   ;   530,77 ;     
07.03.2011 07:00:00   ;   530,93 ;     
01.01.2012 00:00:05   ;   531,04 ;     
07.04.2013 23:00:00   ;   531,05 ;     
10.03.2014 14:00:00   ;   531,05 ;     
31.12.2015 19:00:00   ;   530,96 ;     
14.01.2016 18:00:00   ;   530,94 ;     
06.03.2017 05:00:00   ;   530,97 ;     
25.03.2018 15:00:00   ;   531,05 ;     
18.02.2019 05:00:00   ;   531,12 ;     
30.12.2020 20:00:00   ;   531,13 ;     
28.12.2021 17:00:00   ;   531,05 ;     
