Messstelle:                ;Taxach, Bl   4
HZB-Nummer:                ;320846
HD-Nummer:                 ;
DBMS-Nummer:               ;5002053
PorenGW-Gebiet:            ;040 Unteres Salzachtal
Grundwasserkörper:         ;Unteres Salzachtal [DBJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Salzburg
Messstellenbetreiber:      ;keine Information
Höhenangaben [m ü.A.]:     ;gültig seit: ;08.04.2003
 Geländehöhe:              ;439,38
 Messpunkthöhe:            ;440,16
 Sohllage:                 ;431,85
 T-Messtiefe u.GOK:        ;7,22
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.07.1994               ;13 04 12                 ;47 43 37
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
18.12.1995 07:01:00   ;   433,60 ;     
11.03.1996 07:01:00   ;   432,89 ;     
10.02.1997 07:30:00   ;   433,44 ;     
02.03.1998 07:30:00   ;   433,67 ;     
29.11.1999 07:30:00   ;   433,55 ;     
17.01.2000 07:30:00   ;   433,44 ;     
04.02.2001 07:30:00   ;   433,34 ;     
20.01.2002 07:30:00   ;   433,84 ;     
28.12.2003 17:00:00   ;   433,99 ;     
28.12.2004 23:00:00   ;   433,85 ;     
04.12.2005 11:00:00   ;   433,76 ;     
15.02.2006 04:00:00   ;   433,72 ;     
04.01.2007 11:00:00   ;   433,87 ;     
19.12.2008 13:00:00   ;   433,50 ;     
22.02.2009 09:00:00   ;   433,64 ;     
23.02.2010 12:00:00   ;   433,38 ;     
06.01.2011 06:00:00   ;   433,57 ;     
14.12.2012 14:00:00   ;   433,56 ;     
28.02.2013 03:00:00   ;   433,61 ;     
02.03.2014 19:00:00   ;   433,37 ;     
21.02.2015 06:00:00   ;   433,75 ;     
24.12.2016 11:00:00   ;   433,66 ;     
04.01.2017 15:00:00   ;   433,64 ;     
25.11.2018 15:00:00   ;   433,59 ;     
19.12.2019 19:00:00   ;   433,75 ;     
15.12.2020 05:00:00   ;   433,70 ;     
29.11.2021 09:00:00   ;   433,63 ;     
