Messstelle:                ;Kleinwolkersdorf-Eb.Stat., Br
HZB-Nummer:                ;313601
HD-Nummer:                 ;
DBMS-Nummer:               ;3002529
PorenGW-Gebiet:            ;250 Südliches Wiener Becken
Grundwasserkörper:         ;Südl. Wiener Becken [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Niederösterreich
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;24.10.2016
 Geländehöhe:              ;297,35
 Messpunkthöhe:            ;298,05
 Sohllage:                 ;282,33
 T-Messtiefe u.GOK:        ;14,30
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2019               ;16 14 37                 ;47 45 05
  01.01.2009               ;16 14 37                 ;47 45 05
  25.08.1969               ;16 14 39                 ;47 45 03
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
19.01.1970 07:01:00   ;   283,34 ;     
13.12.1971 07:01:00   ;   282,91 ;     
01.01.1972 00:00:05   ;   283,41 ;     
19.03.1973 07:01:00   ;   283,12 ;     
09.12.1974 07:01:00   ;   283,01 ;     
31.12.1975 23:59:55   ;   284,03 ;     
12.01.1976 07:01:00   ;   283,97 ;     
31.12.1977 23:59:55   ;   283,33 ;     
11.12.1978 07:01:00   ;   282,61 ;     
02.01.1979 07:01:00   ;   282,82 ;     
31.03.1980 07:01:00   ;   283,71 ;     
20.07.1981 07:01:00   ;   283,68 ;     
04.01.1982 07:01:00   ;   284,44 ;     
20.12.1983 07:01:00   ;   282,62 ;     
31.12.1984 23:59:55   ;   282,70 ;     
07.01.1985 07:01:00   ;   282,65 ;     
29.12.1986 07:01:00   ;   283,71 ;     
14.12.1987 07:01:00   ;   283,58 ;     
21.03.1988 07:01:00   ;   283,33 ;     
31.12.1989 23:59:55   ;   284,11 ;     
12.03.1990 07:01:00   ;   283,00 ;     
15.04.1991 07:01:00   ;   283,22 ;     
17.11.1992 07:01:00   ;   284,21 ;     
16.03.1993 07:01:00   ;   284,58 ;     
27.12.1994 07:01:00   ;   283,19 ;     
01.01.1995 00:00:05   ;   283,24 ;     
18.03.1996 07:01:00   ;   283,28 ;     
17.03.1997 07:01:00   ;   284,93 ;     
16.03.1998 07:01:00   ;   285,07 ;     
31.12.1999 23:59:55   ;   285,12 ;     
26.12.2000 07:01:00   ;   284,75 ;     
31.12.2001 23:59:55   ;   284,50 ;     
28.01.2002 07:01:00   ;   284,29 ;     
22.12.2003 07:01:00   ;   284,13 ;     
26.01.2004 07:01:00   ;   284,23 ;     
14.03.2005 07:01:00   ;   284,17 ;     
09.01.2006 07:01:00   ;   284,63 ;     
27.08.2007 07:01:00   ;   285,35 ;     
20.12.2008 07:01:00   ;   285,46 ;     
02.03.2009 07:01:00   ;   285,14 ;     
22.02.2010 07:01:00   ;   284,72 ;     
31.12.2011 23:59:55   ;   284,62 ;     
16.01.2012 07:01:00   ;   284,45 ;     
01.01.2013 00:00:05   ;   285,20 ;     
22.04.2014 07:01:00   ;   285,08 ;     
31.12.2015 23:59:55   ;   284,57 ;     
01.02.2016 07:01:00   ;   284,37 ;     
22.02.2017 21:00:00   ;   284,34 ;     
22.12.2018 09:00:00   ;   284,51 ;     
31.12.2019 23:59:55   ;   284,11 ;     
03.06.2020 13:00:00   ;   283,86 ;     
31.12.2021 20:00:00   ;   283,62 ;     
