Messstelle:                ;Langenstein, Bl 2116.019
HZB-Nummer:                ;376202
HD-Nummer:                 ;Bl2116.019
DBMS-Nummer:               ;4002660
PorenGW-Gebiet:            ;143 Nördliches Linzer Feld
Grundwasserkörper:         ;Linzer Becken [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Verbund Hydro Power AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;07.01.1992
 Geländehöhe:              ;244,59
 Messpunkthöhe:            ;245,44
 Sohllage:                 ;238,57
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 27 53                 ;48 14 25
  01.01.2003               ;14 27 51                 ;48 14 25
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
17.10.1992 07:01:00   ;   240,64 ;     
04.12.1993 07:01:00   ;   240,82 ;     
12.11.1994 07:01:00   ;   240,66 ;     
28.10.1995 07:01:00   ;   240,84 ;     
16.03.1996 07:01:00   ;   240,76 ;     
29.11.1997 07:01:00   ;   240,75 ;     
28.02.1998 07:01:00   ;   240,79 ;     
06.11.1999 07:01:00   ;   240,82 ;     
29.01.2000 07:01:00   ;   240,98 ;     
06.01.2001 07:01:00   ;   240,96 ;     
13.07.2002 07:01:00   ;   241,17 ;     
31.12.2003 23:59:55   ;   240,62 ;     
02.01.2004 07:01:00   ;   240,61 ;     
02.12.2005 07:01:00   ;   240,63 ;     
03.02.2006 07:01:00   ;   240,63 ;     
01.01.2007 00:00:05   ;   240,81 ;     
21.11.2008 07:01:00   ;   240,77 ;     
30.01.2009 07:01:00   ;   240,78 ;     
19.02.2010 07:01:00   ;   240,85 ;     
02.12.2011 07:01:00   ;   240,75 ;     
14.12.2012 07:01:00   ;   240,91 ;     
31.12.2013 23:59:55   ;   240,89 ;     
14.03.2014 07:01:00   ;   240,75 ;     
20.11.2015 07:01:00   ;   240,63 ;     
01.01.2016 07:01:00   ;   240,64 ;     
17.02.2017 07:01:00   ;   240,75 ;     
19.10.2018 07:01:00   ;   240,61 ;     
13.12.2019 07:01:00   ;   240,76 ;     
31.01.2020 07:01:00   ;   240,75 ;     
22.01.2021 07:01:00   ;   240,76 ;     
