Messstelle:                ;Halbenrain, Br 39118
HZB-Nummer:                ;329250
HD-Nummer:                 ;uw39118
DBMS-Nummer:               ;6002579
PorenGW-Gebiet:            ;400 Unteres Murtal
Grundwasserkörper:         ;Unteres Murtal [MUR]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Steiermark
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;31.07.2019
 Geländehöhe:              ;213,83
 Messpunkthöhe:            ;214,23
 Sohllage:                 ;210,33
 T-Messtiefe u.GOK:        ;3,50
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2003               ;15 56 43                 ;46 43 10
  01.09.1981               ;15 56 43                 ;46 43 10
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
19.07.1982 07:01:00   ;   212,10 ;     
29.08.1983 07:01:00   ;   211,85 ;     
17.09.1984 07:01:00   ;   212,01 ;     
28.10.1985 07:01:00   ;   212,00 ;     
17.11.1986 07:01:00   ;   211,95 ;     
09.02.1987 07:01:00   ;   211,92 ;     
15.08.1988 07:01:00   ;   211,90 ;     
20.02.1989 07:01:00   ;   212,12 ;     
17.09.1990 07:01:00   ;   212,01 ;     
14.10.1991 07:01:00   ;   212,20 ;     
28.09.1992 07:01:00   ;   211,61 ;     
13.09.1993 07:01:00   ;   211,56 ;     
22.08.1994 07:01:00   ;   212,11 ;     
21.08.1995 07:01:00   ;   212,21 ;     
26.08.1996 07:01:00   ;   212,35 ;     
17.11.1997 07:01:00   ;   212,17 ;     
15.06.1998 07:01:00   ;   211,97 ;     
08.11.1999 07:01:00   ;   212,29 ;     
04.09.2000 07:01:00   ;   211,67 ;     
31.12.2001 23:59:55   ;   211,73 ;     
11.02.2002 07:01:00   ;   211,67 ;     
25.08.2003 07:01:00   ;   211,55 ;     
01.01.2004 00:00:05   ;   212,06 ;     
07.03.2005 07:01:00   ;   212,13 ;     
24.07.2006 07:01:00   ;   212,27 ;     
17.08.2007 15:00:00   ;   211,83 ;     
03.06.2008 03:00:00   ;   212,14 ;     
16.06.2009 15:00:00   ;   212,48 ;     
29.07.2010 03:00:00   ;   212,06 ;     
18.09.2011 15:00:00   ;   212,05 ;     
31.08.2012 03:00:00   ;   211,94 ;     
22.08.2013 15:00:00   ;   211,81 ;     
27.07.2014 03:00:00   ;   212,22 ;     
16.08.2015 15:00:00   ;   212,03 ;     
17.09.2016 01:30:00   ;   212,06 ;     
05.09.2017 13:34:00   ;   211,72 ;     
18.11.2018 13:34:00   ;   211,91 ;     
29.10.2019 14:00:00   ;   211,89 ;     
13.06.2020 14:00:00   ;   212,04 ;     
29.09.2021 06:00:00   ;   211,93 ;     
