Messstelle:                ;Schützen am Gebirge, Bl 20
HZB-Nummer:                ;326249
HD-Nummer:                 ;
DBMS-Nummer:               ;1002183
PorenGW-Gebiet:            ;313 Wulkatal
Grundwasserkörper:         ;Gruppe Wulkatal [LRR]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Burgenland
Messstellenbetreiber:      ;
Höhenangaben [m ü.A.]:     ;gültig seit: ;03.03.1986
 Geländehöhe:              ;128,02
 Messpunkthöhe:            ;129,02
 Sohllage:                 ;121,57
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.03.1986               ;16 37 37                 ;47 51 14
  28.02.1986               ;16 37 37                 ;47 51 14
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
25.08.1986 07:01:00   ;   126,75 ;     
01.01.1987 00:00:05   ;   126,84 ;     
01.08.1988 07:01:00   ;   126,82 ;     
28.08.1989 07:01:00   ;   126,87 ;     
27.08.1990 07:01:00   ;   126,82 ;     
07.10.1991 07:01:00   ;   126,85 ;     
31.08.1992 07:01:00   ;   126,78 ;     
23.08.1993 07:01:00   ;   126,85 ;     
15.08.1994 07:01:00   ;   126,87 ;     
21.08.1995 07:01:00   ;   126,89 ;     
23.09.1996 07:01:00   ;   126,98 ;     
03.11.1997 09:45:00   ;   126,94 ;     
17.08.1998 09:45:00   ;   126,90 ;     
20.12.1999 09:15:00   ;   126,95 ;     
04.09.2000 09:15:00   ;   126,82 ;     
06.08.2001 09:15:00   ;   126,80 ;     
01.07.2002 09:15:00   ;   126,81 ;     
28.07.2003 09:15:00   ;   126,71 ;     
13.09.2004 09:15:00   ;   126,83 ;     
31.01.2005 09:15:00   ;   126,84 ;     
23.10.2006 08:45:00   ;   126,81 ;     
27.07.2007 21:32:00   ;   126,73 ;     
02.06.2008 08:45:00   ;   126,88 ;     
05.10.2009 18:00:00   ;   126,79 ;     
30.03.2010 18:00:00   ;   126,82 ;     
11.08.2011 20:00:00   ;   126,71 ;     
30.06.2012 16:20:00   ;   126,77 ;     
15.08.2013 14:10:00   ;   126,80 ;     
18.07.2014 11:00:00   ;   126,86 ;     
14.08.2015 07:00:00   ;   126,74 ;     
16.09.2016 17:00:00   ;   126,72 ;     
18.08.2017 13:00:00   ;   126,71 ;     
25.08.2018 12:00:00   ;   126,70 ;     
16.08.2019 16:00:00   ;   126,73 ;     
27.07.2020 15:00:00   ;   126,64 ;     
07.07.2021 14:00:00   ;   126,71 ;     
