Messstelle:                ;St. Georgen, Bl  2220
HZB-Nummer:                ;336222
HD-Nummer:                 ;uw2220
DBMS-Nummer:               ;6002725
PorenGW-Gebiet:            ;358 Oberes Murtal
Grundwasserkörper:         ;Oberes Murtal [MUR]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Steiermark
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;03.01.2011
 Geländehöhe:              ;710,47
 Messpunkthöhe:            ;711,47
 Sohllage:                 ;696,87
 T-Messtiefe u.GOK:        ;9,00
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2003               ;14 30 45                 ;47 12 29
  19.12.1967               ;14 30 42                 ;47 12 29
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
13.02.1989 07:01:00   ;   706,47 ;     
19.02.1990 07:01:00   ;   706,64 ;     
14.01.1991 07:01:00   ;   706,69 ;     
03.02.1992 07:01:00   ;   706,63 ;     
15.03.1993 07:01:00   ;   706,62 ;     
31.12.1994 23:59:55   ;   706,66 ;     
20.02.1995 07:01:00   ;   706,56 ;     
11.03.1996 07:01:00   ;   706,47 ;     
24.02.1997 07:01:00   ;   706,66 ;     
16.02.1998 07:01:00   ;   706,56 ;     
01.03.1999 07:01:00   ;   706,56 ;     
28.02.2000 07:01:00   ;   706,63 ;     
17.12.2001 07:01:00   ;   706,53 ;     
25.02.2002 07:01:00   ;   706,48 ;     
25.08.2003 07:01:00   ;   706,52 ;     
08.03.2004 07:01:00   ;   706,48 ;     
14.03.2005 07:01:00   ;   706,42 ;     
13.03.2006 07:01:00   ;   706,54 ;     
19.02.2007 07:01:00   ;   706,56 ;     
11.02.2008 07:01:00   ;   706,74 ;     
23.02.2009 07:01:00   ;   706,80 ;     
22.02.2010 07:01:00   ;   706,70 ;     
31.12.2011 05:00:00   ;   706,65 ;     
27.01.2012 04:00:00   ;   706,62 ;     
04.03.2013 17:00:00   ;   706,67 ;     
30.01.2014 04:00:00   ;   706,79 ;     
28.12.2015 02:00:00   ;   706,62 ;     
09.01.2016 16:00:00   ;   706,57 ;     
27.02.2017 18:00:00   ;   706,61 ;     
13.03.2018 16:00:00   ;   706,64 ;     
17.02.2019 19:00:00   ;   706,66 ;     
24.02.2020 02:00:00   ;   706,74 ;     
22.12.2021 02:00:00   ;   706,61 ;     
