Messstelle:                ;Ybbs, Bl 2057.016
HZB-Nummer:                ;302901
HD-Nummer:                 ;
DBMS-Nummer:               ;3002248
PorenGW-Gebiet:            ;185 Ybbstal
Grundwasserkörper:         ;Ybbstal / Ybbser Scheibe [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Niederösterreich
Messstellenbetreiber:      ;Verbund Hydro Power AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;29.10.1983
 Geländehöhe:              ;219,97
 Messpunkthöhe:            ;219,97
 Sohllage:                 ;212,07
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2019               ;15 05 25                 ;48 10 02
  01.01.2009               ;15 05 25                 ;48 10 02
  21.09.1955               ;15 05 27                 ;48 10 04
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
30.04.1956 07:01:00   ;   215,62 ;     
25.11.1957 07:01:00   ;   215,45 ;     
29.09.1958 07:01:00   ;   215,57 ;     
14.12.1959 07:01:00   ;   215,39 ;     
12.12.1960 07:01:00   ;   214,98 ;     
31.07.1961 07:01:00   ;   215,02 ;     
19.11.1962 07:01:00   ;   215,13 ;     
04.02.1963 07:01:00   ;   214,74 ;     
20.01.1964 07:01:00   ;   215,04 ;     
22.11.1965 07:01:00   ;   215,14 ;     
26.09.1966 07:01:00   ;   214,88 ;     
11.09.1967 07:01:00   ;   214,78 ;     
16.12.1968 07:01:00   ;   215,02 ;     
17.11.1969 07:01:00   ;   214,96 ;     
01.01.1970 00:00:05   ;   215,00 ;     
15.11.1971 07:01:00   ;   215,03 ;     
31.01.1972 07:01:00   ;   214,93 ;     
22.01.1973 07:01:00   ;   214,92 ;     
07.01.1974 07:01:00   ;   215,28 ;     
10.11.1975 07:01:00   ;   215,09 ;     
19.07.1976 07:01:00   ;   215,05 ;     
28.10.1977 07:01:00   ;   215,04 ;     
02.12.1978 07:01:00   ;   214,96 ;     
27.01.1979 07:01:00   ;   214,93 ;     
18.09.1980 07:01:00   ;   214,80 ;     
31.01.1981 07:01:00   ;   215,21 ;     
13.11.1982 07:01:00   ;   215,27 ;     
05.11.1983 07:01:00   ;   214,90 ;     
08.12.1984 07:01:00   ;   215,21 ;     
05.01.1985 07:01:00   ;   215,21 ;     
29.09.1986 07:01:00   ;   214,99 ;     
07.11.1987 07:01:00   ;   215,27 ;     
24.10.1988 07:01:00   ;   215,32 ;     
11.12.1989 07:01:00   ;   215,45 ;     
15.01.1990 07:01:00   ;   215,31 ;     
04.11.1991 07:01:00   ;   215,22 ;     
29.09.1992 07:01:00   ;   215,16 ;     
24.08.1993 07:01:00   ;   215,07 ;     
13.09.1994 07:01:00   ;   215,19 ;     
31.10.1995 07:01:00   ;   215,33 ;     
13.02.1996 07:01:00   ;   215,32 ;     
29.09.1997 07:01:00   ;   215,03 ;     
09.02.1998 07:01:00   ;   215,22 ;     
03.11.1999 07:01:00   ;   215,28 ;     
17.04.2000 07:01:00   ;   215,15 ;     
06.11.2001 07:01:00   ;   215,29 ;     
06.08.2002 07:01:00   ;   215,44 ;     
18.11.2003 07:01:00   ;   214,84 ;     
13.10.2004 07:01:00   ;   214,95 ;     
01.01.2005 00:00:05   ;   215,23 ;     
28.12.2006 07:01:00   ;   215,42 ;     
01.01.2007 00:00:05   ;   215,44 ;     
12.11.2008 07:01:00   ;   215,35 ;     
07.02.2009 07:01:00   ;   215,38 ;     
27.01.2010 07:01:00   ;   215,39 ;     
02.12.2011 07:01:00   ;   215,24 ;     
29.11.2012 07:01:00   ;   215,44 ;     
31.12.2013 23:59:55   ;   215,48 ;     
13.03.2014 07:01:00   ;   215,30 ;     
20.11.2015 07:01:00   ;   215,23 ;     
22.01.2016 07:01:00   ;   215,27 ;     
26.01.2017 07:01:00   ;   215,46 ;     
22.11.2018 07:01:00   ;   215,25 ;     
19.12.2019 07:01:00   ;   215,30 ;     
24.01.2020 07:01:00   ;   215,30 ;     
25.11.2021 07:01:00   ;   215,42 ;     
