Messstelle:                ;Lachstatt, Bl 2132.007
HZB-Nummer:                ;323212
HD-Nummer:                 ;2132.007
DBMS-Nummer:               ;4002422
PorenGW-Gebiet:            ;143 Nördliches Linzer Feld
Grundwasserkörper:         ;Linzer Becken [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Österreichische Donaukraftwerke AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;13.06.1978
 Geländehöhe:              ;252,57
 Messpunkthöhe:            ;253,72
 Sohllage:                 ;244,22
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2023               ;14 19 17                 ;48 19 15
  01.01.2011               ;14 19 12                 ;48 19 12
  01.01.2003               ;14 19 14                 ;48 19 17
  04.03.1976               ;14 19 14                 ;48 19 17
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch:
  1980 bis -> FG41 Daten vor dem Vergleichszeitraum vorhanden, die wegen maßgeblicher hydrologischer Veränderungen nicht ausgewertet werden
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
13.03.1980 07:01:00   ;   251,16 ;     
26.02.1981 07:01:00   ;   251,27 ;     
04.11.1982 07:01:00   ;   251,23 ;     
17.11.1983 07:01:00   ;   251,09 ;     
22.11.1984 07:01:00   ;   251,07 ;     
07.11.1985 07:01:00   ;   251,03 ;     
16.10.1986 07:01:00   ;   250,96 ;     
22.01.1987 07:01:00   ;   251,08 ;     
19.10.1988 07:01:00   ;   251,11 ;     
01.02.1989 07:01:00   ;   251,09 ;     
08.02.1990 07:01:00   ;   251,00 ;     
21.02.1991 07:01:00   ;   250,97 ;     
08.10.1992 07:01:00   ;   251,09 ;     
04.03.1993 07:01:00   ;   251,11 ;     
10.11.1994 07:01:00   ;   251,06 ;     
07.12.1995 07:01:00   ;   250,99 ;     
07.03.1996 07:01:00   ;   250,96 ;     
30.10.1997 07:01:00   ;   250,99 ;     
19.02.1998 07:01:00   ;   250,94 ;     
02.12.1999 07:01:00   ;   251,11 ;     
27.01.2000 07:01:00   ;   251,12 ;     
25.01.2001 07:01:00   ;   251,13 ;     
17.01.2002 07:01:00   ;   251,14 ;     
23.12.2003 07:01:00   ;   251,11 ;     
04.03.2004 07:01:00   ;   251,14 ;     
10.02.2005 07:01:00   ;   251,18 ;     
28.12.2006 07:01:00   ;   251,13 ;     
01.01.2007 00:00:05   ;   251,20 ;     
03.01.2008 07:01:00   ;   251,25 ;     
07.05.2009 07:01:00   ;   251,20 ;     
07.10.2010 07:01:00   ;   251,14 ;     
17.03.2011 07:01:00   ;   251,09 ;     
29.11.2012 07:01:00   ;   251,22 ;     
05.09.2013 07:01:00   ;   251,22 ;     
02.05.2014 07:01:00   ;   251,19 ;     
27.11.2015 07:01:00   ;   251,16 ;     
11.11.2016 07:01:00   ;   251,16 ;     
19.01.2017 07:01:00   ;   251,18 ;     
23.11.2018 07:01:00   ;   251,12 ;     
25.10.2019 07:01:00   ;   251,07 ;     
25.09.2020 07:01:00   ;   251,13 ;     
11.03.2021 07:01:00   ;   251,12 ;     
