Messstelle:                ;Mühldorf, Br 2151.011
HZB-Nummer:                ;306969
HD-Nummer:                 ;2151.011
DBMS-Nummer:               ;4002039
Fremdnummer:               ;O 108
PorenGW-Gebiet:            ;095 Nördliches Eferdinger Becken
Grundwasserkörper:         ;Eferdinger Becken [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Österreichische Donaukraftwerke AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.01.1963
 Geländehöhe:              ;260,66
 Messpunkthöhe:            ;261,26
 Sohllage:                 ;257,39
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 05 42                 ;48 20 30
  01.01.2003               ;14 05 44                 ;48 20 32
  01.01.1963               ;14 05 44                 ;48 20 32
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch:
  1977 bis -> FG41 Daten vor dem Vergleichszeitraum vorhanden, die wegen maßgeblicher hydrologischer Veränderungen nicht ausgewertet werden
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
31.07.1977 07:01:00   ;   259,02 ;     
09.12.1978 07:01:00   ;   258,81 ;     
31.01.1979 07:01:00   ;   258,87 ;     
10.12.1980 07:01:00   ;   259,00 ;     
15.07.1981 07:01:00   ;   258,99 ;     
30.11.1982 07:01:00   ;   258,70 ;     
24.11.1983 07:01:00   ;   258,55 ;     
31.12.1984 23:59:55   ;   258,65 ;     
15.01.1985 07:01:00   ;   258,64 ;     
20.10.1986 07:01:00   ;   258,61 ;     
10.12.1987 07:01:00   ;   258,75 ;     
25.11.1988 07:01:00   ;   258,92 ;     
16.12.1989 07:01:00   ;   258,75 ;     
05.09.1990 07:01:00   ;   258,67 ;     
18.12.1991 07:01:00   ;   258,58 ;     
22.08.1992 07:01:00   ;   258,45 ;     
08.07.1993 07:01:00   ;   258,65 ;     
07.11.1994 07:01:00   ;   258,56 ;     
01.01.1995 00:00:05   ;   258,64 ;     
14.03.1996 07:01:00   ;   258,83 ;     
24.11.1997 12:00:00   ;   258,72 ;     
30.08.1998 12:00:00   ;   258,65 ;     
03.12.1999 12:00:00   ;   258,58 ;     
17.01.2000 00:00:00   ;   258,64 ;     
03.02.2001 13:00:00   ;   258,83 ;     
03.08.2002 03:00:00   ;   258,80 ;     
06.10.2003 01:00:00   ;   258,61 ;     
01.01.2004 00:00:05   ;   258,67 ;     
16.12.2005 19:00:00   ;   258,66 ;     
08.02.2006 22:00:00   ;   258,64 ;     
06.09.2007 05:00:00   ;   258,62 ;     
19.12.2008 09:00:00   ;   258,72 ;     
30.01.2009 14:00:00   ;   258,66 ;     
04.02.2010 09:00:00   ;   258,77 ;     
25.05.2011 16:00:00   ;   258,65 ;     
13.12.2012 10:00:00   ;   258,76 ;     
26.05.2013 00:00:00   ;   258,95 ;     
02.05.2014 18:00:00   ;   258,78 ;     
03.10.2015 06:00:00   ;   258,68 ;     
06.01.2016 07:00:00   ;   258,73 ;     
29.10.2017 08:00:00   ;   258,79 ;     
24.08.2018 22:00:00   ;   258,53 ;     
21.12.2019 22:00:00   ;   258,61 ;     
24.01.2020 14:00:00   ;   258,60 ;     
12.01.2021 04:00:00   ;   258,74 ;     
